gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
HoiH23_PlH23_005700-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c4.g12.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA77388	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c10.g308.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold20483_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Mlei_ML0850.g16.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Vmul_sbMO395866	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Adig_XM_015908317.1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT18943	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Lampan_Lpan_C418861_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c2.g141.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c2.g142.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c6.g36.i2	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT61396	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Exapal_XM_021037268.2	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c2.g141.i2	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Vmul_sbMO429605	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c5.g1351.i2	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Mlei_ML0640.g6.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold21781_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Vmul_Simscaffold4250_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bolinf_Binf_sb1303334	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Adig_XM_015898645.1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Mlei_ML1417.g57.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold14095_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold17733_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Adig_XM_015898582.1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT30609	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold17503_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG03000133_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_C606662_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c6.g922.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bolinf_Binf_sb1204822	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c12.g162.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Spis_XP_022803366_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
HoiH23_PlH23_006516-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold22651_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
HoiH23_PlH23_011585-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
TrH2_TrispH2_001054-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG01000668_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA103666	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Vmul_Simscaffold14406_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG09000297_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Mlei_ML1563.g6.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c12.g134.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
TrH2_TrispH2_009956-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
TrH2_TrispH2_000861-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Lampan_Lpan_C387379_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG90000515_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT18488	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c12.g541.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
HoiH23_PlH23_006517-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bolinf_Binf_sb1228412	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
TrH2_TrispH2_001056-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bolinf_Binf_sb1209936	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold12082_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT30612	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG01000665_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Spis_XP_022792571_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG11001099_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Vmul_SimC405370	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT55165	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG01000666_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_C577292_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Nvec_v1g239847	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG06000730_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Mlei_ML1500.g13.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bolinf_Binf_sb1226178	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG09000657_4	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Lampan_Lpan_9244_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Mlei_ML0590.g9.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_C602061_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_scaffold21696_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Spis_XP_022800775_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG02001283_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Skow_XM_002737705.1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bralan_BLAG01000669_1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c5.g206.i3	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
HoiH23_PlH23_000801-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Skow_XM_002730314.1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Vmul_SimC405770	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Bolinf_Binf_sb1184865	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Coemet_Cmet_C601575_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Cint_ENSCINT00000035733	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Tadh_TriadT3218	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Hhon_g04079.t1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Lampan_Lpan_3505_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Adig_XM_015899300.1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c6.g1206.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c12.g130.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c3.g130.i2	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
TrH2_TrispH2_001055-RA	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Horcal_Hcv1.av93.c5.g1312.i1	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Beraby_Baby_sb347413	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Ocar_g965	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Plajan_Pjan_scaffold3187_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Ocar_g7074	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Plajan_Pjan_C569818_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Ocar_g6642	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Plajan_Pjan_scaffold13799_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Ocar_g964	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
Plajan_Pjan_C560486_01	Lig_chan.HG1.4:like:GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	91.0	NA	NA
HoiH23_PlH23_010905-RA	Lig_chan.HG1.5:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	100.0	NA	NA
TrH2_TrispH2_007748-RA	Lig_chan.HG1.5:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	100.0	NA	NA
Hhon_g02946.t1	Lig_chan.HG1.5:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	100.0	NA	NA
Tadh_TriadT14565	Lig_chan.HG1.5:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	100.0	NA	NA
Cgig_XM_011427837.3	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Tadh_TriadT25027	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Exapal_XM_028661312.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nvec_v1g24412	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g19831.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g19833.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g4897.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015896388.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015896343.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Morvir_scaffold122.g15.t2	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
TrH2_TrispH2_011511-RA	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Spis_XP_022804019_1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g1369.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g11431.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Morvir_scaffold100.g5.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015897801.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Morvir_scaffold1.g232.t2	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015897850.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015896389.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g6530.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Spis_XP_022787790_1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Spis_XP_022787720_1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015896312.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nvec_v1g132356	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015896306.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Adig_XM_015896304.1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Nemnom_g11432.t1	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
Exapal_XM_021044048.2	Lig_chan.HG1.6:like:GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRID2/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B	30.0	NA	NA
