homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003807	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003814	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003817	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003818	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003819	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003820	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003822	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003824	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003826	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003827	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003828	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003829	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003831	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003832	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003833	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003874	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG003875	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004284	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004285	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004290	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004606	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004612	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004613	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004615	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004658	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG004850	ALG019	Emue:scaffold_0020 Cgig:NC_047568.1 Amil:chr12
HG001083	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG001623	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG001769	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG001770	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002005	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002535	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002539	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002540	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002543	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002546	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002846	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002872	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002878	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002888	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002889	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002890	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG002891	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG003428	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG003430	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG003433	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG003434	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG003435	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG003437	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004014	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004452	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004456	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004539	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004653	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004723	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG004725	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG005498	ALG020	Emue:scaffold_0021 Cgig:NC_047562.1 Amil:chr8
HG001192	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG001452	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002019	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002487	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002507	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002589	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002929	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002930	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG002940	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG003100	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG003506	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG004059	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG004061	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG005003	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG005006	ALG021	Emue:scaffold_0021 Cgig:NC_047563.1 Amil:chr2
HG000997	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001493	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001494	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001576	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001577	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001669	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001692	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001822	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001946	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002060	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002189	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002199	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002202	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002205	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002206	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002300	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002387	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002389	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002396	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002675	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002678	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002684	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG002809	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003101	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003104	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003107	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003109	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003114	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003117	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003124	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003266	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003288	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003563	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003699	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003700	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003704	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003705	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003706	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003707	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003710	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003717	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003718	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003722	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003724	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003727	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003729	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003730	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG003732	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004203	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004205	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004206	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004209	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004216	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004219	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004221	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004563	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004564	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004565	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004569	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004577	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004655	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG004819	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG005065	ALG022	Emue:scaffold_0022 Cgig:NC_047565.1 Amil:chr5
HG001163	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG001516	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG001752	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002096	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002101	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002464	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002465	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002468	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002727	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002759	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002763	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002764	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002765	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002767	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002768	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002769	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002773	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002774	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002775	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG002780	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003268	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003271	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003272	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003273	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003274	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003275	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003277	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003279	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003281	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003283	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003287	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003289	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003290	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003292	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003293	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003297	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003298	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003300	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003512	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003897	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003900	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003902	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003903	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003905	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003906	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG003908	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG004336	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG004376	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG004377	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG004650	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG004680	ALG023	Emue:scaffold_0023 Cgig:NC_047563.1 Amil:chr6
HG001697	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002590	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002591	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002597	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002956	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002970	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002994	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002995	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG002996	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003154	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003470	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003527	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003534	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003536	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003539	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003544	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003554	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
HG003674	ALG024	Emue:scaffold_0023 Cgig:NC_047568.1 Amil:chr3
