homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG002408	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002685	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002687	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002688	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002690	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002692	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002694	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002696	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002697	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG002698	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003128	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003129	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003130	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003132	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003134	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003135	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003136	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003137	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003138	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003139	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003140	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003141	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003142	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003143	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003147	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003150	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003153	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003156	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003157	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003158	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003159	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003161	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003162	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003163	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003164	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003320	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003637	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003735	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003738	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003743	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003744	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003746	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003747	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003748	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003753	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003754	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003755	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003756	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003757	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003760	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003761	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003762	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003764	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003765	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003766	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003767	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003769	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003770	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003772	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG003852	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004000	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004225	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004226	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004228	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004231	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004232	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004234	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004235	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004237	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004241	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004247	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004250	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004310	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004464	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004585	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004828	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004833	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG004881	ALG016	Emue:scaffold_0018 Bralan:chr7 Rhoesc:SWAQ01000004.1
HG000833	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001146	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001201	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001202	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001487	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001488	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001643	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001707	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001712	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001786	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001859	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001862	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001920	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001934	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001935	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001992	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002048	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002052	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002181	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002183	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002185	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002188	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002190	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002348	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002350	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002356	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002358	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002364	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002365	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002367	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002368	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002370	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002529	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002634	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002636	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002640	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002642	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002648	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002650	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG002652	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003028	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003035	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003036	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003038	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003039	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003040	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003042	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003043	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003045	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003046	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003047	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003050	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003053	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003055	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003058	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003060	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003066	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003619	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003624	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003626	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003628	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003629	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003630	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003631	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003633	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003634	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003641	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003644	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003645	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003648	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003649	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003650	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003654	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003656	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003657	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003660	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003663	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003666	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003668	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003669	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003671	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003673	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG003850	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004090	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004135	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004139	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004147	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004153	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004156	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004161	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004162	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004169	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004792	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004801	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG004876	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG005370	ALG017	Emue:scaffold_0019 Bralan:chr4 Rhoesc:SWAQ01000010.1
HG001292	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001347	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001349	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001416	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001418	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001502	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001584	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001725	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001727	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001729	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001928	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002223	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002418	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002419	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002422	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002423	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002709	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002710	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002711	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002712	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002713	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002715	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002717	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002718	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002719	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002720	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002721	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG002724	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003193	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003194	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003197	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003200	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003202	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003203	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003204	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003205	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003208	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003210	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003211	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003212	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003214	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003215	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003216	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003571	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003798	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003799	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003800	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003802	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003803	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003804	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003805	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003807	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003808	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003813	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003815	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003817	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003818	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003819	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003820	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003821	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003822	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003824	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003826	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003827	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003828	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003829	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003831	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003832	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003833	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG003835	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004284	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004285	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004286	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004290	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004313	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004603	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004606	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004611	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004612	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004634	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG004850	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG005130	ALG018	Emue:scaffold_0020 Bralan:chr9 Rhoesc:SWAQ01000558.1
HG001623	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG001770	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002005	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002290	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002291	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002292	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002298	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002299	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002535	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002537	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002539	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002540	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002543	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002546	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002871	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002874	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002878	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002879	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002881	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002882	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002884	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002888	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002889	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002890	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002891	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002892	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG003428	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG003433	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG003434	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
