homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG002366	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002368	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002370	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002371	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002634	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002640	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002642	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002647	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002648	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG002650	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003028	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003038	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003039	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003040	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003042	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003043	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003045	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003047	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003050	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003058	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003063	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003066	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003619	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003624	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003626	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003630	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003631	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003634	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003640	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003641	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003648	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003649	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003650	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003654	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003657	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003660	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003663	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003666	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003667	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003668	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003669	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003836	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003838	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG003850	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004135	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004147	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004148	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004156	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004169	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004537	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004541	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG004792	ALG022	Emue:scaffold_0019 Astrub:NC_047062.1 Amil:chr13
HG001258	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001292	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001399	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001454	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001502	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001584	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001725	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001727	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001729	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001928	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002223	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002418	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002419	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002421	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002422	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002423	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002708	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002709	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002710	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002711	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002712	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002713	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002715	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002717	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002719	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002720	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002721	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002722	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002724	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002725	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002851	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002853	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG002905	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003065	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003194	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003197	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003201	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003202	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003203	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003204	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003208	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003210	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003211	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003212	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003214	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003215	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003216	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003217	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003223	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003571	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003677	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003798	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003800	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003802	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003803	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003807	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003814	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003817	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003818	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003819	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003820	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003822	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003824	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003826	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003827	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003828	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003829	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003831	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003832	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003833	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003874	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG003875	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004284	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004285	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004290	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004612	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004613	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004615	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004658	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG004850	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG005328	ALG023	Emue:scaffold_0020 Astrub:NC_047068.1 Amil:chr12
HG001192	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG001452	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002487	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002507	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002572	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002589	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002929	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002930	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG002940	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG003100	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG003506	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG003846	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG004059	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG004061	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG005003	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG005006	ALG024	Emue:scaffold_0021 Astrub:NC_047067.1 Amil:chr2
HG001181	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG001295	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG001623	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG001769	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG001770	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002005	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002291	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002535	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002539	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002540	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002543	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002546	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002846	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002872	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002878	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002888	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002889	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002890	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG002891	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG003428	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG003430	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG003433	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG003434	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG003435	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG003437	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004014	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004301	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004452	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004456	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004539	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004723	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG004725	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG005498	ALG025	Emue:scaffold_0021 Astrub:NC_047074.1 Amil:chr8
HG000997	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG001493	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG001494	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG001577	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG001669	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG001692	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002060	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002199	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002202	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002205	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002206	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002300	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002387	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002389	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002396	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002677	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002678	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002684	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG002809	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003101	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003107	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003109	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003114	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003117	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003288	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003563	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003699	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003700	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003704	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003706	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003707	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003717	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003718	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003724	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003727	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003729	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003730	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG003732	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004203	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004205	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004206	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004209	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004211	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004216	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004219	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004221	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004565	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004569	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004655	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004819	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG004880	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG005065	ALG026	Emue:scaffold_0022 Astrub:NC_047069.1 Amil:chr5
HG001163	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG001516	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG001752	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG001892	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG001974	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002096	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002097	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002101	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002464	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002465	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002468	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002727	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002759	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002763	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002764	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002765	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002767	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002768	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002769	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002774	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002775	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG002780	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003268	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003271	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003272	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003273	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003274	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003275	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003277	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003279	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003281	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003283	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003287	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003289	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003290	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003292	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003293	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003297	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003298	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003300	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003512	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003897	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003900	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003902	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003903	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003905	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003906	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003908	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG003909	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG004336	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG004376	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG004377	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG004650	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG004680	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG004944	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG005667	ALG027	Emue:scaffold_0023 Astrub:NC_047072.1 Amil:chr6
HG001697	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002550	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002590	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002591	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002597	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002956	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002970	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002973	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002994	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002995	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG002996	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003154	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003470	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003527	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003534	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003536	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003539	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003544	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003554	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG003674	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
HG004751	ALG028	Emue:scaffold_0023 Astrub:NC_047082.1 Amil:chr3
