homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003755	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003757	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003760	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003761	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003764	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003765	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003766	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003767	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003768	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003769	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003770	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG003772	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004225	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004228	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004231	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004235	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004237	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004241	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004247	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004250	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004251	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004464	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004585	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004828	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG004833	ALG019	Emue:scaffold_0018 Cgig:NC_047564.1 Hvul_v3:NC_061156.1
HG000833	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001146	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001201	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001487	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001488	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001643	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001707	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001712	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001786	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001862	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001920	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001934	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001992	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002048	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002052	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002181	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002183	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002185	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002188	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002190	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002301	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002348	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002350	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002355	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002356	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002364	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002365	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002366	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002368	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002370	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002529	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002634	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002640	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002647	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002648	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG002650	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003028	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003035	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003036	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003038	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003039	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003040	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003042	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003043	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003045	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003046	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003047	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003050	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003053	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003055	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003058	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003060	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003066	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003457	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003619	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003624	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003626	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003628	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003629	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003631	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003633	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003634	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003644	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003645	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003648	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003649	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003650	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003654	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003656	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003657	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003660	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003663	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003668	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003671	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003673	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003687	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003836	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG003838	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004090	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004135	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004147	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004156	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004162	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004169	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004541	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004796	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG004801	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG005038	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG005040	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG005553	ALG020	Emue:scaffold_0019 Cgig:NC_047561.1 Hvul_v3:NC_061160.1
HG001258	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001347	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001349	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001502	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001725	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001729	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001928	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002223	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002418	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002419	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002421	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002423	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002709	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002710	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002712	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002713	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002715	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002717	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002719	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002720	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002721	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002722	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002724	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002851	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG002905	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003065	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003193	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003194	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003197	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003200	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003203	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003204	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003210	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003212	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003214	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003216	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003223	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003571	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003799	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003800	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003802	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003803	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003804	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003805	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003807	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003808	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003814	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003815	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003817	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003818	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003819	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003820	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003826	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003827	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003828	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003829	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003832	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003833	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003874	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG003875	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG004284	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG004285	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG004290	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG004603	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG004606	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG004658	ALG021	Emue:scaffold_0020 Cgig:NC_047568.1 Hvul_v3:NC_061166.1
HG001083	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG001769	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG001770	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002005	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002290	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002298	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002299	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002446	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002535	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002539	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002846	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002874	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002878	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002879	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002881	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002884	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002888	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002889	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002890	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG002891	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG003428	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG003433	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG003434	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG003435	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG003436	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG003437	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG004012	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG004014	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG004016	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG004456	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG004539	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG004653	ALG022	Emue:scaffold_0021 Cgig:NC_047562.1 Hvul_v3:NC_061159.1
HG001084	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG001452	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG002487	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG002589	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG002929	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG002930	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG002940	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG002941	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG003506	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG004059	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG004743	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG005006	ALG023	Emue:scaffold_0021 Cgig:NC_047563.1 Hvul_v3:NC_061157.1
HG001493	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG001494	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG001577	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG001669	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG001692	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG001946	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002058	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002060	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002189	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002198	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002199	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002205	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002300	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002387	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002389	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002390	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002392	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002396	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002611	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002678	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002683	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002684	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG002809	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003101	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003102	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003104	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003107	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003114	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003117	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003118	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003120	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003122	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003124	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003288	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003700	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003704	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003705	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003706	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003707	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003710	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003711	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003714	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003718	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003722	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003723	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003724	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003726	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003727	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
