homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003657	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003660	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003663	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003668	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003671	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG003673	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004090	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004135	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004147	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004156	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004162	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004169	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004541	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004796	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG004801	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG005038	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG005040	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG005553	ALG018	Emue:scaffold_0019 Bralan:chr4 Hvul_v3:NC_061160.1
HG001347	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001349	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001502	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001584	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001725	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001729	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001928	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002223	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002418	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002419	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002421	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002422	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002423	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002709	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002710	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002712	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002713	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002715	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002717	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002719	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002720	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002721	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002722	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG002724	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003193	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003194	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003197	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003200	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003203	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003204	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003210	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003211	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003212	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003214	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003216	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003217	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003571	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003798	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003799	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003800	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003802	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003803	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003804	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003805	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003807	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003808	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003814	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003815	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003817	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003818	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003819	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003820	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003826	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003827	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003828	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003829	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003832	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG003833	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004284	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004285	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004286	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004290	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004603	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004606	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG004634	ALG019	Emue:scaffold_0020 Bralan:chr9 Hvul_v3:NC_061166.1
HG001769	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG001770	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002005	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002290	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002291	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002298	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002299	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002535	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002537	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002539	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002874	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002878	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002879	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002881	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002884	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002888	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002889	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002890	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002891	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG003428	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG003433	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG003434	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG003435	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG003436	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG003437	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG004012	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG004014	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG004016	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG004020	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG004301	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG004456	ALG020	Emue:scaffold_0021 Bralan:chr14 Hvul_v3:NC_061159.1
HG002572	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG002929	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG002930	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG002940	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG002941	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG003506	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG003846	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG004059	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG004062	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG004743	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG005006	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG005605	ALG021	Emue:scaffold_0021 Bralan:chr18 Hvul_v3:NC_061157.1
HG001493	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG001494	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG001577	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG001669	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG001946	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002058	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002060	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002198	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002199	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002205	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002387	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002389	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002390	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002392	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002396	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002611	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002677	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002678	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002683	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG002684	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003101	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003102	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003104	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003107	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003108	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003114	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003115	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003117	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003118	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003120	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003122	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003124	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003125	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003126	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003700	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003704	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003705	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003706	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003707	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003710	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003711	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003714	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003718	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003722	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003723	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003724	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003726	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003727	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003729	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003730	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003731	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003732	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG003734	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004130	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004202	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004205	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004206	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004209	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004211	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004221	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004563	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004564	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004565	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004569	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004577	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004819	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG004880	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG005116	ALG022	Emue:scaffold_0022 Bralan:chr6 Hvul_v3:NC_061157.1
HG001516	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG001752	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002096	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002097	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002465	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002468	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002759	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002763	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002764	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002765	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002767	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002769	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002773	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002774	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002775	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002776	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG002804	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003268	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003271	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003273	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003274	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003275	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003277	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003281	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003282	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003287	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003290	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003292	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003293	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003297	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003298	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003300	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003903	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003905	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003906	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG003908	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG004376	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG004377	ALG023	Emue:scaffold_0023 Bralan:chr1 Hvul_v3:NC_061158.1
HG001563	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002590	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002591	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002597	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002956	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002967	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002969	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002970	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002972	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002995	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG002996	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG003527	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG003531	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG003539	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG003544	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG003554	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
HG004502	ALG024	Emue:scaffold_0023 Bralan:chr2 Hvul_v3:NC_061157.1
