homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG002416	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002417	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002691	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002700	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002703	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002704	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG002706	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003168	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003169	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003171	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003172	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003173	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003175	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003176	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003178	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003180	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003182	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003183	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003185	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003188	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003190	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003774	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003775	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003777	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003779	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003780	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003781	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003782	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003783	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003785	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003786	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003789	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003790	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG003791	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004262	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004263	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004264	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004266	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004267	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004268	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004270	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004311	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004595	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004598	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004843	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG004848	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG005640	ALG015	Emue:scaffold_0016 Bralan:chr8 Nvec_vc1.1:NC_064041.1
HG001580	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG001791	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG001869	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG001948	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002062	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002209	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002211	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002212	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002398	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002400	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002402	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002404	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002405	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002408	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002685	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002687	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002688	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002690	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002692	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002694	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002696	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002697	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG002698	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003128	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003129	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003130	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003132	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003134	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003135	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003136	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003137	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003138	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003139	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003140	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003141	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003142	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003143	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003147	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003150	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003151	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003153	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003156	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003157	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003158	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003159	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003161	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003162	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003163	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003164	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003320	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003637	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003735	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003738	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003739	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003742	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003743	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003744	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003746	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003747	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003748	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003754	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003755	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003756	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003757	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003760	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003761	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003762	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003764	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003765	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003766	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003767	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003768	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003769	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003770	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003772	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG003852	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004000	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004226	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004228	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004231	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004232	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004234	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004235	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004237	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004240	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004247	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004250	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004251	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004310	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004464	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004585	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG004828	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG005072	ALG016	Emue:scaffold_0018 Bralan:chr7 Nvec_vc1.1:NC_064046.1
HG000833	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001146	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001201	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001202	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001413	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001487	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001617	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001643	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001707	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001712	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001786	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001862	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001920	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001934	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001935	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001992	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002048	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002181	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002183	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002185	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002188	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002190	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002348	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002350	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002355	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002356	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002367	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002368	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002370	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002371	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002529	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002634	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002640	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002642	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002648	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002650	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG002652	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003028	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003035	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003036	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003038	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003039	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003040	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003042	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003043	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003045	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003046	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003047	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003050	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003053	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003055	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003058	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003060	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003063	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003066	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003619	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003624	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003625	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003626	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003628	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003629	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003630	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003631	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003633	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003634	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003640	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003641	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003644	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003645	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003648	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003649	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003650	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003654	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003656	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003657	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003660	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003663	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003666	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003667	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003668	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003669	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003671	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003673	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG003850	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004090	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004135	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004139	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004147	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004148	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004153	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004156	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004161	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004162	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004169	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004537	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004541	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004792	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004796	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004801	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG004876	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG005038	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG005040	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG005370	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG005547	ALG017	Emue:scaffold_0019 Bralan:chr4 Nvec_vc1.1:NC_064040.1
HG001292	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001347	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001418	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001502	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001584	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001725	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001727	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG001928	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002223	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002418	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002419	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002421	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002422	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002423	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002708	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002709	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002710	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002711	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002712	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002713	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002715	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002717	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002718	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002719	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002720	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002721	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002722	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002724	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG002725	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG003193	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG003194	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG003197	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG003200	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG003201	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
HG003202	ALG018	Emue:scaffold_0020 Bralan:chr9 Nvec_vc1.1:NC_064045.1
