homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003727	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG003729	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG003730	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG003732	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004203	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004205	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004206	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004209	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004211	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004216	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004219	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004221	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004563	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004564	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004565	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004569	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004577	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004819	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG004880	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG005307	ALG023	Emue:scaffold_0022 Bralan:chr6 Amil:chr5
HG001163	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG001516	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG001752	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG001974	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002096	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002097	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002101	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002464	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002465	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002468	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002759	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002763	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002764	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002765	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002767	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002768	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002769	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002773	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002774	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002775	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG002780	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003268	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003271	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003272	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003273	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003274	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003275	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003277	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003279	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003281	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003283	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003287	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003289	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003290	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003292	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003293	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003297	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003298	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003300	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003897	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003900	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003902	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003903	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003905	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003906	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003908	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG003909	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG004376	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG004377	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG004680	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG004944	ALG024	Emue:scaffold_0023 Bralan:chr1 Amil:chr6
HG001697	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002590	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002591	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002597	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002956	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002970	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002973	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002994	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002995	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG002996	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG003527	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG003534	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG003536	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG003539	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG003544	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
HG003554	ALG025	Emue:scaffold_0023 Bralan:chr2 Amil:chr3
