peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu
HoiH23_PlH23_007334	0.0390122108219873	0	0.03588903111579	0.0171886280037127	0.01182463591946	0	0.0117396153319376	0.020144097443714	0.0132759223447049	0.0152010336702896	0.0343909365143312	0.0115978335246976	0.031252929962184
HoiH23_PlH23_009659	0	0	0	0	0	0	0.00391320511064587	0.00671469914790468	0	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_009663	0.85826863808372	0.863892611503062	0.75366965343159	0.68754512014851	0.293250970802609	0.320052521439416	0.684810894363028	0.651325817346754	0.977992946059927	1.3072888956449	0.800817521690855	0.579891676234879	0.375035159546207
HoiH23_PlH23_009664	0	0	0.005981505185965	0	0	0	0.00782641022129175	0.00671469914790468	0	0.00760051683514479	0.0294779455837125	0	0.010417643320728
HoiH23_PlH23_009665	0.0780244216439746	0.0332266389039639	0.03588903111579	0.068754512014851	0.014189563103352	0.0328258996348119	0.0821773073235634	0.020144097443714	0.0309771521376448	0.311621190240936	0.432343201894449	0.0579891676234879	0.0833411465658239
HoiH23_PlH23_009658	0	0	0.017944515557895	0.0343772560074255	0.00709478155167602	0	0.00391320511064587	0.0134293982958094	0.0177012297929399	0.0456031010108687	0	0.0115978335246976	0
HoiH23_PlH23_009660	0.117036632465962	0.0110755463013213	0.01196301037193	0	0	0.0574453243609208	0.0704376919916257	0.208155673585045	0.411553592685852	0.144409819867751	0.00982598186123748	0.0231956670493952	0.0729235032450959
HoiH23_PlH23_009661	0	0	0.161500640021055	0.0171886280037127	0.156085194136873	0.106684173813139	0	0.00671469914790468	0.0132759223447049	0.00760051683514479	0.00491299093061874	0	0
HoiH23_orphan_1312	0.0195061054109936	0	0.041870536301755	0.068754512014851	0.00709478155167602	0.0246194247261089	0	0	0	0	0.0147389727918562	0	0
HoiH23_PlH23_009662	0	0.0443021852052852	0.005981505185965	0.206263536044553	0.00236492718389201	0.0246194247261089	0.00391320511064587	0.020144097443714	0.00885061489646993	0.00760051683514479	0.0294779455837125	0.0231956670493952	0.010417643320728
HoiH23_PlH23_009666	0	0	0	0	0	0	0.00391320511064587	0.00671469914790468	0	0	0	0.0231956670493952	0
HoiH23_PlH23_009667	0.370616002808879	0.310115296436997	0.19140816595088	0.120320396025989	0.0733127427006522	0.114890648721842	0.183920640200356	0.369308453134757	0.106207378757639	0.235616021889488	0.383213292588262	0.115978335246976	0.625058599243679
HoiH23_orphan_1315	0.0195061054109936	0.0110755463013213	0.005981505185965	0.0171886280037127	0.0165544902872441	0.00820647490870297	0.0156528204425835	0.020144097443714	0.00885061489646993	0	0.0442169183755687	0.0231956670493952	0.0520882166036399
HoiH23_PlH23_009668	0	0	0.07177806223158	0.120320396025989	0	0	0.0195660255532294	0	0	0	0	0	0
HoiH23_PlH23_009669	0	0	1.48341328611932	0.910997284196775	0	0	0.320882819072962	0	0.00885061489646993	0	0.0147389727918562	0	0.0520882166036399
HoiH23_PlH23_009671	0.0585183162329809	0.0221510926026426	0.029907525929825	0.0171886280037127	0.0165544902872441	0	0.0234792306638752	0.0335734957395234	0.0177012297929399	0.0152010336702896	0.00491299093061874	0.0115978335246976	0.010417643320728
HoiH23_PlH23_009673	0	0.0110755463013213	0.02392602074386	0	0.00472985436778402	0	0.00782641022129175	0.00671469914790468	0.00885061489646993	0	0.0147389727918562	0	0.010417643320728
HoiH23_PlH23_009674	0.0585183162329809	0.0664532778079279	0.065796557045615	0.137509024029702	0.0189194174711361	0.0246194247261089	0.0860905124342092	0.0805763897748561	0.0840808415164644	0.0760051683514479	0.0442169183755687	0.0695870011481855	0.0833411465658239
HoiH23_orphan_1316	0.0195061054109936	0.0775288241092492	0.03588903111579	0.068754512014851	0.014189563103352	0	0.0704376919916257	0.0604322923311421	0.0486783819305846	0.0684046515163031	0.0442169183755687	0	0.0416705732829119
HoiH23_orphan_1317	0	0	0.005981505185965	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_009677	0	0	0.02392602074386	0	0	0	0.0234792306638752	0.020144097443714	0	0	0	0	0
HoiH23_orphan_1318	0	0	0	0	0	0	0.0195660255532294	0	0	0	0	0	0
HoiH23_orphan_1319	0	0	0	0	0	0	0	0	0.0132759223447049	0.0152010336702896	0	0	0
HoiH23_PlH23_009680	0	0	0.01196301037193	0	0.00709478155167602	0	0.00391320511064587	0.0134293982958094	0.0221265372411748	0	0.00982598186123748	0.0115978335246976	0.010417643320728
HoiH23_orphan_1320	0	0	0	0	0	0	0	0	0.00885061489646993	0	0	0	0
HoiH23_orphan_1321	0	0	0	0	0	0	0	0	0.00442530744823497	0.0608041346811583	0.00982598186123748	0	0
HoiH23_orphan_1322	0	0	0.807503200105275	0.343772560074255	0	0	0.0352188459958129	0	0	0	0.00491299093061874	0	0
HoiH23_PlH23_009670	0	0.0110755463013213	0.02392602074386	0.068754512014851	0.00472985436778402	0	0.0273924357745211	0.00671469914790468	0	0.0152010336702896	0.0147389727918562	0.0115978335246976	0.010417643320728
HoiH23_PlH23_009672	0.0780244216439746	0.0553777315066066	0.065796557045615	0.120320396025989	0.00472985436778402	0.0164129498174059	0.0704376919916257	0.0268587965916187	0.0354024595858797	0.0532036178460135	0.0687818730286624	0.0115978335246976	0.0416705732829119
HoiH23_PlH23_009675	0	0.0110755463013213	0.017944515557895	0.0171886280037127	0	0.0164129498174059	0.0117396153319376	0.0134293982958094	0.0132759223447049	0	0.019651963722475	0.0231956670493952	0.020835286641456
HoiH23_PlH23_009676	0.0390122108219873	0.0221510926026426	0.03588903111579	0.0515658840111382	0.00945970873556803	0	0.0352188459958129	0.020144097443714	0.00442530744823497	0	0.00982598186123748	0	0.010417643320728
HoiH23_PlH23_009678	0	0	0.43066837338948	0.068754512014851	0.00472985436778402	0	0.31305640885167	0.00671469914790468	0.0708049191717595	0.0760051683514479	0.0638688820980436	0.0347935005740928	0.0520882166036399
HoiH23_orphan_1323	0	0	0.029907525929825	0.0171886280037127	0	0	0.00391320511064587	0	0	0.0152010336702896	0.0147389727918562	0	0.020835286641456
HoiH23_PlH23_009679	0	0	0	0	0	0	0	0	0	0	0.00491299093061874	0	0.010417643320728
HoiH23_PlH23_009681	0.0195061054109936	0.0110755463013213	0.01196301037193	0	0	0.00820647490870297	0.0234792306638752	0.0940057880706655	0.0752302266199944	0.129208786197461	0.171954682571656	0.0579891676234879	0.031252929962184
HoiH23_orphan_1324	0	0	0	0	0	0	0.00782641022129175	0.00671469914790468	0.0221265372411748	0.0456031010108687	0.00982598186123748	0	0.010417643320728
HoiH23_PlH23_001810	0	0	0	0	0	0	0	0	0.0486783819305846	0	0	0	0
HoiH23_PlH23_001811	0	0	0	0	0	0	0	0.0738616906269515	2.0002389666022	2.52337158926807	0	0	0
HoiH23_PlH23_001812	0	0	0	0.0343772560074255	0	0.00820647490870297	0.00391320511064587	0.0134293982958094	0.0221265372411748	0	0.00491299093061874	0	0.010417643320728
HoiH23_orphan_1325	0	0	0	0	0	0	0.0195660255532294	0.00671469914790468	0.00442530744823497	0	0	0	0
HoiH23_PlH23_001813	0	0	0.05981505185965	0.0171886280037127	0	0	0.0391320511064587	0	0.0929314564129343	0	0	0	0
HoiH23_PlH23_001814	0.0390122108219873	0.0443021852052852	0.029907525929825	0.0171886280037127	0.00472985436778402	0.00820647490870297	0.0352188459958129	0.0335734957395234	0.0796555340682294	0.0304020673405792	0.00982598186123748	0.150771835821069	0.0416705732829119
HoiH23_PlH23_001817	0.117036632465962	0.0664532778079279	0.137574619277195	0.068754512014851	0.0709478155167602	0.0574453243609208	0.129135768651314	0.141008682105998	0.154885760688224	0.114007752527172	0.0884338367511374	0.127576168771673	0.0937587898865519
HoiH23_orphan_1326	0	0	0	0	0	0	0	0	0	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_001819	0.0195061054109936	0.0221510926026426	0	0	0.00236492718389201	0	0.00391320511064587	0.0134293982958094	0.0132759223447049	0	0	0.0115978335246976	0.010417643320728
HoiH23_PlH23_001820	0.0780244216439746	0.16613319451982	0.113648598533335	0.206263536044553	0.0189194174711361	0.00820647490870297	0.164354614647127	0.0671469914790468	0.0929314564129343	0.197613437713765	0.103172809542994	0.278348004592742	0.0625058599243679
HoiH23_orphan_1327	0	0	0	0	0	0	0	0	0.00442530744823497	0.0152010336702896	0	0	0
HoiH23_PlH23_001822	0.0585183162329809	0.210435379725105	0.08374107260351	0.0859431400185637	0.0212843446550281	0.0164129498174059	0.0469584613277505	0.0671469914790468	0.0398277670341147	0.0456031010108687	0.0835208458205186	0.0463913340987903	0.0729235032450959
HoiH23_orphan_1328	0	0	0	0	0.0449336164939481	0.533420869065693	0	0	0.0354024595858797	0	0	0	0
HoiH23_PlH23_001825	0	0	0	0	0.0827724514362203	1.07504821304009	0	0	0.0221265372411748	0	0.00491299093061874	0	0.020835286641456
HoiH23_PlH23_001831	0.0780244216439746	0.0553777315066066	0.0897225777894749	0.103131768022276	0.0307440533905961	0.0574453243609208	0.0547848715490422	0.0738616906269515	0.0531036893788196	0.0380025841757239	0.0393039274449499	0.0347935005740928	0.010417643320728
HoiH23_PlH23_001832	0.0195061054109936	0.0443021852052852	0.01196301037193	0	0	0	0.00391320511064587	0	0.00442530744823497	0	0	0	0
HoiH23_PlH23_001835	0.0195061054109936	0.0664532778079279	0.02392602074386	0.103131768022276	0.00945970873556803	0.00820647490870297	0.0273924357745211	0.0402881948874281	0.0398277670341147	0.0228015505054344	0.0442169183755687	0.0231956670493952	0
HoiH23_PlH23_001837	0.0585183162329809	0.0775288241092492	0.0897225777894749	0.0859431400185637	0.00945970873556803	0.00820647490870297	0.062611281770334	0.0470028940353327	0.0486783819305846	0.0380025841757239	0.0589558911674249	0.0579891676234879	0.020835286641456
HoiH23_orphan_1329	0	0.0110755463013213	0.02392602074386	0.103131768022276	0.00709478155167602	0	0.0273924357745211	0.0134293982958094	0.0265518446894098	0.0152010336702896	0.0147389727918562	0	0
HoiH23_PlH23_001839	0.156048843287949	0.0996799167118918	0.293093754112285	0.49847021210767	0.0520283980456242	0.0902712239957326	0.215226281085523	0.120864584662284	0.194713527722339	0.0912062020217375	0.191606646294131	0.139174002296371	0.187517579773104
HoiH23_PlH23_001841	0	0	0.01196301037193	0	0.00709478155167602	0.00820647490870297	0.0234792306638752	0.0335734957395234	0.0309771521376448	0.0152010336702896	0.0393039274449499	0.0347935005740928	0
HoiH23_PlH23_001843	0	0.0775288241092492	0.017944515557895	0	0.00945970873556803	0.0328258996348119	0.0430452562171046	0.0738616906269515	0.0309771521376448	0.0380025841757239	0.0294779455837125	0.0115978335246976	0.10417643320728
HoiH23_PlH23_001846	0	0	0	0	0	0.00820647490870297	0	0	0.212414757515278	0	0	0	1.35429363169464
HoiH23_PlH23_001848	0	0	0.01196301037193	0	0	0.00820647490870297	0.0273924357745211	0.00671469914790468	0.0132759223447049	0.0152010336702896	0.00491299093061874	0.0231956670493952	0.010417643320728
HoiH23_PlH23_001849	0	0	0	0	0	0	0.0195660255532294	0	0	0	0.00491299093061874	0.0115978335246976	0
HoiH23_PlH23_001851	0.0975305270549682	0.155057648218498	0.16748214520702	0.0343772560074255	0.0472985436778402	0.0410323745435148	0.168267819757773	0.141008682105998	0.0796555340682294	0.0988067188568823	0.0933468276817561	0.0927826681975807	0.031252929962184
HoiH23_PlH23_001852	0	0	0.017944515557895	0.0343772560074255	0.00709478155167602	0.00820647490870297	0.0430452562171046	0.0402881948874281	0.0221265372411748	0.0304020673405792	0.0245649546530937	0.0231956670493952	0.020835286641456
HoiH23_orphan_1330	0	0.0110755463013213	0	0	0	0	0	0	0	0	0	0	0
HoiH23_orphan_1331	0	0	0	0	0	0	0	0.00671469914790468	0.0929314564129343	0	0	0	0
HoiH23_PlH23_001815	0.0390122108219873	0.0553777315066066	0.10766709334737	0.171886280037127	0.0189194174711361	0.0246194247261089	0.00782641022129175	0.0335734957395234	0.0531036893788196	0.0152010336702896	0.0442169183755687	0	0.0416705732829119
HoiH23_PlH23_001816	0.0195061054109936	0.0443021852052852	0.101685588161405	0.18907490804084	0.0189194174711361	0	0.0547848715490422	0.0537175931832374	0.0973567638611693	0.0532036178460135	0.0442169183755687	0.0115978335246976	0.031252929962184
HoiH23_orphan_1332	0	0.0110755463013213	0.01196301037193	0	0	0.00820647490870297	0.00391320511064587	0	0.00885061489646993	0	0	0	0
HoiH23_PlH23_001818	0.21456715952093	0.199359833423784	0.508427940807025	1.0828835642339	0.0260141990228121	0.123097123630544	0.168267819757773	0.154438080401808	0.243391909652923	0.167211370373185	0.147389727918562	0.266750171068044	0.166682293131648
HoiH23_PlH23_001821	0.0390122108219873	0.0221510926026426	0.029907525929825	0.0171886280037127	0.00472985436778402	0.00820647490870297	0.0195660255532294	0.0402881948874281	0.0177012297929399	0.0152010336702896	0.019651963722475	0.0463913340987903	0.031252929962184
HoiH23_PlH23_001823	0.0390122108219873	0.0443021852052852	0.04785204148772	0.0515658840111382	0.0236492718389201	0.0246194247261089	0.0195660255532294	0.0335734957395234	0.0442530744823497	0.0456031010108687	0.0933468276817561	0.0695870011481855	0.010417643320728
HoiH23_PlH23_001824	0.0585183162329809	0	0.017944515557895	0	0.014189563103352	0.0410323745435148	0.00782641022129175	0	0.0309771521376448	0.0152010336702896	0.0245649546530937	0.0231956670493952	0
HoiH23_PlH23_001826	0	0	0.005981505185965	0.0171886280037127	0.00472985436778402	0	0.00782641022129175	0.0134293982958094	0	0	0	0.0115978335246976	0
HoiH23_PlH23_001827	0	0	0	0	0.00236492718389201	0	0	0	0.00442530744823497	0	0.00982598186123748	0	0
HoiH23_PlH23_001828	0	0	0.017944515557895	0	0	0	0.00391320511064587	0	0	0	0.00491299093061874	0.0231956670493952	0
HoiH23_PlH23_001829	0	0	0.005981505185965	0.0171886280037127	0	0	0	0.00671469914790468	0	0	0.00491299093061874	0	0
HoiH23_PlH23_001830	0	0.0110755463013213	0.053833546673685	0.103131768022276	0.00472985436778402	0	0.00782641022129175	0.0134293982958094	0.0575289968270546	0.0304020673405792	0.0245649546530937	0.0347935005740928	0.010417643320728
HoiH23_PlH23_001833	0.487652635274841	0.476248490956816	0.209352681508775	0.223452164048266	0.0283791262067041	0.22157482253498	0.187833845311002	0.369308453134757	0.261093139445863	0.448430493273543	0.255475528392175	0.173967502870464	0.322946942942568
HoiH23_PlH23_001834	0.136542737876955	0.0996799167118918	0.10766709334737	0.0515658840111382	0.0354739077583801	0.0410323745435148	0.11348294820873	0.0805763897748561	0.150460453239989	0.129208786197461	0.103172809542994	0.0463913340987903	0.0833411465658239
HoiH23_PlH23_001836	0.117036632465962	0.0886043704105705	0.13159311409123	0.103131768022276	0.0307440533905961	0.0328258996348119	0.0978301277661469	0.0805763897748561	0.154885760688224	0.258417572394923	0.162128700710418	0.197163169919859	0.0520882166036399
HoiH23_PlH23_001838	0.195061054109936	0.0664532778079279	0.017944515557895	0	0.00709478155167602	0.0656517992696237	0.0156528204425835	0.0268587965916187	0.0265518446894098	0.0380025841757239	0.0393039274449499	0.0115978335246976	0.0625058599243679
HoiH23_PlH23_001840	0.117036632465962	0.155057648218498	0.0897225777894749	0.137509024029702	0.0283791262067041	0.0328258996348119	0.0860905124342092	0.020144097443714	0.0929314564129343	0.121608269362317	0.1572157097798	0.0463913340987903	0.10417643320728
HoiH23_PlH23_001842	0.0390122108219873	0.0775288241092492	0.041870536301755	0.223452164048266	0.0307440533905961	0.0328258996348119	0.109569743098084	0.0604322923311421	0.0663796117235245	0.0836056851865927	0.0687818730286624	0.0463913340987903	0.0729235032450959
HoiH23_PlH23_001844	0.0390122108219873	0.0553777315066066	0.04785204148772	0.0171886280037127	0.00709478155167602	0.0328258996348119	0.062611281770334	0.0604322923311421	0.0531036893788196	0.0912062020217375	0.0540429002368062	0.0231956670493952	0.010417643320728
HoiH23_PlH23_001845	0	0	0	0	0	0.00820647490870297	0	0	1.32316692702225	0	0	0	3.73993395214135
HoiH23_PlH23_001850	0.0195061054109936	0.0221510926026426	0.029907525929825	0.0171886280037127	0.00945970873556803	0.0164129498174059	0.0352188459958129	0.020144097443714	0.0708049191717595	0.0380025841757239	0.0491299093061874	0.0231956670493952	0.020835286641456
HoiH23_PlH23_001853	0.0585183162329809	0	0.01196301037193	0.0343772560074255	0.00945970873556803	0.0164129498174059	0.0234792306638752	0.0268587965916187	0.0486783819305846	0.0152010336702896	0.0245649546530937	0.0231956670493952	0.020835286641456
HoiH23_PlH23_008288	0	0	0.053833546673685	0.532847468115095	0	0	0.0156528204425835	0	0.00442530744823497	0.0456031010108687	0.132650755126706	0.0347935005740928	0.031252929962184
HoiH23_PlH23_008290	0.331603791986892	0.365493027943603	0.28711224892632	0.223452164048266	0.0520283980456242	0.0984776989044356	0.144788589093897	0.147723381253903	0.194713527722339	0.167211370373185	0.176867673502275	0.150771835821069	0.135429363169464
HoiH23_PlH23_008291	0.0390122108219873	0	0.017944515557895	0	0.00236492718389201	0.0164129498174059	0.00391320511064587	0	0.0398277670341147	0	0.0343909365143312	0.0115978335246976	0.010417643320728
HoiH23_PlH23_008293	0.0780244216439746	0.0775288241092492	0.029907525929825	0.0171886280037127	0.0236492718389201	0.0164129498174059	0.0234792306638752	0	0.101782071309404	0	0	0.0115978335246976	0
HoiH23_PlH23_008294	0	0.0110755463013213	0.005981505185965	0	0	0	0.0117396153319376	0	0.0177012297929399	0.00760051683514479	0	0.0347935005740928	0
HoiH23_PlH23_008297	0	0	0.01196301037193	0	0	0	0.00391320511064587	0.00671469914790468	0.0132759223447049	0.00760051683514479	0	0	0
HoiH23_orphan_1333	0	0	0.005981505185965	0	0	0	0.00391320511064587	0	0	0	0.00491299093061874	0	0
HoiH23_PlH23_008289	0	0.0110755463013213	0.01196301037193	0	0	0	0.0117396153319376	0.020144097443714	0.00885061489646993	0.00760051683514479	0.00982598186123748	0.0115978335246976	0
HoiH23_PlH23_008292	0	0.0110755463013213	0.02392602074386	0	0.00236492718389201	0	0.0117396153319376	0.00671469914790468	0.0132759223447049	0.0304020673405792	0.0343909365143312	0.0579891676234879	0
HoiH23_PlH23_008295	0.0390122108219873	0.0553777315066066	0.10766709334737	0.120320396025989	0.0165544902872441	0.0492388494522178	0.0704376919916257	0.0402881948874281	0.0752302266199944	0.159610853538041	0.0393039274449499	0.0347935005740928	0.0625058599243679
HoiH23_PlH23_008296	0.0195061054109936	0.0110755463013213	0.01196301037193	0.0171886280037127	0.00709478155167602	0.00820647490870297	0.0273924357745211	0.0402881948874281	0.0177012297929399	0.0228015505054344	0.0294779455837125	0.0231956670493952	0.020835286641456
HoiH23_PlH23_008298	0.0195061054109936	0	0	0	0.00945970873556803	0	0	0	0.00442530744823497	0	0	0	0
HoiH23_PlH23_008299	0	0	0	0.0171886280037127	0.00472985436778402	0	0.00391320511064587	0.0470028940353327	0.0221265372411748	0.00760051683514479	0.00491299093061874	0	0
HoiH23_orphan_1334	0	0	0	0.0171886280037127	0	0	0	0	0.00442530744823497	0	0	0	0
HoiH23_orphan_1335	0	0	0.005981505185965	0.0171886280037127	0.0638530339650842	0	0.00782641022129175	0.0470028940353327	0	0	0	0	0.020835286641456
HoiH23_orphan_1336	0.0195061054109936	0.0221510926026426	0.04785204148772	0	0.00472985436778402	0	0.00391320511064587	0.0134293982958094	0.00442530744823497	0	0.00491299093061874	0.0231956670493952	0.010417643320728
HoiH23_PlH23_007236	0.0390122108219873	0.0664532778079279	0.03588903111579	0.0343772560074255	0.00472985436778402	0.0328258996348119	0.0391320511064587	0.0402881948874281	0.0132759223447049	0.0152010336702896	0.0343909365143312	0.0231956670493952	0.0625058599243679
HoiH23_PlH23_007237	0.0780244216439746	0.143982101917177	0.04785204148772	0.120320396025989	0	0.00820647490870297	0.0117396153319376	0.0134293982958094	0	0	0.0245649546530937	0.0463913340987903	0.0937587898865519
HoiH23_PlH23_007240	0	0	0.005981505185965	0	0.00236492718389201	0	0.00782641022129175	0	0.00442530744823497	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_007245	0.253579370342917	0.232586472327748	0.25122321781053	0.481281584103957	0.0614881067811922	0.0738582741783267	0.270011152634565	0.396167249726376	0.278794369238803	0.410427909097819	0.27512749211465	0.301543671642137	0.270858726338928
HoiH23_PlH23_007247	0	0	0.005981505185965	0	0.00236492718389201	0.00820647490870297	0.00391320511064587	0	0	0	0	0.0115978335246976	0
HoiH23_PlH23_007248	0.0585183162329809	0.0886043704105705	0.0957040829754399	0.154697652033415	0.0260141990228121	0.0164129498174059	0.156528204425835	0.0470028940353327	0.0663796117235245	0.0684046515163031	0.0786078548898999	0.0231956670493952	0
HoiH23_PlH23_007250	0.0195061054109936	0	0	0	0	0	0.00391320511064587	0	0	0.00760051683514479	0	0.0115978335246976	0.010417643320728
HoiH23_PlH23_007253	0	0	0.005981505185965	0.0171886280037127	0	0.00820647490870297	0.0743508971022716	0.0537175931832374	0.00442530744823497	0.00760051683514479	0.00982598186123748	0.0115978335246976	0
HoiH23_PlH23_007238	0	0.0221510926026426	0.017944515557895	0.0171886280037127	0.00472985436778402	0	0.0156528204425835	0	0.0177012297929399	0	0.0294779455837125	0.0347935005740928	0
HoiH23_PlH23_007239	0.0195061054109936	0	0.03588903111579	0.0343772560074255	0.01182463591946	0.0246194247261089	0.0352188459958129	0.0335734957395234	0.0177012297929399	0.0380025841757239	0.0245649546530937	0.0347935005740928	0.0416705732829119
HoiH23_PlH23_007241	0.0390122108219873	0.0332266389039639	0.01196301037193	0	0.00472985436778402	0.00820647490870297	0.00391320511064587	0.0134293982958094	0.0265518446894098	0.00760051683514479	0.0245649546530937	0	0.0520882166036399
HoiH23_PlH23_007244	0.136542737876955	0.143982101917177	0.173463650392985	0.154697652033415	0.0472985436778402	0.0246194247261089	0.11348294820873	0.11414988551438	0.106207378757639	0.0912062020217375	0.103172809542994	0.0463913340987903	0.10417643320728
HoiH23_orphan_1337	0	0.0110755463013213	0.017944515557895	0	0.00236492718389201	0	0	0.00671469914790468	0.00442530744823497	0	0.0147389727918562	0.0231956670493952	0
HoiH23_PlH23_007246	0	0.0221510926026426	0.005981505185965	0.103131768022276	0.0165544902872441	0.0164129498174059	0.0273924357745211	0.020144097443714	0.0132759223447049	0.00760051683514479	0.0343909365143312	0.0463913340987903	0.031252929962184
HoiH23_PlH23_007249	0.0780244216439746	0.0332266389039639	0.0957040829754399	0.0859431400185637	0.0189194174711361	0	0.0782641022129175	0.10072048721857	0.0619543042752895	0.0684046515163031	0.0393039274449499	0.0811848346728831	0.0520882166036399
HoiH23_PlH23_007252	0	0	0.03588903111579	0.0171886280037127	0.00472985436778402	0.00820647490870297	0.0273924357745211	0	0.0177012297929399	0.0152010336702896	0.00491299093061874	0.0231956670493952	0
HoiH23_orphan_1338	0	0	0	0.068754512014851	0.00236492718389201	0.00820647490870297	0.0117396153319376	0.020144097443714	0	0	0	0	0
HoiH23_PlH23_009367	0.0390122108219873	0.0221510926026426	0.041870536301755	0	0.00472985436778402	0	0.0156528204425835	0.0134293982958094	0.00442530744823497	0.0228015505054344	0.019651963722475	0	0
HoiH23_orphan_1339	0	0	0	0	0	0.0246194247261089	0	0	0	0.0152010336702896	0.00982598186123748	0.115978335246976	0
HoiH23_orphan_1340	0	0	0.005981505185965	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_009366	0	0.0221510926026426	0.041870536301755	0.154697652033415	0	0.0164129498174059	0.0156528204425835	0.00671469914790468	0.00442530744823497	0.0304020673405792	0.00491299093061874	0	0
HoiH23_orphan_1341	0	0	0.005981505185965	0.0343772560074255	0	0	0.00782641022129175	0	0.00885061489646993	0	0	0	0
HoiH23_PlH23_009368	0.0585183162329809	0	0.0777595674175449	0.240640792051978	0.0354739077583801	0.0164129498174059	0.0195660255532294	0.0470028940353327	0.137184530895284	0.106407235692027	0.0491299093061874	0	0.0416705732829119
HoiH23_orphan_1342	0	0	0.01196301037193	0	0	0	0	0	0.0177012297929399	0	0	0	0
HoiH23_PlH23_009369	0.0195061054109936	0.0110755463013213	0.08374107260351	0.0515658840111382	0	0	0.0469584613277505	0	0.0132759223447049	0.0152010336702896	0.0933468276817561	0.127576168771673	0.010417643320728
HoiH23_PlH23_009370	0	0	0	0	0	0.0164129498174059	0	0	0	0.0456031010108687	0.0147389727918562	0.104380501722278	0
HoiH23_PlH23_009373	0	0	0	0	0	0	0	0	0	0.0456031010108687	0.00491299093061874	0	0
HoiH23_PlH23_009374	0	0	0	0	0	0	0	0	0	0	0	0	0.020835286641456
HoiH23_PlH23_009375	0	0	0	0	0	0	0	0	0	0	0	0	0.020835286641456
HoiH23_PlH23_009376	0	0	0	0	0	0	0	0	0.0132759223447049	0	0	0	0
HoiH23_orphan_1343	0.0390122108219873	0.0553777315066066	0.01196301037193	0.0171886280037127	0	0	0	0.00671469914790468	0	0	0	0.0115978335246976	0
HoiH23_PlH23_009377	0	0	0	0	0	0	0	0	0.0486783819305846	0	0	0	0.031252929962184
HoiH23_PlH23_008166	0.0585183162329809	0.132906555615856	0.10766709334737	0.103131768022276	0.0331089805744881	0.0410323745435148	0.144788589093897	0.127579283810189	0.128333915998814	0.106407235692027	0.0982598186123748	0.231956670493952	0.020835286641456
HoiH23_PlH23_008168	0.0390122108219873	0.0221510926026426	0.1196301037193	0.0343772560074255	0.0236492718389201	0.0410323745435148	0.0469584613277505	0.0537175931832374	0.0619543042752895	0.0608041346811583	0.0638688820980436	0.0927826681975807	0.0416705732829119
HoiH23_PlH23_008170	0	0	0.01196301037193	0	0.00472985436778402	0	0.00391320511064587	0	0.00442530744823497	0	0	0	0
HoiH23_PlH23_008173	0.0195061054109936	0.0332266389039639	0.04785204148772	0	0.0165544902872441	0.0328258996348119	0.0508716664383964	0.0470028940353327	0.0221265372411748	0.0532036178460135	0.00982598186123748	0.0115978335246976	0
HoiH23_PlH23_008174	0	0	0	0	0	0	0.00391320511064587	0.00671469914790468	0.00442530744823497	0	0	0.0115978335246976	0
HoiH23_orphan_1345	0	0.0221510926026426	0.005981505185965	0.0171886280037127	0	0	0	0	0	0	0	0	0.010417643320728
HoiH23_PlH23_008177	0	0.0221510926026426	0.005981505185965	0	0	0	0.00391320511064587	0.00671469914790468	0.00442530744823497	0	0.00982598186123748	0.0115978335246976	0
HoiH23_PlH23_008179	0.0390122108219873	0.0886043704105705	0.113648598533335	0.120320396025989	0.0236492718389201	0.0164129498174059	0.0821773073235634	0.167867478697617	0.128333915998814	0.0684046515163031	0.108085800473612	0.0927826681975807	0.031252929962184
HoiH23_PlH23_008180	0	0	0	0	0.00236492718389201	0	0	0.00671469914790468	0.00442530744823497	0	0.0245649546530937	0.0115978335246976	0.010417643320728
HoiH23_orphan_1346	0	0.0110755463013213	0.041870536301755	0.068754512014851	0.00236492718389201	0.00820647490870297	0.0234792306638752	0.0134293982958094	0.0221265372411748	0	0.0147389727918562	0	0
HoiH23_orphan_1347	0	0.0332266389039639	0.02392602074386	0	0.00709478155167602	0	0.0117396153319376	0.0134293982958094	0.00442530744823497	0.0228015505054344	0.0245649546530937	0	0.020835286641456
HoiH23_PlH23_008163	0	0	0	0.0343772560074255	0	0	0.00391320511064587	0.020144097443714	0.177012297929399	0.129208786197461	0	0	0
HoiH23_PlH23_008164	0	0	0	0	0	0	0.00782641022129175	0	0.168161683032929	0.250817055559778	0	0	0
HoiH23_PlH23_008165	0	0.0443021852052852	0.041870536301755	0.0343772560074255	0.014189563103352	0.00820647490870297	0.0352188459958129	0.0537175931832374	0.0442530744823497	0.0304020673405792	0.00982598186123748	0.0231956670493952	0
