peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_omicron	peptidergic_other_1	peptidergic_other_2
Hhon_g06225.t1	0.0802686323562857	0.40323336896791	0.0702938282018839	0.0328073225944031	0.138975748731846	0.144508670520231	0.0588322830040456	0.076700056758042	0.0232099769478509	0.0841019315410277	0.126203789996893	0.277265439465722	0.0201918223119637	0.151387952271507	0.0631552355690287
Hhon_g06226.t1	1.41807917162771	1.27065398825934	0.0562350625615071	0.196843935566418	0.191091654506289	0.0160565189466924	0.0588322830040456	0.0664733825236364	0.0194963806361948	0.0560679543606852	0.0873718546132339	0.0241100382144106	0.0201918223119637	0.0688127055779579	0.0631552355690287
Hhon_orphan_1208	0	0.00468876010427802	0	0	0	0	0.00346072252964974	0	0.00185679815582807	0	0	0	0	0	0
Hhon_g06229.t1	0	0.00468876010427802	0.00702938282018839	0	0.0173719685914808	0.0481695568400771	0	0.0051133371172028	0.00278519723374211	0	0.00970798384591488	0.0120550191072053	0	0.0137625411155916	0.0631552355690287
Hhon_g06232.t1	0.0267562107854286	0.0281325606256681	0.0140587656403768	0	0.0347439371829616	0.0160565189466924	0.00692144505929948	0	0.00649879354539825	0.0280339771803426	0.0388319353836595	0.0361650573216159	0.0100959111559818	0.0137625411155916	0
Hhon_orphan_1209	0	0.00468876010427802	0	0	0	0	0	0	0	0.0280339771803426	0	0	0	0	0
Hhon_g06236.t1	0	0.0281325606256681	0.0140587656403768	0	0	0	0.00692144505929948	0	0.00278519723374211	0.11213590872137	0	0.0241100382144106	0	0	0.0315776177845143
Hhon_g06238.t1	0.0133781053927143	0.00937752020855605	0.00702938282018839	0.0328073225944031	0	0	0.0207643351778984	0.0051133371172028	0.00649879354539825	0.0560679543606852	0.0291239515377446	0.0241100382144106	0.0100959111559818	0.0412876233467748	0
Hhon_orphan_1211	0	0	0	0	0	0	0	0	0.00185679815582807	0.0280339771803426	0	0	0	0	0
Hhon_g06195.t1	0.0267562107854286	0.0328213207299462	0.00702938282018839	0	0.0173719685914808	0	0.0173036126482487	0.0051133371172028	0.00649879354539825	0	0.00970798384591488	0	0.0302877334679455	0	0.0315776177845143
Hhon_orphan_1212	0	0	0	0	0	0	0	0	0.00278519723374211	0	0	0	0	0	0
Hhon_orphan_1214	0.0133781053927143	0.00468876010427802	0	0	0	0	0.00692144505929948	0.0051133371172028	0.00742719262331229	0	0	0	0	0	0
Hhon_g06200.t1	0	0	0.00702938282018839	0	0.0173719685914808	0	0.00346072252964974	0	0	0	0	0	0	0.0137625411155916	0
Hhon_g06201.t1	0	0.0234438005213901	0.0351469141009419	0.0984219677832092	0.0868598429574039	0.0642260757867694	0.0380679478261471	0.0204533484688112	0.0129975870907965	0.11213590872137	0.0485399192295744	0.0602750955360264	0.0504795557799091	0.123862870040324	0.0315776177845143
Hhon_g06203.t1	0	0.0281325606256681	0.0210881484605652	0	0.0173719685914808	0	0.013842890118599	0.0051133371172028	0.0111407889349684	0	0	0.0241100382144106	0	0	0
Hhon_orphan_1215	0.0133781053927143	0	0.00702938282018839	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g06207.t1	0.0133781053927143	0.0937752020855605	0.267116547167159	0	0.0173719685914808	0.0642260757867694	0.0276857802371979	0.0409066969376224	0.00835559170122632	0	0.0485399192295744	0.0241100382144106	0.0201918223119637	0.0550501644623663	0
Hhon_orphan_1216	0.0267562107854286	0.00937752020855605	0.0421762969211303	0.0328073225944031	0	0	0.0103821675889492	0	0	0.0280339771803426	0	0	0.0100959111559818	0	0
Hhon_orphan_1217	0	0.0562651212513363	0.26008716434697	0.0328073225944031	0	0.0802825947334618	0.0103821675889492	0.0051133371172028	0.00185679815582807	0	0	0	0.0403836446239273	0.0275250822311832	0
Hhon_g06208.t1	0.0802686323562857	0.0375100808342242	0.0562350625615071	0.0328073225944031	0	0.0321130378933847	0.0415286703557969	0.0051133371172028	0.0148543852466246	0.168203863082055	0.077663870767319	0.0723301146432317	0.0504795557799091	0.0550501644623663	0.126310471138057
Hhon_g06211.t1	0.0133781053927143	0.00937752020855605	0.0140587656403768	0.0328073225944031	0.0521159057744424	0	0.00346072252964974	0.0102266742344056	0.00742719262331229	0.0280339771803426	0.0388319353836595	0.0361650573216159	0.0201918223119637	0.0963377878091411	0.0631552355690287
Hhon_g06216.t1	0.240805897068857	0.173484123858287	0.0562350625615071	0.196843935566418	0.0347439371829616	0.128452151573539	0.0588322830040456	0.076700056758042	0.0129975870907965	0.0560679543606852	0.135911773842808	0.108495171964848	0.0908632004038364	0.0412876233467748	0.0631552355690287
Hhon_orphan_1218	0	0.00937752020855605	0	0.0328073225944031	0	0	0	0	0.00278519723374211	0.0280339771803426	0.0291239515377446	0.0120550191072053	0	0	0.0631552355690287
Hhon_g06218.t1	0	0.00937752020855605	0.00702938282018839	0.0328073225944031	0	0	0.00692144505929948	0	0.00557039446748421	0.0280339771803426	0	0.0120550191072053	0.0100959111559818	0.0688127055779579	0
Hhon_orphan_1219	0.0133781053927143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g06220.t1	0.0133781053927143	0.00937752020855605	0.00702938282018839	0	0	0.0160565189466924	0	0	0	0	0	0	0	0	0
Hhon_g06222.t1	0.187293475498	0.28601436636096	0.0351469141009419	0.0656146451888061	0.0347439371829616	0.0160565189466924	0.0242250577075482	0.051133371172028	0.0148543852466246	0.0280339771803426	0.0679558869214042	0.0723301146432317	0.0504795557799091	0	0.0315776177845143
Hhon_g06224.t1	0.0133781053927143	0.0187550404171121	0.0140587656403768	0.0328073225944031	0.0173719685914808	0	0.013842890118599	0	0.00649879354539825	0	0.0194159676918298	0.0241100382144106	0.0201918223119637	0.0137625411155916	0.0631552355690287
Hhon_orphan_1220	0	0.0234438005213901	0	0	0	0	0	0.0153400113516084	0.000928399077914036	0	0	0	0	0	0
Hhon_g06227.t1	0.0133781053927143	0.0187550404171121	0.00702938282018839	0	0	0	0	0.0051133371172028	0.0232099769478509	0.0280339771803426	0.0291239515377446	0.0241100382144106	0	0.0275250822311832	0
Hhon_g06228.t1	0	0.00937752020855605	0	0	0.0173719685914808	0	0	0	0.00185679815582807	0	0	0.0120550191072053	0	0	0
Hhon_g06230.t1	0.334452634817857	0.361034528029408	0.210881484605652	0.295265903349628	0.295323466055173	0.417469492614001	0.200721906719685	0.178966799102098	0.077985522544779	0.140169885901713	0.242699596147872	0.192880305715285	0.191822311963655	0.151387952271507	0.126310471138057
Hhon_g06231.t1	0.147159159319857	0.257881805735291	0.210881484605652	0.0656146451888061	0.138975748731846	0.176621708413616	0.0449893928854466	0.051133371172028	0.0371359631165614	0.336407726164111	0.174743709226468	0.0602750955360264	0.100959111559818	0.151387952271507	0.252620942276115
Hhon_g06233.t1	0.0267562107854286	0.0328213207299462	0.0281175312807536	0.0328073225944031	0.0521159057744424	0.0321130378933847	0.013842890118599	0.0102266742344056	0.0148543852466246	0	0.0582479030754893	0.0964401528576423	0.0201918223119637	0.0137625411155916	0.0315776177845143
Hhon_g06234.t1	0	0.0234438005213901	0	0.0984219677832092	0	0.0481695568400771	0.0276857802371979	0.0153400113516084	0.00649879354539825	0.0280339771803426	0.0194159676918298	0.0120550191072053	0.060575466935891	0	0
Hhon_g06235.t1	0	0	0.0210881484605652	0	0	0.0160565189466924	0.00346072252964974	0.0051133371172028	0.0111407889349684	0.0280339771803426	0.00970798384591488	0.0120550191072053	0.0201918223119637	0.0275250822311832	0
Hhon_g06237.t1	0.160537264712571	0.103152722294117	0.0843525938422607	0.0984219677832092	0.0521159057744424	0.0160565189466924	0.103821675889492	0.0460200340548252	0.0380643621944755	0.0841019315410277	0.0970798384591488	0.120550191072053	0.0908632004038364	0.0137625411155916	0.094732853353543
Hhon_orphan_1222	0	0.0140662803128341	0	0.0328073225944031	0	0	0.0103821675889492	0.0051133371172028	0.000928399077914036	0	0.0194159676918298	0	0	0	0
Hhon_g06240.t1	0.0133781053927143	0.0375100808342242	0	0	0	0.0160565189466924	0.00346072252964974	0	0.00185679815582807	0.0280339771803426	0.0194159676918298	0.0120550191072053	0.0100959111559818	0.0137625411155916	0.0315776177845143
Hhon_g06241.t1	0.093646737749	0.0421988409385022	0.0210881484605652	0	0.0173719685914808	0	0.0415286703557969	0.0102266742344056	0.00464199538957018	0.0841019315410277	0.0291239515377446	0.0241100382144106	0.0100959111559818	0.0137625411155916	0
Hhon_g06242.t1	0	0	0	0	0.0347439371829616	0	0.00346072252964974	0.0051133371172028	0.0167111834024526	0.0280339771803426	0.0388319353836595	0	0	0	0
Hhon_g06244.t1	0	0.0140662803128341	0.0351469141009419	0.0328073225944031	0.0347439371829616	0.0481695568400771	0.0173036126482487	0.0153400113516084	0.00835559170122632	0.0841019315410277	0.0388319353836595	0.084385133750437	0	0.0412876233467748	0.0315776177845143
Hhon_g06247.t1	0	0.0609538813556143	0.0281175312807536	0.0328073225944031	0.0347439371829616	0.0160565189466924	0.0242250577075482	0.0102266742344056	0.00835559170122632	0.0280339771803426	0.0291239515377446	0.0241100382144106	0	0.0825752466935495	0
Hhon_g06249.t1	0.227427791676143	0.220371724901067	0.203852101785463	0.131229290377612	0.191091654506289	0.176621708413616	0.169575403952837	0.138060102164476	0.116978283817169	0.616747497967537	0.339779434607021	0.20493532482249	0.302877334679455	0.26148828119624	0.126310471138057
Hhon_g06250.t1	0	0.0234438005213901	0.0421762969211303	0	0	0	0.00692144505929948	0	0.00835559170122632	0	0	0.0241100382144106	0.0100959111559818	0	0.0315776177845143
Hhon_g06252.t1	0.294318318639714	0.206305444588233	0.154646422044145	0.360880548538434	0.138975748731846	0.128452151573539	0.0449893928854466	0.0460200340548252	0.026923573259507	0.0560679543606852	0.077663870767319	0.216990343929695	0.0302877334679455	0.110100328924733	0.094732853353543
Hhon_orphan_1223	0	0.0187550404171121	0	0	0	0	0	0	0	0.0280339771803426	0	0.0482200764288211	0	0	0
Hhon_g06257.t1	0.0401343161781429	0.00937752020855605	0	0	0	0	0	0	0	0	0.0194159676918298	0	0	0.0275250822311832	0
Hhon_g06258.t1	0.267562107854286	0.248504285526735	0.210881484605652	0.360880548538434	0.416927246195539	0.33718689788054	0.221486241897583	0.189193473336504	0.1058374948822	0.420509657705139	0.41744330537434	0.650971031789085	0.2221100454316	0.399113692352156	0.315776177845143
Hhon_g06260.t1	0.0802686323562857	0.0562651212513363	0.00702938282018839	0.0328073225944031	0.0173719685914808	0.0642260757867694	0.013842890118599	0.0204533484688112	0.0129975870907965	0.0280339771803426	0.00970798384591488	0	0	0	0.0315776177845143
Hhon_g06262.t1	0.0133781053927143	0.0328213207299462	0.0351469141009419	0.0328073225944031	0.0694878743659231	0.0321130378933847	0.0173036126482487	0.0204533484688112	0.00649879354539825	0	0.0485399192295744	0.0602750955360264	0.0302877334679455	0.0412876233467748	0.0315776177845143
Hhon_g06265.t1	0.0401343161781429	0.00937752020855605	0.0140587656403768	0.0328073225944031	0.0173719685914808	0	0.00346072252964974	0.0051133371172028	0.00649879354539825	0	0.00970798384591488	0.0361650573216159	0	0.0137625411155916	0
Hhon_g06268.t1	2.16725307361971	2.25529361015773	1.88387459581049	1.44352219415374	1.52873323605031	1.6859344894027	1.44312129486394	1.51866112380923	0.743647661409143	1.9063104482633	1.57269338303821	1.51893240750787	1.49419485108531	1.77536780391131	1.45257041808766
Hhon_orphan_1225	0.0401343161781429	0.0187550404171121	0.00702938282018839	0	0.0347439371829616	0	0.00692144505929948	0	0	0	0	0	0	0	0
Hhon_g06270.t1	0.0133781053927143	0.0140662803128341	0.0140587656403768	0.0656146451888061	0	0	0.0173036126482487	0.0102266742344056	0.00278519723374211	0.0560679543606852	0.0679558869214042	0.120550191072053	0.0302877334679455	0.0550501644623663	0.0631552355690287
Hhon_g06273.t1	0	0	0	0	0	0	0.0103821675889492	0	0.0120691880128825	0	0	0	0.0100959111559818	0	0
Hhon_g06239.t1	0.133781053927143	0.121907762711229	0.133558273583579	0.0984219677832092	0.0868598429574039	0.128452151573539	0.218025519367934	0.245440181625734	0.0241383760257649	0.140169885901713	0.116495806150979	0.0964401528576423	0.0302877334679455	0.110100328924733	0.0631552355690287
Hhon_orphan_1229	0	0	0	0	0	0	0	0	0.0139259861687105	0	0	0	0	0	0
Hhon_g06243.t1	0.107024843141714	0.178172883962565	0.147617039223956	0.328073225944031	0.260579528872212	0.33718689788054	0.259554189723731	0.0818133938752448	0.0742719262331229	0.448543634885481	0.203867660764212	0.518365821609827	0.201918223119637	0.151387952271507	0.157888088922572
Hhon_g06245.t1	0.0401343161781429	0.0328213207299462	0.154646422044145	0.0984219677832092	0.208463623097769	0.112395632626847	0.121125288537741	0.0920400681096504	0.0389927612723895	0.0841019315410277	0.116495806150979	0.084385133750437	0.121150933871782	0.0963377878091411	0
Hhon_g06246.t1	0.0133781053927143	0.00468876010427802	0.00702938282018839	0	0	0.0321130378933847	0.00692144505929948	0.0051133371172028	0.00278519723374211	0.0280339771803426	0	0.0120550191072053	0	0	0
Hhon_g06248.t1	0	0.00937752020855605	0	0.0328073225944031	0	0	0.00692144505929948	0	0.000928399077914036	0.0280339771803426	0.00970798384591488	0	0	0.0137625411155916	0
Hhon_g06251.t1	0.0401343161781429	0.00468876010427802	0.0351469141009419	0	0	0.0160565189466924	0.00346072252964974	0.0153400113516084	0.000928399077914036	0.0280339771803426	0.00970798384591488	0.0241100382144106	0	0	0
Hhon_g06253.t1	0.133781053927143	0.0750201616684484	0.253057781526782	0.0984219677832092	0.173719685914808	0.160565189466924	0.13150745612669	0.0869267309924476	0.0297087704932491	0.140169885901713	0.145619757688723	0.120550191072053	0.0807672892478546	0.151387952271507	0.0631552355690287
Hhon_g06254.t1	0	0.00468876010427802	0.0210881484605652	0	0	0	0.0103821675889492	0	0.00185679815582807	0.0280339771803426	0.0291239515377446	0	0.0201918223119637	0.0275250822311832	0.0315776177845143
Hhon_g06256.t1	0.0267562107854286	0.0281325606256681	0.0210881484605652	0.0328073225944031	0.0347439371829616	0	0.00692144505929948	0.0306800227032168	0.00928399077914036	0.0560679543606852	0.0291239515377446	0.0361650573216159	0.0201918223119637	0	0.094732853353543
Hhon_g06259.t1	0	0.00468876010427802	0.00702938282018839	0	0	0	0	0.0051133371172028	0	0	0	0	0	0	0
Hhon_g06261.t1	0.695661480421143	0.8533543389786	1.08252495430901	1.0498343230209	0.903342366757001	0.931278098908157	0.792505459289791	0.47554035189986	0.363932438542302	0.86905329259062	0.572771046908978	0.795631261075549	0.636042402826855	1.3074414059812	0.536819502336744
Hhon_g06263.t1	0.0535124215708571	0.103152722294117	0.0562350625615071	0.0656146451888061	0.104231811548885	0.0481695568400771	0.0380679478261471	0.0306800227032168	0.0204247797141088	0.0280339771803426	0.00970798384591488	0.216990343929695	0.060575466935891	0.0688127055779579	0.0631552355690287
Hhon_g06264.t1	0.0133781053927143	0.0375100808342242	0.0492056797413187	0.131229290377612	0.0868598429574039	0.0481695568400771	0.0449893928854466	0.0051133371172028	0.0222815778699369	0.0560679543606852	0.0679558869214042	0.084385133750437	0.0403836446239273	0.0688127055779579	0.0315776177845143
Hhon_g06266.t1	0	0.0468876010427802	0	0	0	0	0.00692144505929948	0	0.00278519723374211	0	0	0	0.0201918223119637	0.0137625411155916	0
Hhon_g06267.t1	0.628770953457571	0.590783773139031	0.0843525938422607	0.42649519372724	0.295323466055173	0.192678227360308	0.228407686956883	0.235213507391329	0.119763481050911	0.560679543606851	0.475691208449829	0.385760611430569	0.302877334679455	0.0963377878091411	0.315776177845143
Hhon_g06269.t1	0.0401343161781429	0.0234438005213901	0.0843525938422607	0	0	0.0642260757867694	0.0761358956522943	0.0357933598204196	0.0222815778699369	0	0.00970798384591488	0	0.0100959111559818	0	0
Hhon_g06271.t1	0.842820639741	0.581406252930475	0.745114578939969	0.557724484104852	0.608018900701828	0.674373795761079	2.14910869091249	0.807907264518042	0.495765107606095	0.336407726164111	7.38777570674122	0.446035706966596	1.75668854114084	1.36249157044357	0.505241884552229
Hhon_g06272.t1	0.334452634817857	0.33290196740374	0.597497539716013	0.295265903349628	0.277951497463693	0.513808606294155	1.52271791304589	0.526673723071888	0.36578923669813	0.140169885901713	4.48508853681267	0.265210420358516	0.999495204442201	0.715652138010762	0.315776177845143
Hhon_orphan_1231	0.0401343161781429	0.0187550404171121	0.0562350625615071	0.0328073225944031	0.0521159057744424	0	0.0173036126482487	0.0306800227032168	0.0157827843245386	0	0.145619757688723	0	0.0201918223119637	0.0550501644623663	0
Hhon_g06274.t1	0.0133781053927143	0.239126765318179	0.0492056797413187	0	0.0521159057744424	0.0481695568400771	0.114203843478441	0.0562467082892308	0.0464199538957018	0.0560679543606852	0.475691208449829	0.108495171964848	0.181726400807673	0.0550501644623663	0
Hhon_g06275.t1	0.120402948534429	0.126596522815507	0.0421762969211303	0.0328073225944031	0.0347439371829616	0.0481695568400771	0.145350346245289	0.0971534052268532	0.0473483529736158	0.11213590872137	0.39802733768251	0.0602750955360264	0.272589601211509	0.275250822311832	0
Hhon_g06276.t1	0.147159159319857	0.112530242502673	0.0702938282018839	0.0656146451888061	0.0347439371829616	0.0963391136801541	0.975923753361227	0.0664733825236364	0.0501335502073579	0.0841019315410277	0.766930723827276	0.0964401528576423	0.474507824331146	0.220200657849465	0.0315776177845143
Hhon_g06277.t1	1.04349222063171	0.843976818770044	0.864614086883172	0.360880548538434	1.32026961295254	0.449582530507386	1.84456510830331	0.623827128298742	0.454915548177878	0.588713520787194	3.3298384591488	0.458090726073801	8.65219586067643	2.64240789419358	2.55778704054566
Hhon_orphan_1233	0	0	0.00702938282018839	0	0	0	0.00692144505929948	0.0153400113516084	0.00371359631165614	0.0280339771803426	0	0	0	0	0
Hhon_orphan_1234	0	0.0421988409385022	0.00702938282018839	0	0	0.0160565189466924	0	0.0051133371172028	0.00185679815582807	0	0	0.0361650573216159	0	0.0137625411155916	0
Hhon_g06282.t1	0.0535124215708571	0.0562651212513363	0.0210881484605652	0.0328073225944031	0.0173719685914808	0.0481695568400771	0.0276857802371979	0.0204533484688112	0.0343507658828193	0.11213590872137	0.0388319353836595	0.0602750955360264	0	0.110100328924733	0.0315776177845143
Hhon_g06283.t1	0.0133781053927143	0.00468876010427802	0.0281175312807536	0.0328073225944031	0	0	0.0242250577075482	0.0051133371172028	0.00649879354539825	0.0280339771803426	0.0388319353836595	0	0.0100959111559818	0.0275250822311832	0
Hhon_g06285.t1	0.133781053927143	0.0890864419812825	0.0632644453816955	0.0984219677832092	0.0347439371829616	0.0642260757867694	0.0519108379447461	0.025566685586014	0.0362075640386474	0.0280339771803426	0.0291239515377446	0.108495171964848	0.0706713780918728	0.110100328924733	0.0631552355690287
Hhon_g06286.t1	0	0.0281325606256681	0.0210881484605652	0	0.0347439371829616	0	0.0311465027668477	0.0153400113516084	0.0120691880128825	0.0560679543606852	0.0194159676918298	0.0120550191072053	0.0302877334679455	0.0137625411155916	0.0631552355690287
Hhon_g06288.t1	0.0535124215708571	0.0421988409385022	0.0562350625615071	0	0.0173719685914808	0.0642260757867694	0.0346072252964974	0.0102266742344056	0.0148543852466246	0.0841019315410277	0.126203789996893	0.084385133750437	0.0100959111559818	0.0550501644623663	0
Hhon_g06289.t1	0.0133781053927143	0.0468876010427802	0.0702938282018839	0	0.0694878743659231	0	0.0519108379447461	0.0306800227032168	0.025066775103679	0.196237840262398	0.0388319353836595	0.0602750955360264	0.0201918223119637	0.0412876233467748	0.126310471138057
Hhon_g06290.t1	0	0.0140662803128341	0.0210881484605652	0	0	0	0.00692144505929948	0	0.00464199538957018	0	0.0194159676918298	0.0602750955360264	0.0100959111559818	0.0137625411155916	0
Hhon_g06292.t1	0.0668905269635714	0.0797089217727264	0.0632644453816955	0.164036612972015	0.138975748731846	0.0963391136801541	0.0415286703557969	0.0357933598204196	0.0241383760257649	0.11213590872137	0.0679558869214042	0.0241100382144106	0.0201918223119637	0.0275250822311832	0.0315776177845143
Hhon_g06293.t1	0	0	0.0140587656403768	0.0328073225944031	0.0347439371829616	0.0160565189466924	0.0103821675889492	0	0.000928399077914036	0	0.00970798384591488	0	0.0100959111559818	0.0412876233467748	0.0315776177845143
Hhon_g06295.t1	0.0401343161781429	0.0328213207299462	0.00702938282018839	0	0.0173719685914808	0.144508670520231	0.00346072252964974	0	0.00835559170122632	0.0560679543606852	0.0679558869214042	0.0482200764288211	0.0201918223119637	0.0137625411155916	0
Hhon_orphan_1235	0.0133781053927143	0	0.00702938282018839	0	0	0	0	0.0051133371172028	0	0	0	0	0	0	0
Hhon_g06297.t1	0	0.00468876010427802	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g06299.t1	0.0133781053927143	0.0140662803128341	0.0351469141009419	0	0	0.0160565189466924	0.0242250577075482	0	0.00649879354539825	0.0280339771803426	0.077663870767319	0.0602750955360264	0	0.0137625411155916	0.0315776177845143
Hhon_g06301.t1	0	0.0609538813556143	0.091381976662449	0.0656146451888061	0.260579528872212	0.128452151573539	0.0588322830040456	0	0.0380643621944755	0.11213590872137	0.0679558869214042	0.0602750955360264	0.0908632004038364	0.123862870040324	0.094732853353543
Hhon_g06304.t1	0.0535124215708571	0.173484123858287	0.182763953324898	0.229651258160821	0.416927246195539	0.433526011560694	0.169575403952837	0.0409066969376224	0.0399211603503035	0.252305794623083	0.145619757688723	0.120550191072053	0.3331650681474	0.233963198965057	0.315776177845143
Hhon_g06308.t1	0.0535124215708571	0.0281325606256681	0.0632644453816955	0.164036612972015	0.0694878743659231	0.0321130378933847	0.0519108379447461	0.025566685586014	0.0334223668049053	0.168203863082055	0.077663870767319	0.192880305715285	0.060575466935891	0.110100328924733	0.157888088922572
Hhon_g06309.t1	0	0.00937752020855605	0.0562350625615071	0.0328073225944031	0.0173719685914808	0.0160565189466924	0.013842890118599	0.0051133371172028	0.0928399077914036	0.11213590872137	0.0194159676918298	0.0361650573216159	0	0.0275250822311832	0
Hhon_orphan_1236	0	0.0140662803128341	0	0	0	0	0	0	0	0	0	0	0	0	0.0631552355690287
Hhon_g06311.t1	0	0.0656426414598923	0.0492056797413187	0	0.0173719685914808	0.0642260757867694	0.0519108379447461	0.0102266742344056	0.0167111834024526	0	0.0194159676918298	0.0482200764288211	0.060575466935891	0.0137625411155916	0
Hhon_orphan_1237	0.0535124215708571	0.0468876010427802	0.203852101785463	0.0656146451888061	0.312695434646654	0.208734746307001	0.221486241897583	0.107380079461259	0.0445631557398737	0.11213590872137	0.0970798384591488	0.108495171964848	0.0302877334679455	0.0550501644623663	0.315776177845143
Hhon_g06312.t1	0.0133781053927143	0.0515763611470583	0.238999015886405	0.328073225944031	0.312695434646654	0.256904303147078	0.162653958893538	0.0562467082892308	0.0417779585061316	0.224271817442741	0.0582479030754893	0.0361650573216159	0.060575466935891	0.385351151236564	0.094732853353543
Hhon_orphan_1238	0	0.00937752020855605	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g06315.t1	0.0133781053927143	0.0281325606256681	0	0	0	0	0	0.0051133371172028	0.00185679815582807	0	0.00970798384591488	0.0120550191072053	0	0	0
Hhon_g06317.t1	0.0267562107854286	0.00937752020855605	0.0351469141009419	0.0328073225944031	0.0521159057744424	0.0321130378933847	0.0103821675889492	0.0153400113516084	0.00278519723374211	0	0.0388319353836595	0.0361650573216159	0.0100959111559818	0.0275250822311832	0.0315776177845143
Hhon_g06318.t1	0.0133781053927143	0.00468876010427802	0	0	0	0	0.00346072252964974	0	0.00557039446748421	0.0841019315410277	0.00970798384591488	0.0482200764288211	0.0201918223119637	0.0137625411155916	0
Hhon_g06320.t1	0.147159159319857	0.239126765318179	0.168705187684521	0.229651258160821	0.156347717323327	0.144508670520231	0.13150745612669	0.0818133938752448	0.0547755455969281	0.224271817442741	0.213575644610127	0.494255783395417	0.181726400807673	0.233963198965057	0.157888088922572
Hhon_g06321.t1	0.0133781053927143	0.0703314015641704	0.0351469141009419	0.0984219677832092	0.173719685914808	0.160565189466924	0.114203843478441	0.0204533484688112	0.0362075640386474	0.140169885901713	0.0485399192295744	0.0120550191072053	0.0302877334679455	0.137625411155916	0.094732853353543
Hhon_g06322.t1	0.120402948534429	0.0843976818770044	0.0421762969211303	0.0328073225944031	0.104231811548885	0.0321130378933847	0.0380679478261471	0.0051133371172028	0.0120691880128825	0.0280339771803426	0.00970798384591488	0.108495171964848	0.0403836446239273	0.0550501644623663	0
Hhon_orphan_1239	0	0	0	0	0	0.112395632626847	0.00346072252964974	0.0153400113516084	0.00649879354539825	0	0	0	0	0	0
Hhon_g06323.t1	0	0.00468876010427802	0.0281175312807536	0	0.0347439371829616	0.128452151573539	0.0553715604743958	0.0153400113516084	0.0324939677269913	0.0841019315410277	0.0291239515377446	0	0.0302877334679455	0.0275250822311832	0.126310471138057
Hhon_g06324.t1	0	0.126596522815507	0.597497539716013	0	0	0.0481695568400771	0.00346072252964974	0.025566685586014	0	0.953155224131648	0.262115563839702	0.0120550191072053	0.0302877334679455	0	0
Hhon_g06280.t1	0.0535124215708571	0.0797089217727264	0.372557289469985	0	0.0173719685914808	0.369299935773924	0.311465027668477	0.158513450633287	0.124405476440481	0.280339771803426	0.0970798384591488	0.0964401528576423	0.100959111559818	0.0825752466935495	0.126310471138057
Hhon_orphan_1240	0	0	0.00702938282018839	0	0	0.0321130378933847	0.0415286703557969	0.0306800227032168	0.00464199538957018	0.0280339771803426	0	0	0.0100959111559818	0	0
Hhon_g06281.t1	0.0401343161781429	0.0140662803128341	0.00702938282018839	0	0.0347439371829616	0.0321130378933847	0.0830573407115938	0.0409066969376224	0.00649879354539825	0.0841019315410277	0.0194159676918298	0.0482200764288211	0.0100959111559818	0.0275250822311832	0.0631552355690287
Hhon_orphan_1241	0	0	0	0	0	0	0	0.0051133371172028	0.000928399077914036	0	0	0	0	0	0
Hhon_g06284.t1	0.0133781053927143	0.0797089217727264	0.0773232110220723	0.131229290377612	0.0694878743659231	0.0642260757867694	0.0519108379447461	0.025566685586014	0.0194963806361948	0.196237840262398	0.0582479030754893	0.0964401528576423	0.0201918223119637	0.0825752466935495	0.0315776177845143
Hhon_g06287.t1	0.0133781053927143	0	0.00702938282018839	0	0	0	0.00692144505929948	0.0204533484688112	0.00928399077914036	0	0.0388319353836595	0	0	0.0137625411155916	0
Hhon_g06291.t1	0.0133781053927143	0.0140662803128341	0.0210881484605652	0	0.0521159057744424	0.0160565189466924	0.0207643351778984	0.0051133371172028	0.0111407889349684	0	0.0291239515377446	0.0120550191072053	0.0201918223119637	0	0
Hhon_g06294.t1	0.0133781053927143	0.0140662803128341	0.0351469141009419	0	0.0521159057744424	0.0321130378933847	0.0311465027668477	0.025566685586014	0.00835559170122632	0	0.0485399192295744	0.0723301146432317	0.0403836446239273	0.0550501644623663	0.094732853353543
Hhon_g06296.t1	0.0535124215708571	0.0937752020855605	0.0421762969211303	0.0328073225944031	0.0347439371829616	0	0.0207643351778984	0.0102266742344056	0.00742719262331229	0.0280339771803426	0.077663870767319	0.0602750955360264	0.0201918223119637	0.0275250822311832	0
Hhon_g06298.t1	0	0.0187550404171121	0.0210881484605652	0	0.0173719685914808	0	0.013842890118599	0.0102266742344056	0.00835559170122632	0.0280339771803426	0.0194159676918298	0.108495171964848	0.0302877334679455	0	0.0315776177845143
Hhon_g06300.t1	0.093646737749	0.0937752020855605	0.0843525938422607	0.0656146451888061	0.0868598429574039	0.0481695568400771	0.0553715604743958	0.051133371172028	0.0362075640386474	0.0841019315410277	0.0873718546132339	0.253155401251311	0.100959111559818	0.151387952271507	0.0631552355690287
