lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
HoiH23_orphan_1601	23	14	1	4	42	12	66	21
HoiH23_orphan_1602	2	1	0	1	2	1	1	0
HoiH23_PlH23_001501	414	232	58	134	769	252	1171	412
HoiH23_PlH23_001502	53	30	8	22	107	26	141	32
HoiH23_orphan_1603	2	3	0	4	9	2	23	9
HoiH23_orphan_1604	7	3	2	2	27	5	36	12
HoiH23_orphan_1605	0	1	0	0	5	2	5	4
HoiH23_PlH23_001506	30	11	2	11	38	5	79	33
HoiH23_PlH23_001508	229	129	28	116	459	159	749	277
HoiH23_PlH23_001509	56	44	7	22	115	45	221	65
HoiH23_PlH23_001511	127	83	26	48	244	84	437	155
HoiH23_PlH23_001513	81	56	12	30	150	55	255	64
HoiH23_orphan_1606	15	3	1	2	22	3	24	5
HoiH23_PlH23_001515	80	48	10	35	151	63	227	70
HoiH23_PlH23_001518	324	203	55	127	642	252	1121	358
HoiH23_PlH23_001522	1194	592	203	409	2217	931	4149	1422
HoiH23_PlH23_001524	436	296	69	188	908	369	1565	491
HoiH23_PlH23_001527	466	248	57	177	840	267	1251	369
HoiH23_PlH23_001530	44	34	9	26	105	36	172	59
HoiH23_PlH23_001532	35	24	3	17	70	24	104	32
HoiH23_PlH23_001535	303	183	37	139	596	177	880	266
HoiH23_orphan_1607	24	25	6	12	69	16	111	39
HoiH23_PlH23_001536	188	99	31	85	393	104	514	167
HoiH23_PlH23_001538	107	52	16	49	183	80	343	97
HoiH23_PlH23_001540	74	34	10	28	130	50	237	97
HoiH23_orphan_1608	1	1	0	0	6	1	7	8
HoiH23_PlH23_001544	46	28	10	12	103	34	178	61
HoiH23_PlH23_001546	63	28	17	23	142	47	230	80
HoiH23_PlH23_001547	19	10	1	9	18	4	42	11
HoiH23_PlH23_001549	14	7	3	6	48	11	49	13
HoiH23_PlH23_001550	2129	1281	255	1185	4608	1214	5657	1775
HoiH23_PlH23_001551	3	6	1	4	19	5	26	4
HoiH23_PlH23_001552	4	1	0	2	16	2	9	5
HoiH23_PlH23_001499	132	72	23	49	266	95	422	140
HoiH23_orphan_1609	4	6	0	1	8	1	14	3
HoiH23_PlH23_001500	168	105	28	83	375	145	623	226
HoiH23_orphan_1610	5	3	1	5	11	3	18	8
HoiH23_PlH23_001503	87	58	4	44	211	37	145	40
HoiH23_PlH23_001504	99	48	19	34	178	59	301	98
HoiH23_PlH23_001505	88	51	20	34	184	64	280	104
HoiH23_orphan_1611	3	0	0	0	1	0	2	1
HoiH23_PlH23_001507	154	82	26	57	268	105	457	134
HoiH23_PlH23_001510	278	153	42	93	473	195	846	277
HoiH23_PlH23_001512	191	101	44	83	348	126	662	213
HoiH23_PlH23_001514	265	132	38	132	517	199	839	300
HoiH23_PlH23_001516	92	63	19	41	213	82	354	134
HoiH23_PlH23_001517	111	57	17	67	219	61	298	112
HoiH23_PlH23_001519	282	168	42	129	548	206	826	269
HoiH23_PlH23_001520	51	25	10	21	112	40	201	62
HoiH23_PlH23_001521	101	66	18	44	189	62	317	116
HoiH23_PlH23_001523	135	56	19	36	226	77	326	123
HoiH23_PlH23_001525	244	120	41	77	385	143	677	219
HoiH23_PlH23_001526	91	50	11	28	147	61	255	72
HoiH23_PlH23_001528	100	55	12	38	192	56	267	89
HoiH23_PlH23_001529	18	12	3	10	31	19	62	17
HoiH23_PlH23_001531	28	13	4	9	47	15	93	34
HoiH23_PlH23_001533	80	52	13	48	149	75	253	69
HoiH23_PlH23_001534	99	46	5	37	192	84	289	109
HoiH23_orphan_1612	31	13	7	17	62	17	116	28
HoiH23_PlH23_001537	29	16	1	11	42	14	92	26
HoiH23_PlH23_001539	52	18	12	19	81	20	143	62
HoiH23_PlH23_001541	191	113	28	78	373	130	570	211
HoiH23_orphan_1613	9	6	1	4	16	7	27	15
HoiH23_PlH23_001542	81	44	13	41	162	47	278	96
HoiH23_PlH23_001543	7072	3965	1098	2964	14249	5409	24614	8418
HoiH23_orphan_1614	722	422	106	309	1452	529	2372	789
HoiH23_PlH23_001545	26	22	5	14	61	16	90	34
HoiH23_PlH23_001548	35	27	5	17	72	14	112	28
HoiH23_orphan_1615	5	4	3	2	9	4	13	7
HoiH23_PlH23_009835	11	1	7	4	46	8	45	8
HoiH23_orphan_1616	4	1	0	2	1	1	12	4
HoiH23_PlH23_009837	95	60	9	41	199	53	277	88
HoiH23_orphan_1617	3	8	2	1	16	3	24	3
HoiH23_PlH23_009838	33	16	3	6	45	12	59	22
HoiH23_PlH23_009839	81	54	9	37	148	57	255	77
HoiH23_PlH23_009840	97	64	14	59	251	76	371	127
HoiH23_PlH23_009842	41	13	10	12	59	17	86	35
HoiH23_PlH23_009843	180	100	19	69	334	96	573	183
HoiH23_PlH23_009844	169	81	10	47	269	104	489	157
HoiH23_PlH23_009833	11	4	4	8	40	12	64	19
HoiH23_PlH23_009834	15	9	2	10	30	9	69	11
HoiH23_orphan_1618	80	54	9	38	161	62	319	104
HoiH23_PlH23_009836	296	185	50	112	521	190	950	295
HoiH23_PlH23_009841	13	10	1	6	21	6	39	19
HoiH23_PlH23_009845	236	135	29	109	474	135	718	280
HoiH23_PlH23_009846	251	130	37	105	470	167	793	282
HoiH23_orphan_1619	1	0	1	3	10	5	13	5
HoiH23_PlH23_009152	99	83	12	62	200	50	297	90
HoiH23_PlH23_009153	67	23	6	20	95	42	152	59
HoiH23_PlH23_009155	455	228	63	155	820	287	1325	489
HoiH23_PlH23_009157	488	249	102	170	895	332	1669	562
HoiH23_PlH23_009158	102	52	17	45	190	81	358	124
HoiH23_PlH23_009159	113	61	13	39	234	94	367	117
HoiH23_PlH23_009160	216	115	39	54	395	170	716	255
HoiH23_PlH23_009151	0	0	0	0	0	0	1	0
HoiH23_orphan_1620	11	4	1	6	26	7	29	10
HoiH23_PlH23_009154	454	276	82	176	888	336	1575	491
HoiH23_PlH23_009156	58	17	4	22	83	13	104	39
HoiH23_PlH23_009162	2	4	0	0	8	1	17	5
HoiH23_PlH23_006857	46	31	12	29	124	47	239	59
HoiH23_PlH23_006858	59	36	11	28	146	51	230	86
HoiH23_orphan_1621	942	550	157	377	1849	580	3003	1004
HoiH23_PlH23_006860	372	217	41	154	707	217	916	341
HoiH23_orphan_1622	14	6	4	2	36	5	32	16
HoiH23_PlH23_006863	41	30	9	15	91	28	136	47
HoiH23_PlH23_006866	173	102	39	75	316	125	497	177
HoiH23_orphan_1623	6	1	0	4	4	3	5	2
HoiH23_PlH23_006870	132	59	12	58	216	63	355	94
HoiH23_PlH23_006872	269	153	21	118	516	139	732	213
HoiH23_PlH23_006859	42	15	9	19	69	32	124	44
HoiH23_PlH23_006861	131	75	13	49	203	73	297	118
HoiH23_PlH23_006862	28	12	4	12	65	22	117	40
HoiH23_PlH23_006864	761	418	116	300	1465	575	2571	831
HoiH23_PlH23_006865	285	137	28	80	536	232	944	361
HoiH23_PlH23_006867	119	64	19	45	214	93	359	133
HoiH23_PlH23_006868	56	35	6	16	85	33	170	64
HoiH23_PlH23_006869	24	21	6	10	65	15	92	26
HoiH23_PlH23_006871	756	401	125	267	1322	550	2499	869
HoiH23_PlH23_008454	143	70	20	65	298	108	485	150
HoiH23_orphan_1624	1	0	1	0	2	0	2	3
HoiH23_PlH23_008455	130	70	18	54	265	93	462	135
HoiH23_orphan_1625	4	4	0	2	5	5	17	2
HoiH23_PlH23_008457	124	70	21	39	264	87	420	153
HoiH23_orphan_1626	7	7	1	3	23	5	27	10
HoiH23_PlH23_008459	156	100	25	55	269	123	495	188
HoiH23_PlH23_008460	193	98	54	75	352	147	681	198
HoiH23_PlH23_008462	143	77	15	61	295	72	375	134
HoiH23_orphan_1627	5	3	1	3	8	6	10	1
HoiH23_PlH23_008456	61	31	12	24	119	47	246	64
HoiH23_orphan_1628	18	10	2	11	25	10	31	14
HoiH23_PlH23_008458	73	46	18	28	148	55	243	81
HoiH23_orphan_1629	88	52	14	30	152	55	288	113
HoiH23_PlH23_008461	85	47	10	33	158	43	261	78
HoiH23_PlH23_008463	0	0	0	0	1	0	1	0
HoiH23_PlH23_009508	34	22	10	17	60	29	90	36
HoiH23_PlH23_009510	132	56	25	42	258	89	441	167
HoiH23_orphan_1630	285	200	64	117	605	200	988	334
HoiH23_orphan_1631	3	0	0	2	1	0	3	3
HoiH23_orphan_1632	14	4	2	3	22	5	26	5
HoiH23_orphan_1633	128	52	11	33	154	67	339	124
HoiH23_PlH23_009509	46	24	5	16	77	17	91	34
HoiH23_PlH23_009511	463	273	39	220	928	241	1197	366
HoiH23_PlH23_009512	266	130	30	73	496	185	747	291
HoiH23_PlH23_009513	8	11	0	4	16	2	33	13
HoiH23_PlH23_009514	128	73	35	52	201	101	430	234
HoiH23_orphan_1634	6	2	0	1	12	3	9	8
HoiH23_PlH23_009515	10407	6350	1666	4328	20517	8974	35661	12770
HoiH23_PlH23_009516	34	33	5	23	101	26	133	47
HoiH23_PlH23_009517	18	7	2	10	27	13	54	7
HoiH23_PlH23_009518	49	32	6	12	69	21	94	23
HoiH23_orphan_1635	8	8	1	4	19	2	29	6
HoiH23_PlH23_009519	61	37	13	17	133	47	255	78
HoiH23_orphan_1636	32	15	9	8	59	29	109	45
HoiH23_PlH23_008630	127	78	27	50	235	86	424	135
HoiH23_PlH23_008632	196	130	30	52	357	150	629	213
HoiH23_orphan_1637	112	66	21	58	213	55	249	79
HoiH23_PlH23_008634	946	646	137	490	1868	590	3000	956
HoiH23_PlH23_008637	216	114	18	81	405	147	670	243
HoiH23_PlH23_008631	111	78	18	46	253	72	376	135
HoiH23_PlH23_008633	104	55	14	45	212	67	328	126
HoiH23_orphan_1638	7	4	0	7	20	11	26	9
HoiH23_orphan_1639	1	1	0	1	1	0	5	3
HoiH23_PlH23_008635	270	151	34	129	563	175	829	250
HoiH23_PlH23_008636	18	13	4	6	37	17	44	16
HoiH23_PlH23_008638	27	22	4	18	87	19	147	45
HoiH23_PlH23_008639	907	447	141	368	1688	653	2844	974
HoiH23_orphan_1641	5	0	0	2	9	2	15	5
HoiH23_PlH23_009696	10	4	0	1	13	10	27	9
HoiH23_PlH23_009697	137	72	19	57	258	105	427	130
HoiH23_PlH23_009698	14	5	2	3	23	10	34	7
HoiH23_PlH23_009699	0	0	0	1	1	0	0	0
HoiH23_PlH23_009700	3	5	5	4	39	6	39	14
HoiH23_PlH23_009693	0	0	0	0	0	0	0	1
HoiH23_PlH23_009694	5	2	1	0	15	3	12	7
HoiH23_PlH23_009695	9	9	0	4	22	9	41	15
HoiH23_orphan_1642	2731	817	159	797	2530	2017	5295	1783
HoiH23_PlH23_008500	88	50	0	16	168	138	383	189
HoiH23_PlH23_008501	288	161	58	125	611	250	982	342
HoiH23_PlH23_008502	1018	584	142	398	1973	798	3698	1220
HoiH23_PlH23_008507	154	82	22	61	305	122	502	203
HoiH23_PlH23_008508	25	23	0	17	54	8	61	28
HoiH23_orphan_1643	2	5	0	0	4	4	7	4
HoiH23_orphan_1644	4	0	0	0	2	2	7	1
HoiH23_PlH23_008504	156	96	22	70	312	83	406	154
HoiH23_PlH23_008505	159	86	19	53	257	109	425	143
HoiH23_PlH23_008506	80	38	10	42	142	56	230	71
HoiH23_PlH23_008509	115	59	0	25	190	24	202	13
HoiH23_PlH23_008510	147	44	0	51	244	23	152	36
HoiH23_orphan_1645	39	20	4	22	73	34	119	42
HoiH23_PlH23_008369	1125	608	204	364	2223	910	3846	1351
HoiH23_PlH23_008370	470	239	83	172	859	391	1654	556
HoiH23_PlH23_008371	14	11	2	9	32	18	51	26
HoiH23_PlH23_008372	760	366	105	254	1429	626	2731	951
HoiH23_PlH23_008373	11	8	1	11	21	2	30	12
HoiH23_PlH23_008376	105	54	16	49	214	58	285	120
HoiH23_PlH23_008378	286	151	41	123	563	225	979	331
HoiH23_PlH23_008379	0	1	0	0	1	0	3	2
HoiH23_PlH23_008367	7	4	2	2	24	5	23	5
HoiH23_PlH23_008368	104	52	17	53	226	83	350	133
HoiH23_PlH23_008374	551	306	75	240	967	387	1662	586
HoiH23_PlH23_008375	112	56	16	65	248	84	358	129
HoiH23_PlH23_008377	9	4	4	1	11	6	29	6
HoiH23_PlH23_008182	65	44	12	23	165	56	243	87
HoiH23_PlH23_008184	497	320	60	238	932	317	1431	453
HoiH23_PlH23_008187	488	293	76	188	960	302	1530	507
HoiH23_orphan_1646	10	5	0	3	18	15	45	24
HoiH23_PlH23_008188	245	140	43	107	508	201	944	289
HoiH23_PlH23_008190	130	70	22	56	268	126	466	163
HoiH23_PlH23_008193	130	90	21	57	255	70	366	124
HoiH23_PlH23_008194	43	25	6	23	104	44	132	62
HoiH23_PlH23_008196	65	50	6	31	168	64	242	86
HoiH23_PlH23_008198	99	47	19	37	187	91	368	158
HoiH23_PlH23_008181	42	28	3	30	79	24	134	43
HoiH23_PlH23_008183	42	19	8	19	119	30	156	48
HoiH23_orphan_1647	1	1	0	3	1	0	2	3
HoiH23_PlH23_008185	104	71	14	45	208	79	377	127
HoiH23_PlH23_008186	49	21	8	15	78	27	144	44
HoiH23_PlH23_008189	106	62	21	47	240	80	368	133
HoiH23_PlH23_008191	304	177	52	120	572	211	983	341
HoiH23_PlH23_008192	719	419	99	266	1377	456	2134	687
HoiH23_PlH23_008195	98	62	18	43	225	93	351	126
HoiH23_orphan_1648	1	1	1	1	2	2	2	1
HoiH23_PlH23_008197	5322	3075	844	2353	10930	3791	18035	6004
HoiH23_PlH23_002190	73	36	13	18	126	48	233	77
HoiH23_PlH23_002191	3258	1832	416	1423	6454	2083	9316	3085
HoiH23_PlH23_002193	49	37	11	17	104	46	199	64
HoiH23_PlH23_002194	88	48	19	49	199	70	340	99
HoiH23_orphan_1649	10	4	0	4	14	6	25	7
HoiH23_PlH23_002196	96	60	17	47	226	70	266	80
HoiH23_PlH23_002198	222	105	47	91	397	167	704	240
HoiH23_PlH23_002201	3786	2144	490	1592	7173	2282	10949	3341
HoiH23_PlH23_002202	242	142	31	89	508	158	702	204
HoiH23_PlH23_002203	114	76	20	54	222	72	345	117
HoiH23_PlH23_002204	26	26	2	23	70	14	98	29
HoiH23_orphan_1650	31	14	3	7	48	14	67	21
HoiH23_PlH23_002206	221	157	34	94	461	157	755	258
HoiH23_PlH23_002207	89	57	8	24	158	51	270	84
HoiH23_PlH23_002208	32	21	2	9	62	26	97	34
HoiH23_PlH23_002210	33	27	5	18	69	37	127	33
HoiH23_PlH23_002213	173	93	23	77	331	106	491	151
HoiH23_PlH23_002215	4	2	1	2	8	2	5	1
HoiH23_PlH23_002218	61	31	7	25	104	33	177	78
HoiH23_PlH23_002220	45	21	1	17	70	21	125	43
HoiH23_orphan_1651	5	3	1	2	13	7	13	8
HoiH23_orphan_1652	556	253	116	236	1029	460	1872	599
HoiH23_PlH23_002223	230	111	29	97	396	118	571	169
HoiH23_PlH23_002225	165	73	19	30	269	74	386	131
HoiH23_PlH23_002227	52	29	7	17	97	30	124	38
HoiH23_PlH23_002229	22	15	5	10	49	23	80	26
HoiH23_orphan_1653	4	1	0	0	4	1	10	5
HoiH23_PlH23_002231	3685	2074	588	1418	6906	2849	12383	4143
HoiH23_PlH23_002233	72	33	9	29	138	31	201	98
HoiH23_PlH23_002236	449	264	65	169	822	323	1363	455
HoiH23_PlH23_002238	137	91	33	68	296	107	456	163
HoiH23_PlH23_002239	13	7	2	5	23	12	47	15
HoiH23_PlH23_002241	129	57	12	42	184	72	311	90
HoiH23_PlH23_002243	93	47	8	52	171	76	310	97
HoiH23_PlH23_002245	78	45	16	35	128	54	222	84
HoiH23_PlH23_002246	434	236	61	169	837	319	1444	494
HoiH23_PlH23_002248	7	3	1	2	14	2	25	9
HoiH23_PlH23_002192	81	45	11	34	160	66	292	83
HoiH23_orphan_1654	0	0	0	0	1	0	1	2
HoiH23_PlH23_002195	84	41	8	32	161	52	287	94
HoiH23_PlH23_002197	184	94	31	67	390	162	621	224
HoiH23_PlH23_002199	146	78	19	48	268	86	428	144
HoiH23_PlH23_002200	261	147	41	112	515	191	822	277
HoiH23_PlH23_002205	119	71	27	61	273	100	439	161
HoiH23_orphan_1655	980	532	158	389	1776	700	3194	1073
HoiH23_PlH23_002209	114	58	12	36	202	61	315	128
HoiH23_PlH23_002211	0	0	0	1	0	0	0	0
HoiH23_PlH23_002212	20	7	3	6	33	17	53	24
HoiH23_PlH23_002214	44	28	8	13	96	38	149	48
HoiH23_PlH23_002217	60	35	10	25	138	61	232	83
HoiH23_PlH23_002219	403	235	45	186	716	246	1228	341
HoiH23_PlH23_002221	201	102	22	71	360	131	531	162
HoiH23_PlH23_002222	6	3	0	5	10	5	16	5
HoiH23_orphan_1656	7	5	1	2	6	3	16	4
HoiH23_PlH23_002224	152	83	16	55	272	121	493	155
HoiH23_PlH23_002226	221	122	34	102	427	131	664	220
HoiH23_PlH23_002228	277	130	47	86	533	215	884	295
HoiH23_PlH23_002230	96	55	25	45	207	86	335	113
HoiH23_PlH23_002232	169	94	21	69	318	109	545	174
HoiH23_PlH23_002234	10598	5773	1740	4439	20941	7890	36511	12242
HoiH23_PlH23_002235	30	28	4	13	60	28	111	45
HoiH23_PlH23_002237	78	52	7	35	138	58	299	103
HoiH23_orphan_1657	2	3	0	1	4	3	10	2
HoiH23_PlH23_002240	1825	1053	309	919	3705	1210	5796	1987
HoiH23_PlH23_002242	23	21	4	12	62	22	128	51
HoiH23_PlH23_002244	30	16	7	16	73	15	92	31
HoiH23_PlH23_002247	232	141	23	98	410	140	745	242
HoiH23_PlH23_007940	261	154	49	101	458	189	817	266
HoiH23_PlH23_007942	784	443	117	325	1512	554	2381	823
HoiH23_orphan_1658	437	232	76	162	869	338	1544	497
HoiH23_PlH23_007948	381	219	51	175	772	263	1229	438
HoiH23_PlH23_007950	370	269	39	193	813	244	1076	354
HoiH23_PlH23_007953	442	217	43	158	769	249	1188	352
HoiH23_PlH23_007941	96	60	7	43	180	51	285	94
HoiH23_PlH23_007943	115	50	16	64	240	63	324	111
HoiH23_PlH23_007944	152	94	24	69	296	119	469	167
HoiH23_PlH23_007945	2	0	2	0	5	3	15	3
HoiH23_PlH23_007947	156	111	27	55	299	93	563	180
HoiH23_PlH23_007949	224	140	36	93	439	148	684	230
HoiH23_PlH23_007951	1318	173	185	388	1269	897	2930	1551
HoiH23_PlH23_007952	213	122	29	84	434	140	699	265
HoiH23_orphan_1659	19	17	2	9	45	12	79	31
HoiH23_PlH23_007954	401	244	68	201	894	302	1384	464
HoiH23_PlH23_008650	481	274	68	203	958	349	1677	523
HoiH23_PlH23_008652	631	357	152	212	1152	550	2248	764
HoiH23_orphan_1660	1	1	1	1	7	0	6	5
HoiH23_PlH23_008654	8777	5047	1349	3676	17713	6500	30664	10482
HoiH23_PlH23_008655	71	40	13	26	119	41	230	87
HoiH23_orphan_1661	5	2	1	2	13	8	26	14
HoiH23_PlH23_008657	2	1	1	1	0	1	7	0
HoiH23_PlH23_008659	87	60	17	38	177	56	235	94
HoiH23_PlH23_008660	55	29	4	21	104	32	159	48
HoiH23_PlH23_008661	189	119	34	82	389	132	603	205
HoiH23_PlH23_008651	58	30	10	17	107	31	170	68
HoiH23_PlH23_008653	2	1	2	0	10	6	15	6
HoiH23_PlH23_008656	994	560	143	406	1959	675	3102	1086
HoiH23_PlH23_008658	67	38	15	34	124	40	222	60
HoiH23_orphan_1662	1	1	1	5	5	2	12	5
HoiH23_PlH23_009387	5	0	0	1	1	2	3	3
HoiH23_orphan_1663	2	1	1	0	1	0	5	3
HoiH23_orphan_1664	3	2	0	2	7	1	5	3
HoiH23_PlH23_009386	1	7	4	3	9	8	24	12
HoiH23_orphan_1665	4	5	5	1	14	3	37	12
HoiH23_PlH23_009388	3	6	2	1	8	8	21	21
HoiH23_PlH23_009389	1	1	1	2	1	0	1	1
HoiH23_PlH23_009390	56	38	7	40	117	35	190	51
HoiH23_PlH23_009391	64	35	11	26	116	47	240	85
HoiH23_PlH23_009392	79	48	15	25	171	65	304	111
HoiH23_PlH23_010664	0	1	0	0	0	0	0	1
HoiH23_PlH23_010665	43	27	6	19	107	54	192	59
HoiH23_PlH23_010666	1	0	0	1	1	2	5	3
HoiH23_PlH23_010667	2	0	0	1	1	0	3	1
HoiH23_PlH23_010668	1	2	5	1	4	2	17	5
HoiH23_orphan_1666	3	4	0	0	3	0	9	0
HoiH23_orphan_1667	2	3	0	2	6	0	12	2
HoiH23_PlH23_008741	36	16	5	17	66	20	105	39
HoiH23_PlH23_008742	31	16	6	6	50	18	103	38
HoiH23_PlH23_008743	270	157	19	117	542	131	612	179
HoiH23_PlH23_008745	23	12	3	3	26	18	56	16
HoiH23_PlH23_008747	0	0	0	0	0	0	1	0
HoiH23_PlH23_008748	450	262	74	131	899	447	2019	676
HoiH23_PlH23_008749	0	1	0	1	3	0	2	2
HoiH23_PlH23_008750	998	536	147	249	1994	962	4064	1415
HoiH23_PlH23_008751	39	26	5	18	97	34	146	66
HoiH23_PlH23_008752	19	12	1	9	36	6	35	17
HoiH23_orphan_1668	16	6	2	4	22	7	47	17
HoiH23_orphan_1669	26	11	2	3	51	17	65	22
HoiH23_PlH23_008744	138	63	26	38	215	123	425	138
HoiH23_PlH23_008746	0	0	0	0	1	0	7	0
HoiH23_orphan_1670	6	3	0	2	14	3	21	7
HoiH23_orphan_1671	3	4	1	2	13	1	17	5
HoiH23_PlH23_008838	44	28	7	15	89	45	168	45
HoiH23_orphan_1672	22	9	1	2	32	11	54	21
HoiH23_PlH23_008839	266	128	46	77	509	222	863	334
HoiH23_PlH23_008841	533	287	82	221	1030	372	1772	569
HoiH23_PlH23_008844	178	125	15	67	336	63	358	130
HoiH23_orphan_1673	3	2	0	0	6	5	18	8
HoiH23_PlH23_008840	36	22	5	14	71	21	86	46
HoiH23_orphan_1674	6	5	1	5	11	4	12	8
HoiH23_PlH23_008842	461	300	85	218	1048	392	1633	540
HoiH23_PlH23_008843	2	0	1	0	4	3	6	5
HoiH23_PlH23_008845	106	42	13	29	165	63	290	81
HoiH23_PlH23_008846	18	13	6	14	35	25	85	28
HoiH23_orphan_1675	3	4	1	0	5	1	13	1
HoiH23_PlH23_010340	15	9	1	8	53	15	65	25
HoiH23_PlH23_010341	24	17	6	8	57	29	92	31
HoiH23_PlH23_010342	18	10	6	11	37	10	47	21
HoiH23_PlH23_010344	55	37	3	31	128	42	175	47
HoiH23_PlH23_010345	2	1	1	3	5	3	11	4
HoiH23_PlH23_010346	27	13	3	20	53	19	92	26
HoiH23_PlH23_010348	9619	5546	1481	4336	19665	7332	33387	11198
HoiH23_orphan_1676	55	27	11	19	74	36	181	63
HoiH23_PlH23_010350	188	113	23	88	388	115	496	197
HoiH23_orphan_1677	603	312	103	208	1168	514	2182	745
HoiH23_orphan_1678	16	12	2	8	33	14	50	32
HoiH23_orphan_1679	61	39	13	21	139	42	219	72
HoiH23_orphan_1680	0	0	0	0	1	0	0	0
HoiH23_PlH23_010347	65	45	8	15	124	54	271	70
HoiH23_orphan_1681	2	1	1	0	7	3	9	0
HoiH23_PlH23_010349	55	24	5	24	93	35	125	50
HoiH23_PlH23_009163	0	0	0	0	0	0	2	0
HoiH23_PlH23_009164	71	56	8	30	139	52	183	60
HoiH23_PlH23_009166	154	92	21	63	285	93	437	152
HoiH23_orphan_1682	70	38	11	23	151	61	223	91
HoiH23_PlH23_009169	86	36	14	24	186	76	290	76
HoiH23_PlH23_009172	38	26	4	18	67	30	98	55
HoiH23_PlH23_009174	0	0	0	0	0	0	1	0
HoiH23_PlH23_009175	1864	945	268	689	3436	1380	6043	1956
HoiH23_PlH23_009176	181	119	28	79	378	136	715	238
HoiH23_orphan_1683	1	1	0	1	2	1	5	1
HoiH23_PlH23_009165	254	161	54	123	500	202	955	316
HoiH23_PlH23_009167	73	75	11	38	183	61	280	89
HoiH23_PlH23_009168	1413	686	250	516	2726	887	4483	1482
HoiH23_orphan_1684	123	77	19	69	316	92	463	158
HoiH23_PlH23_009171	1366	781	227	533	2563	939	4320	1417
HoiH23_orphan_1685	2	1	0	2	2	0	3	2
HoiH23_PlH23_009173	1	1	1	0	4	3	6	2
HoiH23_orphan_1686	0	0	0	1	4	1	4	0
HoiH23_PlH23_009847	5	6	3	0	28	6	31	10
HoiH23_PlH23_009849	86	45	16	35	167	70	268	101
HoiH23_PlH23_009850	1373	724	259	500	2642	1087	4636	1580
HoiH23_PlH23_009852	53	34	4	26	106	41	191	62
HoiH23_PlH23_009854	277	166	54	112	562	241	1057	358
HoiH23_PlH23_009855	23	6	3	4	20	8	33	7
HoiH23_orphan_1687	119	77	26	52	233	98	432	149
HoiH23_PlH23_009848	26	15	2	13	55	24	105	52
HoiH23_PlH23_009851	105	62	16	36	207	70	370	113
HoiH23_PlH23_009853	14	12	2	14	56	13	85	29
HoiH23_PlH23_009856	69	30	12	25	138	48	208	65
HoiH23_orphan_1688	0	2	0	0	3	0	4	1
HoiH23_PlH23_007907	85	47	12	34	159	73	334	88
HoiH23_PlH23_007909	710	394	105	296	1435	513	2367	743
HoiH23_PlH23_007911	261	130	50	84	484	209	899	286
HoiH23_PlH23_007913	57	44	9	28	130	37	183	61
HoiH23_PlH23_007914	19	3	1	4	22	3	29	4
HoiH23_PlH23_007917	1	1	0	1	5	1	7	1
HoiH23_PlH23_007908	52	34	8	24	107	34	201	53
HoiH23_PlH23_007910	162	81	31	59	346	120	538	179
HoiH23_PlH23_007912	586	386	88	234	1084	412	1855	593
HoiH23_PlH23_007915	68	30	10	25	134	49	221	85
HoiH23_PlH23_007916	20	18	4	11	61	12	68	33
HoiH23_PlH23_007918	279	172	56	99	513	180	838	297
HoiH23_orphan_1689	4	2	0	2	6	2	14	5
HoiH23_PlH23_002550	24	21	2	10	65	12	88	24
HoiH23_PlH23_002552	70	41	12	31	136	36	249	70
HoiH23_PlH23_002553	294	158	41	156	543	185	839	285
HoiH23_PlH23_002554	1	0	0	0	0	0	1	0
HoiH23_orphan_1690	15	10	1	5	27	11	58	24
HoiH23_PlH23_002556	781	509	135	348	1567	598	2819	977
HoiH23_PlH23_002557	67	36	6	16	113	33	210	60
HoiH23_PlH23_002558	1588	856	220	683	3149	1013	4853	1583
HoiH23_PlH23_002559	2	1	0	1	8	1	4	3
HoiH23_PlH23_002561	130	76	29	48	241	94	447	142
HoiH23_PlH23_002562	455	357	101	316	1092	241	1492	607
HoiH23_PlH23_002564	84	29	10	30	154	57	247	64
HoiH23_orphan_1691	3	1	0	1	9	2	12	0
HoiH23_orphan_1692	9	4	3	5	22	5	29	8
HoiH23_PlH23_002567	92	55	11	41	167	60	260	87
HoiH23_PlH23_002568	41	29	10	20	96	37	148	50
HoiH23_orphan_1693	71	48	17	64	195	47	260	126
HoiH23_orphan_1694	5	1	2	0	13	7	20	10
HoiH23_PlH23_002570	282	156	46	116	553	161	836	299
HoiH23_PlH23_002571	1188	707	131	469	2280	694	3330	1082
HoiH23_PlH23_002573	270	198	42	133	623	167	898	301
HoiH23_PlH23_002574	150	90	19	100	330	102	491	159
HoiH23_PlH23_002576	469	258	85	193	877	328	1651	520
HoiH23_orphan_1695	1	0	0	0	5	0	2	3
HoiH23_PlH23_002578	23	23	3	17	62	23	89	34
HoiH23_PlH23_002581	96	44	19	47	186	64	343	107
HoiH23_PlH23_002582	114	81	23	61	245	90	419	137
HoiH23_PlH23_002583	413	251	53	155	768	284	1280	441
HoiH23_PlH23_002584	3851	2056	620	1424	7126	3220	13235	4373
HoiH23_PlH23_002585	3991	1411	621	1707	8585	3536	14964	5102
HoiH23_PlH23_002588	314	196	41	157	597	222	970	337
HoiH23_PlH23_002589	107	43	14	29	162	64	278	92
HoiH23_PlH23_002591	25	7	1	3	45	16	94	19
HoiH23_PlH23_002592	20	6	2	3	28	9	30	10
HoiH23_PlH23_002595	109	77	18	48	251	101	355	152
