orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup	occupancy_in_interest_clades	n_species_in_interest_clades	check_global_completeness	check_seq_length	check_taxon_wise_completeness	compositional_homogeneity_test	compositional_homogeneity_test_pass
OG_4086	90	69	70	69	0.851851851851852	OG1	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_4087	128	77	80	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_4089	75	57	61	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	TRUE	0	FALSE
OG_4091	104	75	76	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4092	97	58	63	58	0.716049382716049	OG2	0.716049382716049	58	TRUE	TRUE	FALSE	0	FALSE
OG_4097	191	64	66	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_41	96	69	72	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_410	139	56	75	56	0.691358024691358	OG0	0.691358024691358	56	FALSE	TRUE	FALSE	0.037	TRUE
OG_4103	95	73	73	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_4104	96	67	67	67	0.827160493827161	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_4110	91	66	68	66	0.814814814814815	OG1	0.814814814814815	66	TRUE	TRUE	TRUE	0.001	FALSE
OG_4112	90	64	68	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_4114	88	69	72	69	0.851851851851852	OG1	0.851851851851852	69	TRUE	TRUE	TRUE	0.691	TRUE
OG_4115	87	69	69	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_412	85	42	64	42	0.518518518518518	OG1	0.518518518518518	42	FALSE	TRUE	FALSE	0.415	TRUE
OG_4120	96	55	74	55	0.679012345679012	OG3	0.666666666666667	54	FALSE	TRUE	FALSE	0	FALSE
OG_4121	115	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4122	80	57	62	57	0.703703703703704	OG0	0.703703703703704	57	TRUE	TRUE	FALSE	0	FALSE
OG_4124	68	58	62	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_4126	75	63	63	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_413	97	76	76	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4130	131	78	78	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_4134	80	66	71	66	0.814814814814815	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_4136	84	71	71	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0.601	TRUE
OG_414	126	74	75	74	0.91358024691358	OG3	0.91358024691358	74	TRUE	TRUE	TRUE	0.037	TRUE
OG_4146	90	72	73	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4147	148	61	78	61	0.753086419753086	OG3	0.753086419753086	61	TRUE	TRUE	FALSE	0	FALSE
OG_415	75	64	65	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_4151	95	64	72	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0.412	TRUE
OG_4152	110	72	72	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_416	99	27	73	27	0.333333333333333	OG0	0.333333333333333	27	FALSE	TRUE	FALSE	0.722	TRUE
OG_4165	88	66	69	66	0.814814814814815	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
OG_4166	132	63	81	63	0.777777777777778	OG1	0.777777777777778	63	TRUE	TRUE	FALSE	0	FALSE
OG_4167	80	69	69	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	FALSE	0	FALSE
OG_4169	142	81	81	81	1	OG0	1	81	TRUE	TRUE	TRUE	0	FALSE
OG_417	84	72	73	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4179	123	70	73	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_4180	97	69	71	69	0.851851851851852	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_4181	98	77	78	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0.026	TRUE
OG_4184	135	72	75	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4189	101	66	74	66	0.814814814814815	OG1	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_4190	100	59	75	59	0.728395061728395	OG1	0.728395061728395	59	TRUE	TRUE	FALSE	0.008	FALSE
OG_4192	102	76	78	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_42	109	51	66	51	0.62962962962963	OG1	0.62962962962963	51	FALSE	TRUE	FALSE	0	FALSE
OG_420	123	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4201	143	76	80	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4202	100	70	74	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_4204	103	71	74	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_4207	244	57	76	57	0.703703703703704	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0	FALSE
OG_4215	82	66	70	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_4216	184	30	74	30	0.37037037037037	OG7	0.37037037037037	30	FALSE	TRUE	FALSE	0	FALSE
OG_422	107	60	79	60	0.740740740740741	OG1	0.740740740740741	60	TRUE	TRUE	FALSE	0.992	TRUE
OG_4227	90	70	70	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_4237	102	60	78	60	0.740740740740741	OG1	0.740740740740741	60	TRUE	TRUE	FALSE	0.066	TRUE
OG_4239	88	69	70	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_424	102	49	77	49	0.604938271604938	OG1	0.604938271604938	49	FALSE	TRUE	FALSE	0.283	TRUE
OG_4243	114	73	77	73	0.901234567901235	OG2	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_4247	128	52	79	52	0.641975308641975	OG0	0.62962962962963	51	FALSE	TRUE	FALSE	0	FALSE
OG_425	189	81	81	81	1	OG1	1	81	TRUE	TRUE	TRUE	0	FALSE
OG_4253	96	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0.032	TRUE
OG_4254	87	61	68	61	0.753086419753086	OG2	0.753086419753086	61	TRUE	TRUE	TRUE	0.093	TRUE
OG_4256	177	51	62	51	0.62962962962963	OG1	0.62962962962963	51	FALSE	TRUE	FALSE	0	FALSE
OG_4257	125	72	72	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_426	99	75	75	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4260	106	78	78	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_4263	79	63	67	63	0.777777777777778	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0.001	FALSE
OG_4267	81	63	68	63	0.777777777777778	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0.014	TRUE
OG_4269	139	69	78	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0.331	TRUE
OG_4271	87	72	74	72	0.888888888888889	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0.939	TRUE
OG_4273	98	75	75	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4277	197	17	63	17	0.209876543209877	OG2	0.209876543209877	17	FALSE	TRUE	FALSE	0	FALSE
OG_4283	102	61	63	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	FALSE	0	FALSE
OG_4284	118	72	74	72	0.888888888888889	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_4285	182	64	64	64	0.790123456790123	OG0	0.777777777777778	63	TRUE	TRUE	FALSE	0	FALSE
OG_4286	93	66	67	66	0.814814814814815	OG1	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_4289	123	43	77	43	0.530864197530864	OG0	0.530864197530864	43	FALSE	TRUE	FALSE	0	FALSE
OG_429	86	69	72	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0.957	TRUE
OG_4290	108	77	77	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_4294	126	74	77	74	0.91358024691358	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_4296	86	67	69	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_4298	77	68	68	68	0.839506172839506	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_4299	120	58	76	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	FALSE	0	FALSE
OG_43	90	73	76	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0.001	FALSE
OG_430	97	73	76	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_4305	101	60	63	60	0.740740740740741	OG1	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4309	158	79	79	79	0.975308641975309	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_431	97	71	76	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0.634	TRUE
OG_4310	90	43	63	43	0.530864197530864	OG1	0.530864197530864	43	FALSE	TRUE	FALSE	0.003	FALSE
OG_4311	123	79	80	79	0.975308641975309	OG0	0.975308641975309	79	TRUE	TRUE	TRUE	0	FALSE
OG_4316	86	72	72	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4317	139	73	79	73	0.901234567901235	OG1	0.888888888888889	72	TRUE	TRUE	FALSE	0	FALSE
OG_4319	224	44	74	44	0.54320987654321	OG2	0.54320987654321	44	FALSE	TRUE	FALSE	0	FALSE
OG_432	83	69	72	69	0.851851851851852	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0.252	TRUE
OG_4325	85	44	65	44	0.54320987654321	OG2	0.54320987654321	44	FALSE	TRUE	FALSE	0	FALSE
OG_4326	103	56	74	56	0.691358024691358	OG1	0.679012345679012	55	FALSE	TRUE	FALSE	0	FALSE
OG_4329	90	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_433	147	39	72	39	0.481481481481481	OG0	0.481481481481481	39	FALSE	TRUE	FALSE	0	FALSE
OG_4331	135	77	79	77	0.950617283950617	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_4332	118	75	77	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4333	120	78	78	78	0.962962962962963	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_4335	119	69	72	69	0.851851851851852	OG1	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_4337	83	59	63	59	0.728395061728395	OG0	0.728395061728395	59	TRUE	TRUE	TRUE	0	FALSE
OG_4339	133	41	70	41	0.506172839506173	OG0	0.506172839506173	41	FALSE	TRUE	FALSE	0	FALSE
OG_434	99	33	70	33	0.407407407407407	OG2	0.407407407407407	33	FALSE	TRUE	FALSE	0	FALSE
OG_4344	74	60	62	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4348	87	59	76	59	0.728395061728395	OG1	0.728395061728395	59	TRUE	TRUE	FALSE	0.107	TRUE
OG_4349	81	61	64	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_4351	82	58	62	58	0.716049382716049	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_4352	155	50	67	50	0.617283950617284	OG8	0.617283950617284	50	FALSE	TRUE	FALSE	0	FALSE
OG_4358	75	61	63	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_4359	105	75	77	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_436	95	73	73	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0.005	FALSE
OG_4364	131	76	77	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_4365	104	71	72	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_4367	112	72	74	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4368	136	78	79	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_4369	85	53	70	53	0.654320987654321	OG2	0.654320987654321	53	FALSE	TRUE	FALSE	0	FALSE
OG_4370	108	69	72	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_4372	111	69	70	69	0.851851851851852	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_438	81	62	68	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_4380	107	70	71	70	0.864197530864197	OG0	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_4381	101	60	78	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4382	142	76	79	76	0.938271604938272	OG1	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_4383	85	61	66	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_4389	95	72	76	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.019	TRUE
OG_439	101	60	68	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	TRUE	0	FALSE
OG_4392	128	73	74	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_44	105	75	76	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0.065	TRUE
OG_4400	106	76	76	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4401	86	73	74	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4404	75	59	64	59	0.728395061728395	OG1	0.716049382716049	58	TRUE	TRUE	TRUE	0.708	TRUE
OG_4405	97	73	75	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4408	81	44	64	44	0.54320987654321	OG1	0.54320987654321	44	FALSE	TRUE	FALSE	0.554	TRUE
OG_441	124	44	76	44	0.54320987654321	OG1	0.54320987654321	44	FALSE	TRUE	FALSE	0.801	TRUE
OG_4411	146	81	81	81	1	OG0	0.987654320987654	80	TRUE	TRUE	TRUE	0	FALSE
OG_4414	126	69	69	69	0.851851851851852	OG1	0.851851851851852	69	TRUE	TRUE	FALSE	0	FALSE
OG_4417	91	63	68	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0.576	TRUE
OG_4418	71	59	62	59	0.728395061728395	OG0	0.716049382716049	58	TRUE	TRUE	TRUE	0	FALSE
OG_442	119	67	78	67	0.827160493827161	OG2	0.814814814814815	66	TRUE	TRUE	FALSE	0	FALSE
OG_4420	121	70	75	70	0.864197530864197	OG1	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_4423	110	60	77	60	0.740740740740741	OG1	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4425	107	70	71	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_443	108	55	65	55	0.679012345679012	OG2	0.679012345679012	55	FALSE	TRUE	FALSE	0	FALSE
OG_4430	95	76	76	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4433	91	66	68	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_4439	90	70	71	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_444	66	33	61	33	0.407407407407407	OG1	0.407407407407407	33	FALSE	TRUE	FALSE	0.898	TRUE
OG_4441	99	69	69	69	0.851851851851852	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_4444	95	73	73	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4446	72	64	65	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_4447	115	76	76	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_445	91	72	75	72	0.888888888888889	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0.001	FALSE
OG_4450	119	60	78	60	0.740740740740741	OG0	0.728395061728395	59	TRUE	TRUE	FALSE	0	FALSE
OG_4451	101	75	75	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4452	77	62	65	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_4454	106	76	77	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_4459	73	61	61	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_446	79	62	69	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_4460	169	79	80	79	0.975308641975309	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0	FALSE
OG_4469	75	61	61	61	0.753086419753086	OG0	0.740740740740741	60	TRUE	TRUE	TRUE	0	FALSE
OG_447	112	52	71	52	0.641975308641975	OG1	0.641975308641975	52	FALSE	TRUE	FALSE	0	FALSE
OG_4470	107	72	73	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4472	87	57	73	57	0.703703703703704	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0	FALSE
OG_4475	82	68	68	68	0.839506172839506	OG0	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_4479	88	67	69	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	FALSE	0	FALSE
OG_448	81	67	70	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0.313	TRUE
OG_4482	94	64	66	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0	FALSE
OG_4485	140	78	78	78	0.962962962962963	OG0	0.962962962962963	78	TRUE	TRUE	TRUE	0.004	FALSE
OG_4487	97	73	75	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0.047	TRUE
OG_449	73	59	67	59	0.728395061728395	OG0	0.728395061728395	59	TRUE	TRUE	TRUE	0.001	FALSE
OG_4491	85	71	72	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_4501	82	64	70	64	0.790123456790123	OG0	0.790123456790123	64	TRUE	TRUE	TRUE	0.964	TRUE
OG_4502	145	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4507	109	58	77	58	0.716049382716049	OG1	0.716049382716049	58	TRUE	TRUE	FALSE	0.003	FALSE
OG_4509	102	61	65	61	0.753086419753086	OG0	0.740740740740741	60	TRUE	TRUE	TRUE	0	FALSE
OG_451	66	60	61	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4511	89	66	67	66	0.814814814814815	OG0	0.814814814814815	66	TRUE	TRUE	TRUE	0	FALSE
OG_4519	93	74	75	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4522	120	77	78	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0.113	TRUE
OG_4523	114	63	74	63	0.777777777777778	OG1	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_4526	117	80	80	80	0.987654320987654	OG0	0.975308641975309	79	TRUE	TRUE	TRUE	0.001	FALSE
OG_4528	111	79	79	79	0.975308641975309	OG0	0.975308641975309	79	TRUE	TRUE	TRUE	0.006	FALSE
OG_453	105	52	69	52	0.641975308641975	OG1	0.641975308641975	52	FALSE	TRUE	FALSE	0	FALSE
OG_4531	119	53	67	53	0.654320987654321	OG2	0.654320987654321	53	FALSE	TRUE	FALSE	0	FALSE
OG_4536	88	37	64	37	0.45679012345679	OG1	0.45679012345679	37	FALSE	TRUE	FALSE	0	FALSE
OG_4538	107	76	77	76	0.938271604938272	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4539	97	73	74	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_4542	115	37	74	37	0.45679012345679	OG1	0.45679012345679	37	FALSE	TRUE	FALSE	0.003	FALSE
OG_4548	76	61	61	61	0.753086419753086	OG0	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4552	106	75	75	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4554	171	59	61	59	0.728395061728395	OG3	0.666666666666667	54	FALSE	TRUE	FALSE	0.006	FALSE
OG_4556	153	73	74	73	0.901234567901235	OG0	0.901234567901235	73	TRUE	TRUE	TRUE	0	FALSE
OG_4558	99	76	78	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0.325	TRUE
OG_456	115	79	79	79	0.975308641975309	OG0	0.975308641975309	79	TRUE	TRUE	TRUE	0	FALSE
OG_4561	121	73	78	73	0.901234567901235	OG4	0.901234567901235	73	TRUE	TRUE	TRUE	0.801	TRUE
OG_4562	106	58	71	58	0.716049382716049	OG3	0.716049382716049	58	TRUE	TRUE	FALSE	0	FALSE
OG_457	118	53	75	53	0.654320987654321	OG1	0.654320987654321	53	FALSE	TRUE	FALSE	0.665	TRUE
OG_4574	78	62	65	62	0.765432098765432	OG0	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_4575	89	71	71	71	0.876543209876543	OG0	0.876543209876543	71	TRUE	TRUE	TRUE	0	FALSE
OG_458	120	71	78	71	0.876543209876543	OG1	0.876543209876543	71	TRUE	TRUE	TRUE	0.045	TRUE
OG_4580	107	70	73	70	0.864197530864197	OG0	0.864197530864197	70	TRUE	TRUE	TRUE	0	FALSE
OG_4582	79	63	64	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_4588	124	70	75	70	0.864197530864197	OG2	0.851851851851852	69	TRUE	TRUE	TRUE	0	FALSE
OG_459	100	62	70	62	0.765432098765432	OG1	0.765432098765432	62	TRUE	TRUE	TRUE	0	FALSE
OG_4594	92	73	76	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4599	77	49	67	49	0.604938271604938	OG1	0.604938271604938	49	FALSE	TRUE	FALSE	0.009	FALSE
OG_460	95	76	76	76	0.938271604938272	OG0	0.938271604938272	76	TRUE	TRUE	TRUE	0	FALSE
OG_4600	101	72	73	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4602	141	60	61	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4603	93	74	75	74	0.91358024691358	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4609	115	75	75	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4611	142	75	76	75	0.925925925925926	OG0	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4617	141	74	77	74	0.91358024691358	OG2	0.91358024691358	74	TRUE	TRUE	TRUE	0	FALSE
OG_4618	72	61	66	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_4620	125	58	73	58	0.716049382716049	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0	FALSE
OG_4628	89	67	68	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_4633	119	61	80	61	0.753086419753086	OG1	0.740740740740741	60	TRUE	TRUE	FALSE	0	FALSE
OG_4634	138	69	80	69	0.851851851851852	OG1	0.839506172839506	68	TRUE	TRUE	FALSE	0.001	FALSE
OG_4638	92	72	76	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0.98	TRUE
OG_464	112	67	76	67	0.827160493827161	OG1	0.827160493827161	67	TRUE	TRUE	TRUE	0	FALSE
OG_4642	120	75	79	75	0.925925925925926	OG1	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4644	109	58	70	58	0.716049382716049	OG1	0.703703703703704	57	TRUE	TRUE	FALSE	0.004	FALSE
OG_4647	152	36	75	36	0.444444444444444	OG3	0.444444444444444	36	FALSE	TRUE	FALSE	0	FALSE
OG_4648	113	75	76	75	0.925925925925926	OG1	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4649	95	63	63	63	0.777777777777778	OG0	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_4653	99	60	64	60	0.740740740740741	OG0	0.740740740740741	60	TRUE	TRUE	TRUE	0	FALSE
OG_4655	94	73	74	73	0.901234567901235	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4659	87	64	64	64	0.790123456790123	OG1	0.777777777777778	63	TRUE	TRUE	TRUE	0	FALSE
OG_4660	81	67	67	67	0.827160493827161	OG0	0.827160493827161	67	TRUE	TRUE	TRUE	0.005	FALSE
OG_4662	97	77	77	77	0.950617283950617	OG0	0.950617283950617	77	TRUE	TRUE	TRUE	0	FALSE
OG_4663	111	61	79	61	0.753086419753086	OG2	0.753086419753086	61	TRUE	TRUE	FALSE	0	FALSE
OG_4666	93	61	61	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	FALSE	0	FALSE
OG_4667	127	63	80	63	0.777777777777778	OG1	0.777777777777778	63	TRUE	TRUE	FALSE	0	FALSE
OG_4669	99	72	72	72	0.888888888888889	OG0	0.888888888888889	72	TRUE	TRUE	TRUE	0	FALSE
OG_4672	70	61	64	61	0.753086419753086	OG0	0.753086419753086	61	TRUE	TRUE	TRUE	0	FALSE
OG_4674	104	68	79	68	0.839506172839506	OG1	0.839506172839506	68	TRUE	TRUE	TRUE	0	FALSE
OG_4676	92	75	75	75	0.925925925925926	OG0	0.925925925925926	75	TRUE	TRUE	TRUE	0	FALSE
OG_4677	92	65	69	65	0.802469135802469	OG0	0.802469135802469	65	TRUE	TRUE	TRUE	0	FALSE
