orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup
OG_3113	71	54	64	54	0.666666666666667	OG0
OG_3117	84	69	70	69	0.851851851851852	OG0
OG_3118	96	73	74	73	0.901234567901235	OG0
OG_3119	78	64	65	64	0.790123456790123	OG0
OG_312	115	77	77	77	0.950617283950617	OG0
OG_3122	113	69	70	69	0.851851851851852	OG0
OG_3124	77	69	69	69	0.851851851851852	OG0
OG_3131	100	77	77	77	0.950617283950617	OG0
OG_3141	147	61	79	61	0.753086419753086	OG2
OG_3144	124	54	66	54	0.666666666666667	OG2
OG_3157	122	75	75	75	0.925925925925926	OG1
OG_316	103	74	76	74	0.91358024691358	OG0
OG_318	82	67	69	67	0.827160493827161	OG0
OG_3183	82	62	68	62	0.765432098765432	OG0
OG_319	110	78	78	78	0.962962962962963	OG0
OG_3191	112	64	67	64	0.790123456790123	OG0
OG_320	117	69	74	69	0.851851851851852	OG0
OG_3200	109	62	62	62	0.765432098765432	OG0
OG_3213	93	63	66	63	0.777777777777778	OG0
OG_3216	91	71	73	71	0.876543209876543	OG0
OG_3218	141	56	72	56	0.691358024691358	OG1
OG_3228	123	80	80	80	0.987654320987654	OG0
OG_3230	94	54	63	54	0.666666666666667	OG0
OG_3232	106	72	72	72	0.888888888888889	OG0
OG_324	87	71	73	71	0.876543209876543	OG0
OG_3244	92	61	66	61	0.753086419753086	OG1
OG_325	119	45	80	45	0.555555555555556	OG1
OG_326	112	59	78	59	0.728395061728395	OG1
OG_3265	109	76	77	76	0.938271604938272	OG0
OG_3268	90	70	71	70	0.864197530864197	OG0
OG_327	100	74	75	74	0.91358024691358	OG0
OG_3271	66	60	61	60	0.740740740740741	OG0
OG_3272	97	76	77	76	0.938271604938272	OG0
OG_3274	99	77	77	77	0.950617283950617	OG0
OG_3278	133	74	76	74	0.91358024691358	OG1
OG_328	81	69	73	69	0.851851851851852	OG0
OG_3283	113	55	73	55	0.679012345679012	OG1
OG_329	102	73	74	73	0.901234567901235	OG0
OG_3295	85	70	73	70	0.864197530864197	OG1
OG_3296	85	40	68	40	0.493827160493827	OG1
OG_33	98	70	74	70	0.864197530864197	OG0
OG_330	160	79	79	79	0.975308641975309	OG0
OG_3309	110	66	68	66	0.814814814814815	OG0
OG_331	98	75	75	75	0.925925925925926	OG0
OG_3310	121	80	80	80	0.987654320987654	OG1
OG_332	98	72	73	72	0.888888888888889	OG0
OG_3326	100	49	66	49	0.604938271604938	OG0
OG_3327	80	63	63	63	0.777777777777778	OG0
OG_333	138	56	79	56	0.691358024691358	OG1
OG_3330	179	21	62	21	0.259259259259259	OG3
OG_3334	366	51	78	51	0.62962962962963	OG2
OG_3336	98	75	75	75	0.925925925925926	OG0
OG_3338	81	67	67	67	0.827160493827161	OG0
OG_3339	101	59	63	59	0.728395061728395	OG0
OG_334	103	72	75	72	0.888888888888889	OG2
OG_3341	108	72	75	72	0.888888888888889	OG0
OG_3343	96	74	74	74	0.91358024691358	OG0
OG_335	85	66	71	66	0.814814814814815	OG0
OG_336	101	59	76	59	0.728395061728395	OG1
OG_3361	79	51	66	51	0.62962962962963	OG1
OG_3363	82	46	62	46	0.567901234567901	OG1
OG_3364	102	77	77	77	0.950617283950617	OG0
OG_337	93	58	69	58	0.716049382716049	OG0
OG_3375	98	72	72	72	0.888888888888889	OG0
OG_3377	129	38	77	38	0.469135802469136	OG1
OG_3388	107	40	68	40	0.493827160493827	OG1
OG_3394	99	71	72	71	0.876543209876543	OG0
OG_3401	85	62	65	62	0.765432098765432	OG0
OG_3406	121	63	66	63	0.777777777777778	OG2
OG_3408	100	64	75	64	0.790123456790123	OG1
OG_341	78	68	71	68	0.839506172839506	OG0
OG_3415	92	61	62	61	0.753086419753086	OG0
OG_3419	78	65	68	65	0.802469135802469	OG0
OG_3421	71	59	62	59	0.728395061728395	OG0
OG_3422	80	60	64	60	0.740740740740741	OG0
OG_3423	107	76	78	76	0.938271604938272	OG1
OG_3425	94	71	71	71	0.876543209876543	OG0
OG_343	107	77	77	77	0.950617283950617	OG0
OG_3432	108	66	72	66	0.814814814814815	OG1
OG_3435	80	44	62	44	0.54320987654321	OG1
OG_3439	117	59	61	59	0.728395061728395	OG1
OG_344	113	76	78	76	0.938271604938272	OG0
OG_3441	168	69	76	69	0.851851851851852	OG1
OG_3447	82	66	66	66	0.814814814814815	OG0
OG_3448	98	58	63	58	0.716049382716049	OG0
OG_345	179	73	74	73	0.901234567901235	OG0
OG_3451	197	62	65	62	0.765432098765432	OG0
OG_3452	87	69	70	69	0.851851851851852	OG0
OG_3460	95	66	73	66	0.814814814814815	OG0
OG_3461	95	74	74	74	0.91358024691358	OG0
OG_3465	73	62	63	62	0.765432098765432	OG0
OG_3467	99	60	65	60	0.740740740740741	OG0
OG_347	81	74	74	74	0.91358024691358	OG0
OG_3475	89	73	74	73	0.901234567901235	OG0
OG_3478	74	66	68	66	0.814814814814815	OG0
OG_3479	133	75	76	75	0.925925925925926	OG0
OG_3485	140	64	77	64	0.790123456790123	OG1
OG_349	86	64	71	64	0.790123456790123	OG0
OG_3490	95	58	60	58	0.716049382716049	OG0
OG_3498	278	41	61	41	0.506172839506173	OG11
OG_3499	117	71	71	71	0.876543209876543	OG0
OG_350	135	78	78	78	0.962962962962963	OG0
OG_3500	73	66	68	66	0.814814814814815	OG0
OG_3505	115	69	78	69	0.851851851851852	OG1
OG_3508	80	65	66	65	0.802469135802469	OG0
OG_351	96	69	75	69	0.851851851851852	OG0
OG_3510	108	59	70	59	0.728395061728395	OG2
OG_352	158	34	80	34	0.419753086419753	OG1
OG_3528	85	70	73	70	0.864197530864197	OG0
OG_3532	99	79	79	79	0.975308641975309	OG0
OG_354	121	77	79	77	0.950617283950617	OG0
OG_355	80	65	67	65	0.802469135802469	OG0
OG_3550	95	60	67	60	0.740740740740741	OG2
OG_3551	113	48	79	48	0.592592592592593	OG1
OG_3556	112	62	64	62	0.765432098765432	OG0
OG_3557	83	66	69	66	0.814814814814815	OG0
OG_356	112	75	75	75	0.925925925925926	OG1
OG_3563	93	57	61	57	0.703703703703704	OG0
OG_3568	90	66	67	66	0.814814814814815	OG0
OG_3572	103	66	66	66	0.814814814814815	OG0
OG_3591	138	78	78	78	0.962962962962963	OG0
OG_3595	75	68	68	68	0.839506172839506	OG0
OG_360	104	46	74	46	0.567901234567901	OG1
OG_3601	104	62	80	62	0.765432098765432	OG1
OG_3605	79	60	65	60	0.740740740740741	OG0
OG_3608	150	58	76	58	0.716049382716049	OG0
OG_361	122	57	64	57	0.703703703703704	OG1
OG_3612	111	76	77	76	0.938271604938272	OG0
OG_3613	94	72	73	72	0.888888888888889	OG0
OG_3615	136	48	71	48	0.592592592592593	OG1
OG_362	107	74	77	74	0.91358024691358	OG0
OG_3621	72	58	61	58	0.716049382716049	OG0
OG_3632	110	76	76	76	0.938271604938272	OG0
OG_3634	104	73	75	73	0.901234567901235	OG0
OG_364	87	29	67	29	0.358024691358025	OG0
OG_3648	127	78	78	78	0.962962962962963	OG0
OG_365	81	62	67	62	0.765432098765432	OG0
OG_3655	80	62	66	62	0.765432098765432	OG0
OG_3656	95	77	77	77	0.950617283950617	OG0
OG_3659	86	66	68	66	0.814814814814815	OG0
OG_366	96	69	74	69	0.851851851851852	OG0
OG_3663	79	68	69	68	0.839506172839506	OG1
OG_3664	85	72	73	72	0.888888888888889	OG0
OG_3665	86	71	72	71	0.876543209876543	OG0
OG_3666	82	71	74	71	0.876543209876543	OG0
OG_3668	154	62	63	62	0.765432098765432	OG0
OG_3669	91	72	74	72	0.888888888888889	OG0
OG_367	109	57	74	57	0.703703703703704	OG1
OG_3670	97	71	77	71	0.876543209876543	OG1
OG_3677	114	77	78	77	0.950617283950617	OG0
OG_368	125	75	78	75	0.925925925925926	OG0
OG_3680	114	60	79	60	0.740740740740741	OG2
OG_3683	142	64	66	64	0.790123456790123	OG0
OG_3686	76	62	64	62	0.765432098765432	OG0
OG_3687	105	77	78	77	0.950617283950617	OG0
OG_3688	78	63	65	63	0.777777777777778	OG0
OG_3695	125	76	76	76	0.938271604938272	OG0
OG_3697	89	74	74	74	0.91358024691358	OG0
OG_37	126	53	70	53	0.654320987654321	OG1
OG_3705	116	76	76	76	0.938271604938272	OG0
OG_3708	124	66	66	66	0.814814814814815	OG0
OG_371	108	74	76	74	0.91358024691358	OG0
OG_3713	102	62	63	62	0.765432098765432	OG0
OG_372	83	57	72	57	0.703703703703704	OG1
OG_3722	87	67	68	67	0.827160493827161	OG0
OG_3727	104	75	75	75	0.925925925925926	OG0
OG_373	122	79	79	79	0.975308641975309	OG0
OG_3732	115	24	74	24	0.296296296296296	OG0
OG_3733	102	74	76	74	0.91358024691358	OG1
OG_3737	102	78	78	78	0.962962962962963	OG0
OG_374	128	75	78	75	0.925925925925926	OG0
OG_3742	88	75	77	75	0.925925925925926	OG0
OG_3745	137	75	78	75	0.925925925925926	OG0
OG_3747	135	74	76	74	0.91358024691358	OG0
OG_375	109	81	81	81	1	OG0
OG_376	85	53	63	53	0.654320987654321	OG0
OG_3760	124	80	80	80	0.987654320987654	OG0
OG_3766	109	76	76	76	0.938271604938272	OG0
OG_3773	101	42	77	42	0.518518518518518	OG1
OG_3781	118	62	64	62	0.765432098765432	OG0
OG_3782	118	78	78	78	0.962962962962963	OG0
OG_3783	98	75	75	75	0.925925925925926	OG0
OG_3784	140	42	77	42	0.518518518518518	OG2
OG_3785	103	77	77	77	0.950617283950617	OG0
OG_3786	108	75	78	75	0.925925925925926	OG1
OG_379	86	74	74	74	0.91358024691358	OG0
OG_3790	107	75	75	75	0.925925925925926	OG0
OG_3793	84	61	65	61	0.753086419753086	OG1
OG_3794	87	40	73	40	0.493827160493827	OG0
OG_38	78	60	69	60	0.740740740740741	OG1
OG_380	69	49	65	49	0.604938271604938	OG1
OG_3800	96	73	75	73	0.901234567901235	OG0
OG_3805	95	76	76	76	0.938271604938272	OG0
OG_3808	103	76	76	76	0.938271604938272	OG1
OG_3809	132	52	75	52	0.641975308641975	OG1
OG_381	88	72	72	72	0.888888888888889	OG0
OG_3813	107	78	78	78	0.962962962962963	OG1
OG_3815	133	74	74	74	0.91358024691358	OG0
OG_382	86	44	75	44	0.54320987654321	OG2
OG_3826	125	73	75	73	0.901234567901235	OG0
OG_3830	99	70	72	70	0.864197530864197	OG0
OG_3833	88	37	70	37	0.45679012345679	OG2
OG_3844	81	56	68	56	0.691358024691358	OG1
OG_3858	129	75	77	75	0.925925925925926	OG1
OG_386	91	70	70	70	0.864197530864197	OG0
OG_3866	68	56	61	56	0.691358024691358	OG0
OG_387	74	62	62	62	0.765432098765432	OG0
OG_388	120	50	79	50	0.617283950617284	OG1
OG_3887	91	71	71	71	0.876543209876543	OG0
OG_389	117	76	77	76	0.938271604938272	OG0
OG_3899	70	59	62	59	0.728395061728395	OG0
OG_3900	86	43	73	43	0.530864197530864	OG1
OG_3905	94	59	62	59	0.728395061728395	OG1
OG_3907	80	60	66	60	0.740740740740741	OG0
OG_391	112	71	73	71	0.876543209876543	OG1
OG_3913	79	61	62	61	0.753086419753086	OG0
OG_3918	111	49	72	49	0.604938271604938	OG1
OG_3919	107	72	72	72	0.888888888888889	OG0
OG_3920	80	57	63	57	0.703703703703704	OG0
OG_3922	82	65	69	65	0.802469135802469	OG1
OG_3923	82	70	70	70	0.864197530864197	OG0
OG_3926	83	61	64	61	0.753086419753086	OG0
OG_3928	113	77	77	77	0.950617283950617	OG0
OG_3929	131	73	76	73	0.901234567901235	OG0
OG_3930	107	77	77	77	0.950617283950617	OG0
OG_3931	98	65	72	65	0.802469135802469	OG1
OG_3939	95	76	79	76	0.938271604938272	OG0
OG_394	104	37	73	37	0.45679012345679	OG2
OG_3940	92	73	77	73	0.901234567901235	OG0
OG_3946	156	79	79	79	0.975308641975309	OG0
OG_3947	137	58	65	58	0.716049382716049	OG1
OG_3950	86	68	70	68	0.839506172839506	OG0
OG_3952	98	73	73	73	0.901234567901235	OG0
OG_3955	124	71	71	71	0.876543209876543	OG1
OG_3958	74	64	65	64	0.790123456790123	OG0
OG_3960	123	75	76	75	0.925925925925926	OG0
OG_3962	124	74	75	74	0.91358024691358	OG0
OG_3963	104	76	76	76	0.938271604938272	OG0
OG_3965	105	76	76	76	0.938271604938272	OG1
OG_3970	128	69	71	69	0.851851851851852	OG0
OG_3975	91	73	74	73	0.901234567901235	OG0
OG_3976	113	63	65	63	0.777777777777778	OG0
OG_3977	80	62	63	62	0.765432098765432	OG0
OG_3978	197	62	78	62	0.765432098765432	OG1
OG_398	88	60	62	60	0.740740740740741	OG0
OG_3980	144	76	77	76	0.938271604938272	OG0
OG_3981	104	71	77	71	0.876543209876543	OG0
OG_3984	99	61	65	61	0.753086419753086	OG0
OG_3988	91	65	68	65	0.802469135802469	OG0
OG_3989	309	45	77	45	0.555555555555556	OG4
OG_399	124	57	76	57	0.703703703703704	OG0
OG_3993	146	59	77	59	0.728395061728395	OG3
OG_3997	79	66	66	66	0.814814814814815	OG0
OG_3998	86	38	62	38	0.469135802469136	OG1
OG_3999	80	58	65	58	0.716049382716049	OG2
OG_4	97	71	74	71	0.876543209876543	OG1
OG_40	109	69	73	69	0.851851851851852	OG0
OG_400	99	58	76	58	0.716049382716049	OG0
OG_4000	125	78	79	78	0.962962962962963	OG0
OG_4005	86	66	70	66	0.814814814814815	OG0
OG_4008	96	61	61	61	0.753086419753086	OG0
OG_4009	77	70	72	70	0.864197530864197	OG0
OG_401	155	76	78	76	0.938271604938272	OG0
OG_4016	120	79	79	79	0.975308641975309	OG0
OG_4023	88	71	71	71	0.876543209876543	OG0
OG_4028	105	75	76	75	0.925925925925926	OG0
OG_4029	107	76	78	76	0.938271604938272	OG0
OG_4034	88	69	72	69	0.851851851851852	OG1
OG_4036	98	70	72	70	0.864197530864197	OG0
OG_4041	83	62	66	62	0.765432098765432	OG0
OG_4047	112	69	72	69	0.851851851851852	OG0
OG_4051	81	67	69	67	0.827160493827161	OG0
OG_406	96	74	75	74	0.91358024691358	OG0
OG_4065	80	67	68	67	0.827160493827161	OG0
OG_4067	115	61	79	61	0.753086419753086	OG1
OG_4069	94	75	76	75	0.925925925925926	OG0
OG_407	76	66	66	66	0.814814814814815	OG0
OG_4070	137	67	72	67	0.827160493827161	OG1
OG_4077	131	80	81	80	0.987654320987654	OG1
OG_4079	136	74	77	74	0.91358024691358	OG1
OG_4080	278	57	81	57	0.703703703703704	OG2
OG_4085	88	54	71	54	0.666666666666667	OG1
OG_4086	90	69	70	69	0.851851851851852	OG1
OG_4087	128	77	80	77	0.950617283950617	OG0
OG_4089	75	57	61	57	0.703703703703704	OG0
OG_4091	104	75	76	75	0.925925925925926	OG0
OG_4092	97	58	63	58	0.716049382716049	OG2
OG_4097	191	64	66	64	0.790123456790123	OG0
OG_41	96	69	72	69	0.851851851851852	OG0
OG_410	139	56	75	56	0.691358024691358	OG0
OG_4103	95	73	73	73	0.901234567901235	OG0
OG_4104	96	67	67	67	0.827160493827161	OG0
OG_4110	91	66	68	66	0.814814814814815	OG1
OG_4112	90	64	68	64	0.790123456790123	OG0
OG_4114	88	69	72	69	0.851851851851852	OG1
OG_4115	87	69	69	69	0.851851851851852	OG0
OG_412	85	42	64	42	0.518518518518518	OG1
OG_4120	96	55	74	55	0.679012345679012	OG3
OG_4121	115	75	75	75	0.925925925925926	OG0
OG_4122	80	57	62	57	0.703703703703704	OG0
OG_4124	68	58	62	58	0.716049382716049	OG0
OG_4126	75	63	63	63	0.777777777777778	OG0
OG_413	97	76	76	76	0.938271604938272	OG0
OG_4130	131	78	78	78	0.962962962962963	OG0
OG_4134	80	66	71	66	0.814814814814815	OG0
OG_4136	84	71	71	71	0.876543209876543	OG0
OG_414	126	74	75	74	0.91358024691358	OG3
OG_4146	90	72	73	72	0.888888888888889	OG0
OG_4147	148	61	78	61	0.753086419753086	OG3
OG_415	75	64	65	64	0.790123456790123	OG0
OG_4151	95	64	72	64	0.790123456790123	OG0
OG_4152	110	72	72	72	0.888888888888889	OG0
OG_416	99	27	73	27	0.333333333333333	OG0
OG_4165	88	66	69	66	0.814814814814815	OG0
OG_4166	132	63	81	63	0.777777777777778	OG1
OG_4167	80	69	69	69	0.851851851851852	OG0
OG_4169	142	81	81	81	1	OG0
OG_417	84	72	73	72	0.888888888888889	OG0
OG_4179	123	70	73	70	0.864197530864197	OG0
OG_4180	97	69	71	69	0.851851851851852	OG0
OG_4181	98	77	78	77	0.950617283950617	OG0
OG_4184	135	72	75	72	0.888888888888889	OG0
OG_4189	101	66	74	66	0.814814814814815	OG1
OG_4190	100	59	75	59	0.728395061728395	OG1
OG_4192	102	76	78	76	0.938271604938272	OG0
OG_42	109	51	66	51	0.62962962962963	OG1
OG_420	123	75	75	75	0.925925925925926	OG0
OG_4201	143	76	80	76	0.938271604938272	OG0
OG_4202	100	70	74	70	0.864197530864197	OG0
OG_4204	103	71	74	71	0.876543209876543	OG0
OG_4207	244	57	76	57	0.703703703703704	OG1
OG_4215	82	66	70	66	0.814814814814815	OG0
OG_4216	184	30	74	30	0.37037037037037	OG7
OG_422	107	60	79	60	0.740740740740741	OG1
OG_4227	90	70	70	70	0.864197530864197	OG0
OG_4237	102	60	78	60	0.740740740740741	OG1
OG_4239	88	69	70	69	0.851851851851852	OG0
OG_424	102	49	77	49	0.604938271604938	OG1
OG_4243	114	73	77	73	0.901234567901235	OG2
OG_4247	128	52	79	52	0.641975308641975	OG0
OG_425	189	81	81	81	1	OG1
OG_4253	96	77	77	77	0.950617283950617	OG0
OG_4254	87	61	68	61	0.753086419753086	OG2
OG_4256	177	51	62	51	0.62962962962963	OG1
OG_4257	125	72	72	72	0.888888888888889	OG0
OG_426	99	75	75	75	0.925925925925926	OG0
OG_4260	106	78	78	78	0.962962962962963	OG0
OG_4263	79	63	67	63	0.777777777777778	OG0
OG_4267	81	63	68	63	0.777777777777778	OG0
OG_4269	139	69	78	69	0.851851851851852	OG0
OG_4271	87	72	74	72	0.888888888888889	OG0
OG_4273	98	75	75	75	0.925925925925926	OG0
OG_4277	197	17	63	17	0.209876543209877	OG2
OG_4283	102	61	63	61	0.753086419753086	OG0
OG_4284	118	72	74	72	0.888888888888889	OG0
OG_4285	182	64	64	64	0.790123456790123	OG0
OG_4286	93	66	67	66	0.814814814814815	OG1
OG_4289	123	43	77	43	0.530864197530864	OG0
OG_429	86	69	72	69	0.851851851851852	OG0
OG_4290	108	77	77	77	0.950617283950617	OG0
OG_4294	126	74	77	74	0.91358024691358	OG0
OG_4296	86	67	69	67	0.827160493827161	OG0
OG_4298	77	68	68	68	0.839506172839506	OG0
OG_4299	120	58	76	58	0.716049382716049	OG0
OG_43	90	73	76	73	0.901234567901235	OG0
OG_430	97	73	76	73	0.901234567901235	OG0
OG_4305	101	60	63	60	0.740740740740741	OG1
OG_4309	158	79	79	79	0.975308641975309	OG0
OG_431	97	71	76	71	0.876543209876543	OG0
OG_4310	90	43	63	43	0.530864197530864	OG1
OG_4311	123	79	80	79	0.975308641975309	OG0
OG_4316	86	72	72	72	0.888888888888889	OG0
OG_4317	139	73	79	73	0.901234567901235	OG1
OG_4319	224	44	74	44	0.54320987654321	OG2
OG_432	83	69	72	69	0.851851851851852	OG0
OG_4325	85	44	65	44	0.54320987654321	OG2
OG_4326	103	56	74	56	0.691358024691358	OG1
OG_4329	90	75	75	75	0.925925925925926	OG0
OG_433	147	39	72	39	0.481481481481481	OG0
OG_4331	135	77	79	77	0.950617283950617	OG0
OG_4332	118	75	77	75	0.925925925925926	OG0
OG_4333	120	78	78	78	0.962962962962963	OG0
OG_4335	119	69	72	69	0.851851851851852	OG1
OG_4337	83	59	63	59	0.728395061728395	OG0
OG_4339	133	41	70	41	0.506172839506173	OG0
OG_434	99	33	70	33	0.407407407407407	OG2
OG_4344	74	60	62	60	0.740740740740741	OG0
OG_4348	87	59	76	59	0.728395061728395	OG1
OG_4349	81	61	64	61	0.753086419753086	OG0
OG_4351	82	58	62	58	0.716049382716049	OG0
OG_4352	155	50	67	50	0.617283950617284	OG8
OG_4358	75	61	63	61	0.753086419753086	OG0
OG_4359	105	75	77	75	0.925925925925926	OG0
OG_436	95	73	73	73	0.901234567901235	OG0
OG_4364	131	76	77	76	0.938271604938272	OG0
OG_4365	104	71	72	71	0.876543209876543	OG0
OG_4367	112	72	74	72	0.888888888888889	OG0
OG_4368	136	78	79	78	0.962962962962963	OG0
OG_4369	85	53	70	53	0.654320987654321	OG2
OG_4370	108	69	72	69	0.851851851851852	OG0
OG_4372	111	69	70	69	0.851851851851852	OG0
OG_438	81	62	68	62	0.765432098765432	OG0
OG_4380	107	70	71	70	0.864197530864197	OG0
OG_4381	101	60	78	60	0.740740740740741	OG0
OG_4382	142	76	79	76	0.938271604938272	OG1
OG_4383	85	61	66	61	0.753086419753086	OG0
OG_4389	95	72	76	72	0.888888888888889	OG0
OG_439	101	60	68	60	0.740740740740741	OG0
OG_4392	128	73	74	73	0.901234567901235	OG0
OG_44	105	75	76	75	0.925925925925926	OG0
OG_4400	106	76	76	76	0.938271604938272	OG0
OG_4401	86	73	74	73	0.901234567901235	OG0
OG_4404	75	59	64	59	0.728395061728395	OG1
OG_4405	97	73	75	73	0.901234567901235	OG0
OG_4408	81	44	64	44	0.54320987654321	OG1
OG_441	124	44	76	44	0.54320987654321	OG1
OG_4411	146	81	81	81	1	OG0
OG_4414	126	69	69	69	0.851851851851852	OG1
OG_4417	91	63	68	63	0.777777777777778	OG0
OG_4418	71	59	62	59	0.728395061728395	OG0
OG_442	119	67	78	67	0.827160493827161	OG2
OG_4420	121	70	75	70	0.864197530864197	OG1
OG_4423	110	60	77	60	0.740740740740741	OG1
OG_4425	107	70	71	70	0.864197530864197	OG0
OG_443	108	55	65	55	0.679012345679012	OG2
OG_4430	95	76	76	76	0.938271604938272	OG0
OG_4433	91	66	68	66	0.814814814814815	OG0
OG_4439	90	70	71	70	0.864197530864197	OG0
OG_444	66	33	61	33	0.407407407407407	OG1
OG_4441	99	69	69	69	0.851851851851852	OG0
OG_4444	95	73	73	73	0.901234567901235	OG0
OG_4446	72	64	65	64	0.790123456790123	OG0
OG_4447	115	76	76	76	0.938271604938272	OG0
OG_445	91	72	75	72	0.888888888888889	OG0
OG_4450	119	60	78	60	0.740740740740741	OG0
OG_4451	101	75	75	75	0.925925925925926	OG0
OG_4452	77	62	65	62	0.765432098765432	OG0
OG_4454	106	76	77	76	0.938271604938272	OG0
OG_4459	73	61	61	61	0.753086419753086	OG0
OG_446	79	62	69	62	0.765432098765432	OG0
OG_4460	169	79	80	79	0.975308641975309	OG0
OG_4469	75	61	61	61	0.753086419753086	OG0
OG_447	112	52	71	52	0.641975308641975	OG1
OG_4470	107	72	73	72	0.888888888888889	OG0
OG_4472	87	57	73	57	0.703703703703704	OG1
OG_4475	82	68	68	68	0.839506172839506	OG0
OG_4479	88	67	69	67	0.827160493827161	OG0
OG_448	81	67	70	67	0.827160493827161	OG0
OG_4482	94	64	66	64	0.790123456790123	OG0
OG_4485	140	78	78	78	0.962962962962963	OG0
OG_4487	97	73	75	73	0.901234567901235	OG0
OG_449	73	59	67	59	0.728395061728395	OG0
OG_4491	85	71	72	71	0.876543209876543	OG0
OG_4501	82	64	70	64	0.790123456790123	OG0
OG_4502	145	75	75	75	0.925925925925926	OG0
OG_4507	109	58	77	58	0.716049382716049	OG1
OG_4509	102	61	65	61	0.753086419753086	OG0
OG_451	66	60	61	60	0.740740740740741	OG0
OG_4511	89	66	67	66	0.814814814814815	OG0
OG_4519	93	74	75	74	0.91358024691358	OG0
OG_4522	120	77	78	77	0.950617283950617	OG0
OG_4523	114	63	74	63	0.777777777777778	OG1
OG_4526	117	80	80	80	0.987654320987654	OG0
OG_4528	111	79	79	79	0.975308641975309	OG0
OG_453	105	52	69	52	0.641975308641975	OG1
OG_4531	119	53	67	53	0.654320987654321	OG2
OG_4536	88	37	64	37	0.45679012345679	OG1
OG_4538	107	76	77	76	0.938271604938272	OG0
OG_4539	97	73	74	73	0.901234567901235	OG0
OG_4542	115	37	74	37	0.45679012345679	OG1
OG_4548	76	61	61	61	0.753086419753086	OG0
OG_4552	106	75	75	75	0.925925925925926	OG0
OG_4554	171	59	61	59	0.728395061728395	OG3
OG_4556	153	73	74	73	0.901234567901235	OG0
OG_4558	99	76	78	76	0.938271604938272	OG0
OG_456	115	79	79	79	0.975308641975309	OG0
OG_4561	121	73	78	73	0.901234567901235	OG4
OG_4562	106	58	71	58	0.716049382716049	OG3
OG_457	118	53	75	53	0.654320987654321	OG1
OG_4574	78	62	65	62	0.765432098765432	OG0
OG_4575	89	71	71	71	0.876543209876543	OG0
OG_458	120	71	78	71	0.876543209876543	OG1
OG_4580	107	70	73	70	0.864197530864197	OG0
OG_4582	79	63	64	63	0.777777777777778	OG0
OG_4588	124	70	75	70	0.864197530864197	OG2
OG_459	100	62	70	62	0.765432098765432	OG1
OG_4594	92	73	76	73	0.901234567901235	OG0
OG_4599	77	49	67	49	0.604938271604938	OG1
OG_460	95	76	76	76	0.938271604938272	OG0
OG_4600	101	72	73	72	0.888888888888889	OG0
OG_4602	141	60	61	60	0.740740740740741	OG0
OG_4603	93	74	75	74	0.91358024691358	OG0
OG_4609	115	75	75	75	0.925925925925926	OG0
OG_4611	142	75	76	75	0.925925925925926	OG0
OG_4617	141	74	77	74	0.91358024691358	OG2
OG_4618	72	61	66	61	0.753086419753086	OG0
OG_4620	125	58	73	58	0.716049382716049	OG1
OG_4628	89	67	68	67	0.827160493827161	OG0
OG_4633	119	61	80	61	0.753086419753086	OG1
OG_4634	138	69	80	69	0.851851851851852	OG1
OG_4638	92	72	76	72	0.888888888888889	OG0
OG_464	112	67	76	67	0.827160493827161	OG1
OG_4642	120	75	79	75	0.925925925925926	OG1
OG_4644	109	58	70	58	0.716049382716049	OG1
OG_4647	152	36	75	36	0.444444444444444	OG3
OG_4648	113	75	76	75	0.925925925925926	OG1
OG_4649	95	63	63	63	0.777777777777778	OG0
OG_4653	99	60	64	60	0.740740740740741	OG0
OG_4655	94	73	74	73	0.901234567901235	OG0
OG_4659	87	64	64	64	0.790123456790123	OG1
OG_4660	81	67	67	67	0.827160493827161	OG0
OG_4662	97	77	77	77	0.950617283950617	OG0
OG_4663	111	61	79	61	0.753086419753086	OG2
OG_4666	93	61	61	61	0.753086419753086	OG0
OG_4667	127	63	80	63	0.777777777777778	OG1
OG_4669	99	72	72	72	0.888888888888889	OG0
OG_4672	70	61	64	61	0.753086419753086	OG0
OG_4674	104	68	79	68	0.839506172839506	OG1
OG_4676	92	75	75	75	0.925925925925926	OG0
OG_4677	92	65	69	65	0.802469135802469	OG0
OG_4680	98	74	74	74	0.91358024691358	OG1
OG_4681	107	79	79	79	0.975308641975309	OG0
OG_4684	107	79	79	79	0.975308641975309	OG0
OG_4686	88	48	65	48	0.592592592592593	OG1
OG_4688	173	75	77	75	0.925925925925926	OG0
OG_4689	106	74	74	74	0.91358024691358	OG1
OG_469	91	74	74	74	0.91358024691358	OG0
OG_4693	126	74	74	74	0.91358024691358	OG0
OG_4694	143	78	78	78	0.962962962962963	OG0
OG_4698	95	52	71	52	0.641975308641975	OG1
OG_470	120	21	79	21	0.259259259259259	OG3
OG_4702	123	77	79	77	0.950617283950617	OG0
OG_4703	109	68	70	68	0.839506172839506	OG0
OG_4705	110	60	79	60	0.740740740740741	OG0
OG_4706	76	54	61	54	0.666666666666667	OG0
OG_4709	126	59	78	59	0.728395061728395	OG0
OG_4710	103	77	78	77	0.950617283950617	OG0
OG_4714	177	73	73	73	0.901234567901235	OG0
OG_472	85	47	65	47	0.580246913580247	OG1
OG_4727	152	69	72	69	0.851851851851852	OG0
OG_4728	128	74	75	74	0.91358024691358	OG0
OG_4729	234	24	64	24	0.296296296296296	OG1
