#OG_name	nb_species	nb_reduced_prot	nb_all_prot	clustering_coefficient
OG_4446	65	69	73	0.9868
OG_4447	76	87	115	0.9997
OG_4448	5	18	18	0.7974
OG_4449	6	12	17	0.9848
OG_4450	78	95	119	0.9966
OG_4451	76	85	103	1.0
OG_4452	65	74	77	0.9933
OG_4453	72	152	198	0.8257
OG_4454	78	89	108	0.9512
OG_4455	12	18	32	0.9804
OG_4456	46	49	56	0.9983
OG_4457	21	150	349	0.4997
OG_4458	64	125	163	0.8951
OG_4459	61	65	73	0.9529
OG_4460	80	141	171	0.9533
OG_4461	66	93	104	0.7134
OG_4462	52	57	63	0.9574
OG_4463	6	6	7	1.0
OG_4464	5	6	10	1.0
OG_4465	7	8	9	1.0
OG_4466	55	72	114	0.9894
OG_4467	13	14	15	0.3846
OG_4468	67	82	102	0.8913
OG_4469	61	63	75	0.999
OG_4470	73	83	108	0.9935
OG_4471	8	8	15	0.9643
OG_4472	73	79	87	0.9292
OG_4473	11	14	74	0.989
OG_4474	40	40	50	0.8577
OG_4475	68	76	82	0.9235
OG_4476	17	21	22	1.0
OG_4477	57	77	150	0.9286
OG_4478	18	22	25	0.9264
OG_4479	69	80	88	0.9503
OG_4480	4	5	5	1.0
OG_4481	5	10	11	1.0
OG_4482	66	80	94	0.9902
OG_4483	6	13	13	0.5385
OG_4484	15	23	24	0.913
OG_4485	78	102	140	0.9379
OG_4486	16	34	34	0.5223
OG_4487	75	87	97	0.9767
OG_4488	9	10	10	1.0
OG_4489	23	27	27	0.9573
OG_4490	4	5	5	1.0
OG_4491	73	78	86	1.0
OG_4492	13	16	17	0.7833
OG_4493	42	42	44	0.9652
OG_4494	74	81	94	0.9988
OG_4495	18	40	50	0.8923
OG_4496	17	21	27	0.7048
OG_4497	7	7	7	0.9048
OG_4498	5	13	13	0.9103
OG_4499	12	22	22	0.7143
OG_4500	6	7	10	0.9048
OG_4501	70	73	82	0.9509
OG_4502	75	120	146	0.9193
OG_4503	14	17	25	0.7574
OG_4504	19	28	28	0.836
OG_4505	17	19	21	1.0
OG_4506	18	25	30	1.0
OG_4507	77	94	109	0.978
OG_4508	49	57	65	0.896
OG_4509	65	82	102	1.0
OG_4510	18	33	35	0.4337
OG_4511	67	72	89	1.0
OG_4512	54	85	105	0.6877
OG_4513	11	29	32	0.4163
OG_4514	17	26	36	0.6246
OG_4515	11	13	16	1.0
OG_4516	49	55	61	0.996
OG_4517	12	12	14	0.8788
OG_4518	3	12	20	0.3485
OG_4519	75	84	93	0.9633
OG_4520	18	22	26	1.0
OG_4521	7	9	10	0.9722
OG_4522	78	99	120	0.9961
OG_4523	74	86	116	0.9839
OG_4524	17	19	22	1.0
OG_4525	14	24	26	0.8442
OG_4526	80	95	119	0.9998
OG_4527	9	9	9	1.0
OG_4528	79	96	111	0.9789
OG_4529	19	21	21	1.0
OG_4530	59	64	71	0.9638
OG_4531	67	95	119	0.9975
OG_4532	17	22	27	0.9913
OG_4533	14	14	15	1.0
OG_4534	13	14	14	1.0
OG_4535	17	18	19	1.0
OG_4536	64	79	88	0.9481
OG_4537	11	12	12	1.0
OG_4538	77	89	107	0.9512
OG_4539	74	81	97	0.9546
OG_4540	16	19	19	0.9006
OG_4541	7	10	10	1.0
OG_4542	74	105	115	0.9059
OG_4543	31	59	60	0.7089
OG_4544	13	22	22	0.8052
OG_4545	38	55	60	0.8545
OG_4546	9	12	14	0.9697
OG_4547	10	10	10	1.0
OG_4548	69	74	84	0.9752
OG_4549	7	8	11	1.0
OG_4550	59	114	123	0.814
OG_4551	15	18	22	0.9869
OG_4552	75	93	106	0.9911
OG_4553	6	7	7	0.8571
OG_4554	61	142	171	0.9307
OG_4555	18	21	22	1.0
OG_4556	74	128	154	0.9464
OG_4557	12	12	13	1.0
OG_4558	78	93	100	0.9944
OG_4559	17	20	23	1.0
OG_4560	20	21	22	1.0
OG_4561	78	103	121	0.96
OG_4562	71	94	108	0.9385
OG_4563	18	18	18	1.0
OG_4564	65	76	88	0.8319
OG_4565	54	98	109	0.9064
OG_4566	56	68	72	0.9684
OG_4567	6	6	6	1.0
OG_4568	14	18	19	1.0
OG_4569	11	12	14	0.9242
OG_4570	14	14	14	1.0
OG_4571	13	13	14	1.0
OG_4572	18	18	21	1.0
OG_4573	12	13	16	1.0
OG_4574	65	71	78	0.9718
OG_4575	71	82	89	0.9985
OG_4576	74	130	148	0.668
OG_4577	17	17	19	0.9853
OG_4578	16	16	19	1.0
OG_4579	13	13	13	1.0
OG_4580	73	86	107	0.9272
OG_4581	15	19	19	0.7485
OG_4582	64	68	80	0.9974
OG_4583	14	17	19	1.0
OG_4584	14	15	16	1.0
OG_4585	15	18	18	0.719
OG_4586	32	88	145	0.447
OG_4587	8	17	18	0.8309
OG_4588	75	97	125	0.9401
OG_4589	62	74	87	0.7767
OG_4590	17	28	28	1.0
OG_4591	19	34	43	0.9893
OG_4592	31	36	37	0.9984
OG_4593	49	60	80	0.9893
OG_4594	76	79	92	0.9623
OG_4595	8	9	9	0.8611
OG_4596	77	137	147	0.8679
OG_4597	9	13	20	1.0
OG_4598	64	96	100	0.8322
OG_4599	67	72	77	0.9863
OG_4600	73	93	101	0.9998
OG_4601	57	58	66	0.9976
OG_4602	61	80	141	0.9883
OG_4603	76	80	94	0.9737
OG_4604	62	74	82	0.8834
OG_4605	69	100	153	0.8677
OG_4606	46	57	68	0.9449
OG_4607	10	18	22	0.9216
OG_4608	28	29	29	1.0
OG_4609	75	88	115	0.941
OG_4610	29	29	34	0.8645
OG_4611	76	81	143	1.0
OG_4612	53	96	119	0.5958
OG_4613	79	109	119	0.7683
OG_4614	28	33	35	1.0
OG_4615	77	127	144	0.8289
OG_4616	31	79	87	0.9714
OG_4617	77	121	141	1.0
OG_4618	67	70	73	0.9992
OG_4619	5	17	19	0.9926
OG_4620	73	98	125	0.9998
OG_4621	7	25	28	0.76
OG_4622	2	17	21	0.7868
OG_4623	11	11	11	1.0
OG_4624	9	18	21	0.9477
OG_4625	6	8	8	1.0
OG_4626	3	7	7	0.8571
OG_4627	5	9	11	0.9167
OG_4628	69	74	90	0.9737
OG_4629	12	14	24	0.8022
OG_4630	43	168	177	0.2288
OG_4631	5	8	8	0.8571
OG_4632	7	15	16	0.6571
OG_4633	80	103	119	0.9891
OG_4634	80	98	138	0.9758
OG_4635	13	18	19	0.8301
OG_4636	5	5	5	1.0
OG_4637	15	15	17	0.819
OG_4638	76	85	92	0.9644
OG_4639	8	22	24	0.8442
OG_4640	53	69	80	0.9991
OG_4641	53	65	74	0.9019
OG_4642	79	110	122	0.9785
OG_4643	5	28	28	0.418
OG_4644	70	88	109	0.9493
OG_4645	15	25	26	0.94
OG_4646	55	66	74	0.8914
OG_4647	75	128	152	0.9996
OG_4648	76	88	113	1.0
OG_4649	63	70	95	0.9379
OG_4650	79	1184	1429	0.1542
OG_4651	74	85	89	0.8846
OG_4652	11	12	15	0.9545
OG_4653	64	92	99	0.9998
OG_4654	59	67	84	0.9815
OG_4655	74	86	94	1.0
OG_4656	2	17	17	0.5956
OG_4657	69	138	186	0.9079
OG_4658	48	56	62	0.9649
OG_4659	64	67	87	0.9679
OG_4660	67	71	81	0.9984
OG_4661	80	138	188	0.6168
OG_4662	77	84	97	1.0
OG_4663	79	95	111	0.9671
OG_4664	15	17	17	1.0
OG_4665	19	20	21	0.9684
OG_4666	61	76	94	0.9996
OG_4667	80	100	127	0.9333
OG_4668	15	18	20	0.9804
OG_4669	72	82	99	0.9973
OG_4670	80	138	177	0.8584
OG_4671	79	111	132	0.8878
OG_4672	65	68	71	1.0
OG_4673	59	77	86	0.9012
OG_4674	79	94	104	0.9959
OG_4675	50	57	64	0.9367
OG_4676	75	81	92	0.9593
OG_4677	69	82	92	0.9988
OG_4678	11	51	73	0.8047
OG_4679	2	4	4	1.0
OG_4680	74	93	98	1.0
OG_4681	79	91	107	0.9946
OG_4682	16	16	20	0.9917
OG_4683	6	6	7	0.8667
OG_4684	79	93	107	1.0
OG_4685	53	61	69	0.9317
OG_4686	67	74	90	0.9922
OG_4687	31	34	37	0.9893
OG_4688	77	153	175	0.9877
OG_4689	74	97	106	0.9719
OG_4690	54	59	75	0.9971
OG_4691	21	28	29	0.7434
OG_4692	57	58	70	0.9976
OG_4693	74	112	126	0.9685
OG_4694	78	103	145	0.9427
OG_4695	2	11	12	0.4182
OG_4696	62	128	142	0.8478
OG_4697	60	78	98	0.9224
OG_4698	71	85	96	0.9997
OG_4699	36	43	53	0.866
OG_4700	15	79	83	0.2976
OG_4701	5	6	7	1.0
OG_4702	79	92	123	0.9357
OG_4703	70	98	110	0.9529
OG_4704	6	6	6	1.0
OG_4705	79	94	110	0.9787
OG_4706	61	74	76	0.9267
OG_4707	49	602	672	0.3383
OG_4708	6	7	8	1.0
OG_4709	78	122	126	0.9673
OG_4710	78	89	103	0.9992
OG_4711	9	12	12	0.9545
OG_4712	8	11	11	0.9091
OG_4713	50	140	180	0.929
OG_4714	73	152	178	0.9387
OG_4715	6	6	6	1.0
OG_4716	38	45	49	0.9343
OG_4717	6	6	6	1.0
OG_4718	70	87	94	0.8704
OG_4719	69	103	115	0.744
OG_4720	7	7	7	1.0
OG_4721	2	8	8	0.6071
OG_4722	20	25	29	0.7633
OG_4723	28	31	43	0.9978
OG_4724	5	5	11	1.0
OG_4725	3	13	14	0.9872
OG_4726	4	4	4	1.0
OG_4727	72	141	154	0.9527
OG_4728	75	101	128	0.9218
OG_4729	64	207	234	0.9533
OG_4730	65	170	178	0.9455
OG_4731	58	72	76	0.9961
OG_4732	58	104	110	0.9804
OG_4733	37	38	41	0.9474
OG_4734	19	23	25	0.668
OG_4735	41	72	76	0.9558
OG_4736	14	20	20	0.9947
OG_4737	14	35	36	0.5849
OG_4738	6	19	19	0.3626
OG_4739	7	19	20	0.5673
OG_4740	9	29	30	0.5394
OG_4741	6	10	10	0.9556
OG_4742	43	59	70	0.889
OG_4743	9	14	14	1.0
OG_4744	15	25	26	0.32
OG_4745	38	74	88	0.3273
OG_4746	10	22	23	0.6623
OG_4747	3	6	6	0.9333
OG_4748	5	8	8	0.6786
OG_4749	5	7	7	0.6667
OG_4750	3	10	10	0.6889
OG_4751	7	10	10	0.5333
OG_4752	6	15	15	0.5524
OG_4753	8	21	21	0.9238
OG_4754	11	13	15	0.8205
OG_4755	24	79	80	0.5109
OG_4756	33	51	60	0.8918
OG_4757	10	21	22	0.7667
OG_4758	12	23	25	0.9486
OG_4759	14	23	23	0.6364
OG_4760	23	25	25	0.9833
OG_4761	4	11	11	0.6909
OG_4762	7	28	28	0.5608
OG_4763	77	95	115	0.8508
OG_4764	79	92	107	0.9202
OG_4765	17	66	70	0.22
OG_4766	29	44	46	0.8362
OG_4767	68	101	117	0.981
OG_4768	12	23	23	0.7708
OG_4769	26	45	47	0.8596
OG_4770	58	79	82	0.9552
OG_4771	8	18	18	0.6928
OG_4772	9	16	16	0.9083
OG_4773	8	15	15	0.781
OG_4774	28	39	41	0.8286
OG_4775	12	61	63	0.3787
OG_4776	6	9	10	0.8611
OG_4777	11	30	33	0.5264
OG_4778	5	43	47	0.2835
OG_4779	9	20	20	0.8421
OG_4780	77	106	119	0.8462
OG_4781	19	61	65	0.494
OG_4782	31	48	48	0.648
OG_4783	70	86	93	0.9661
OG_4784	2	7	7	0.8095
OG_4785	79	137	152	0.8159
OG_4786	70	91	103	0.9829
OG_4787	8	13	13	1.0
OG_4788	5	15	17	0.5429
OG_4789	3	19	20	0.4444
OG_4790	15	25	26	0.6033
OG_4791	31	56	59	0.2948
OG_4792	4	7	8	1.0
OG_4793	9	9	10	1.0
OG_4794	3	12	13	0.5909
OG_4795	18	26	32	0.7292
OG_4796	5	11	11	0.9818
OG_4797	14	15	15	1.0
OG_4798	5	9	9	0.6111
OG_4799	8	15	15	0.7238
OG_4800	81	101	122	0.9943
OG_4801	37	80	83	0.8608
OG_4802	3	14	14	0.6264
OG_4803	5	13	14	0.7821
OG_4804	13	24	24	0.8949
OG_4805	5	10	12	0.8222
OG_4806	43	64	76	0.6344
OG_4807	41	51	51	0.9992
OG_4808	4	16	17	0.775
OG_4809	15	39	42	0.4642
OG_4810	74	96	107	0.9789
OG_4811	11	25	29	0.6733
OG_4812	13	26	26	0.7846
OG_4813	72	85	92	0.9515
OG_4814	78	118	133	0.7868
OG_4815	3	10	11	0.6444
OG_4816	4	4	4	1.0
OG_4817	50	52	53	0.9321
OG_4818	8	19	20	0.4327
OG_4819	5	7	9	1.0
OG_4820	8	30	32	0.623
OG_4821	5	15	18	0.6762
OG_4822	9	13	14	0.7308
OG_4823	24	72	96	0.4632
OG_4824	79	113	141	0.9314
OG_4825	4	13	14	0.9744
OG_4826	28	35	38	0.837
OG_4827	74	84	89	0.8365
OG_4828	2	10	10	0.5333
OG_4829	13	21	22	0.9762
OG_4830	7	20	21	0.5368
OG_4831	62	65	76	0.9702
OG_4832	5	5	5	1.0
OG_4833	38	68	70	0.7098
OG_4834	36	75	77	0.4306
OG_4835	6	12	12	0.9394
OG_4836	19	34	36	0.9216
OG_4837	2	15	15	0.3238
OG_4838	15	33	33	0.6477
OG_4839	10	19	19	0.8187
OG_4840	23	30	31	0.7977
OG_4841	16	53	55	0.4536
OG_4842	4	8	8	0.75
OG_4843	63	65	74	0.8885
OG_4844	34	39	41	0.7287
OG_4845	61	74	89	0.95
OG_4846	78	81	90	0.9997
OG_4847	67	86	91	0.8249
OG_4848	10	10	10	0.8444
OG_4849	63	68	76	0.9565
OG_4850	75	86	99	0.9997
OG_4851	7	23	24	0.7036
OG_4852	3	5	5	0.7
OG_4853	6	6	7	1.0
OG_4854	46	75	82	0.9092
OG_4855	9	32	34	0.3548
OG_4856	11	13	14	0.6667
OG_4857	6	6	6	1.0
OG_4858	11	11	11	1.0
OG_4859	44	49	53	0.8597
OG_4860	4	5	5	1.0
OG_4861	79	84	99	1.0
OG_4862	75	133	196	0.6899
OG_4863	66	77	95	0.9289
OG_4864	45	81	92	0.9944
OG_4865	56	58	66	0.9583
OG_4866	77	113	125	0.9477
OG_4867	9	15	15	0.8952
OG_4868	6	6	7	1.0
OG_4869	16	24	31	0.9022
OG_4870	72	74	83	1.0
OG_4871	54	62	77	0.9952
OG_4872	7	8	9	0.8571
OG_4873	8	16	17	0.6417
OG_4874	7	9	13	0.6111
OG_4875	51	105	110	0.9991
OG_4876	2	6	6	1.0
OG_4877	72	79	95	0.9955
OG_4878	23	25	26	0.9333
OG_4879	53	74	76	0.9904
OG_4880	6	9	12	0.8333
OG_4881	79	105	126	0.8907
OG_4882	9	11	12	0.9636
OG_4883	11	11	12	1.0
OG_4884	15	33	39	1.0
OG_4885	75	89	107	0.9699
OG_4886	3	6	6	1.0
OG_4887	15	18	21	1.0
OG_4888	59	66	75	0.9063
OG_4889	17	36	37	0.8873
OG_4890	12	13	13	1.0
OG_4891	5	6	6	1.0
OG_4892	7	27	29	0.755
OG_4893	5	5	6	1.0
OG_4894	75	121	136	0.9146
OG_4895	17	67	75	0.5242
OG_4896	5	5	6	1.0
OG_4897	6	6	7	1.0
OG_4898	6	6	6	0.7333
OG_4899	18	33	37	0.9602
OG_4900	6	11	14	0.8727
OG_4901	7	10	12	1.0
OG_4902	7	8	8	1.0
OG_4903	17	37	44	0.7027
OG_4904	6	9	11	1.0
OG_4905	7	8	8	1.0
OG_4906	18	18	20	1.0
OG_4907	21	34	36	0.9875
OG_4908	18	20	21	0.7632
OG_4909	15	15	16	1.0
OG_4910	70	78	83	0.993
OG_4911	6	7	8	1.0
OG_4912	14	14	15	0.967
OG_4913	4	5	5	1.0
OG_4914	11	13	16	1.0
OG_4915	5	8	9	1.0
OG_4916	71	130	133	0.862
OG_4917	15	18	18	0.915
OG_4918	5	5	5	1.0
OG_4919	11	12	14	1.0
OG_4920	79	111	133	0.9697
OG_4921	17	17	22	1.0
OG_4922	9	10	10	1.0
OG_4923	18	18	19	1.0
OG_4924	6	6	6	1.0
OG_4925	15	27	29	0.9288
OG_4926	18	20	20	0.9526
OG_4927	15	15	16	1.0
OG_4928	40	61	64	0.7956
OG_4929	17	25	28	0.8033
OG_4930	7	7	8	1.0
OG_4931	5	5	5	1.0
OG_4932	50	77	84	0.7782
OG_4933	52	77	83	0.7659
OG_4934	3	4	4	1.0
OG_4935	5	6	7	1.0
OG_4936	28	45	51	0.9939
OG_4937	4	4	4	1.0
OG_4938	17	18	20	0.8039
OG_4939	74	90	169	0.9526
OG_4940	70	96	103	0.9721
OG_4941	18	19	21	1.0
OG_4942	52	203	219	0.7868
OG_4943	11	11	11	1.0
OG_4944	47	181	205	0.7262
OG_4945	5	5	5	1.0
OG_4946	8	8	8	1.0
OG_4947	11	14	14	0.6703
OG_4948	5	13	16	1.0
OG_4949	5	5	5	1.0
OG_4950	20	25	27	0.89
OG_4951	11	11	13	1.0
OG_4952	9	11	11	0.8909
OG_4953	5	5	6	1.0
OG_4954	12	12	12	1.0
OG_4955	5	5	5	1.0
OG_4956	4	4	4	1.0
OG_4957	5	5	5	1.0
OG_4958	5	5	6	1.0
OG_4959	8	26	31	0.4677
OG_4960	19	20	23	0.9
OG_4961	13	13	16	1.0
OG_4962	77	98	115	0.923
OG_4963	59	62	74	1.0
OG_4964	45	48	51	0.9583
OG_4965	63	68	79	0.9996
OG_4966	59	88	103	0.9804
OG_4967	22	29	50	0.7833
OG_4968	15	22	26	1.0
OG_4969	78	138	157	0.8471
OG_4970	3	3	4	1.0
OG_4971	8	8	12	1.0
OG_4972	55	55	56	1.0
OG_4973	78	90	111	0.9763
OG_4974	79	96	110	0.9967
OG_4975	81	98	113	0.9779
OG_4976	12	15	17	0.8571
OG_4977	58	68	78	0.8565
OG_4978	57	84	96	0.957
OG_4979	19	22	56	0.9957
OG_4980	61	64	75	0.683
OG_4981	27	28	33	0.7963
OG_4982	74	88	114	0.785
OG_4983	51	91	97	0.937
OG_4984	70	73	90	0.9989
OG_4985	9	10	10	0.9778
OG_4986	51	53	56	0.9601
OG_4987	14	23	27	0.8458
OG_4988	4	4	4	1.0
OG_4989	13	15	16	1.0
OG_4990	79	107	124	0.9996
OG_4991	9	9	9	1.0
OG_4992	15	16	17	0.85
OG_4993	17	21	21	0.9143
OG_4994	12	13	17	1.0
OG_4995	10	15	17	0.9429
OG_4996	3	3	3	1.0
OG_4997	10	15	16	1.0
OG_4998	21	82	89	0.52
OG_4999	59	63	75	0.999
OG_5000	15	16	18	0.8833
OG_5001	65	88	114	0.9553
OG_5002	13	15	16	1.0
OG_5003	12	13	18	0.7564
OG_5004	8	8	8	1.0
OG_5005	6	8	10	1.0
OG_5006	14	17	18	0.9632
OG_5007	62	64	73	1.0
OG_5008	74	92	111	0.9255
OG_5009	73	370	412	0.5701
OG_5010	65	96	120	0.5689
OG_5011	9	10	11	0.8889
OG_5012	8	10	11	0.7778
OG_5013	11	14	14	0.8791
OG_5014	6	7	7	1.0
OG_5015	19	22	23	0.7273
OG_5016	68	387	445	0.3042
OG_5017	78	105	133	0.9168
OG_5018	16	17	17	0.9412
OG_5019	14	16	16	0.8333
OG_5020	42	49	52	0.8112
OG_5021	17	20	21	0.8737
OG_5022	9	9	9	1.0
OG_5023	8	8	9	1.0
OG_5024	78	140	161	0.9977
OG_5025	78	91	105	1.0
OG_5026	12	13	13	0.9487
OG_5027	6	6	6	1.0
OG_5028	10	10	10	0.7778
OG_5029	56	70	77	0.8704
OG_5030	12	17	18	1.0
OG_5031	16	38	42	0.6643
OG_5032	4	4	4	1.0
OG_5033	11	12	12	0.9545
OG_5034	20	52	62	0.6576
OG_5035	4	4	4	1.0
OG_5036	66	67	76	0.948
OG_5037	32	33	33	0.7595
OG_5038	15	18	20	1.0
OG_5039	11	12	13	0.9697
OG_5040	5	5	5	1.0
OG_5041	4	5	8	1.0
OG_5042	13	16	19	0.625
OG_5043	77	95	122	0.9592
OG_5044	57	67	83	0.9688
OG_5045	8	8	11	0.7857
OG_5046	67	82	104	1.0
OG_5047	5	6	6	1.0
OG_5048	58	81	98	0.9537
OG_5049	5	9	9	1.0
OG_5050	15	29	29	0.2906
OG_5051	7	9	10	1.0
OG_5052	8	9	12	1.0
OG_5053	7	7	8	0.7619
OG_5054	75	110	173	0.772
OG_5055	66	80	96	0.9997
OG_5056	6	6	6	0.7333
OG_5057	76	87	107	1.0
OG_5058	11	14	15	0.8791
OG_5059	31	74	90	0.9137
OG_5060	9	12	12	0.8333
OG_5061	5	6	7	1.0
OG_5062	7	7	7	0.8095
OG_5063	71	84	101	0.9128
OG_5064	6	6	6	1.0
OG_5065	4	5	6	1.0
OG_5066	4	6	6	0.8
OG_5067	7	7	9	1.0
OG_5068	15	20	22	0.9632
OG_5069	11	16	22	0.7917
OG_5070	74	79	87	0.975
OG_5071	19	24	25	0.8442
OG_5072	59	64	71	0.9692
OG_5073	71	96	121	0.9759
OG_5074	9	9	15	1.0
OG_5075	22	22	25	0.8571
OG_5076	9	16	27	0.9083
OG_5077	12	15	18	0.8762
OG_5078	67	89	96	0.9673
OG_5079	73	86	102	0.968
OG_5080	63	72	77	0.9253
OG_5081	17	17	18	0.9485
OG_5082	15	24	29	0.8587
OG_5083	9	11	12	0.7636
OG_5084	32	38	56	0.9488
OG_5085	13	22	27	0.7576
OG_5086	77	87	95	0.9273
OG_5087	60	71	87	0.9183
OG_5088	8	8	10	1.0
OG_5089	45	51	52	0.8447
OG_5090	80	102	130	0.8682
OG_5091	53	57	67	0.9355
OG_5092	13	17	17	0.5294
OG_5093	11	19	20	0.5673
OG_5094	53	69	77	0.9369
OG_5095	35	342	391	0.2244
OG_5096	6	8	10	1.0
OG_5097	4	5	6	1.0
OG_5098	31	38	45	0.899
OG_5099	7	7	7	1.0
OG_5100	5	5	5	0.9
OG_5101	71	113	136	0.8582
OG_5102	8	10	10	1.0
OG_5103	13	13	13	1.0
OG_5104	79	99	108	0.8439
OG_5105	15	21	23	0.2619
OG_5106	8	9	9	0.9444
OG_5107	70	145	157	0.5786
OG_5108	78	100	112	0.957
OG_5109	13	16	21	0.6333
OG_5110	50	53	55	0.9311
OG_5111	68	75	83	0.8681
OG_5112	32	46	52	0.9739
OG_5113	11	18	19	0.5752
OG_5114	7	7	7	1.0
OG_5115	76	114	134	0.9427
OG_5116	7	13	13	0.7564
OG_5117	5	5	5	1.0
OG_5118	13	18	18	0.8562
OG_5119	15	31	32	0.8237
OG_5120	17	17	20	1.0
OG_5121	15	21	22	0.581
OG_5122	6	6	6	0.7333
OG_5123	62	63	69	0.98
OG_5124	34	38	40	1.0
OG_5125	41	60	62	0.7927
OG_5126	31	43	47	0.4452
OG_5127	46	56	66	1.0
OG_5128	25	32	39	0.9335
OG_5129	10	17	19	0.9779
OG_5130	76	110	125	0.9226
OG_5131	72	94	101	0.8909
OG_5132	41	45	49	0.998
OG_5133	76	92	99	0.958
OG_5134	9	10	10	1.0
OG_5135	7	11	12	0.4364
OG_5136	65	93	112	0.8925
OG_5137	15	21	21	0.9714
OG_5138	11	12	14	0.9848
OG_5139	80	104	153	0.9894
OG_5140	24	25	25	1.0
OG_5141	9	21	27	1.0
OG_5142	7	7	7	0.6667
OG_5143	9	13	13	0.9103
OG_5144	72	74	82	0.9663
OG_5145	75	103	117	0.9956
OG_5146	8	22	22	0.9827
OG_5147	22	50	55	0.9151
OG_5148	9	10	10	0.9556
OG_5149	8	8	9	0.9286
OG_5150	10	10	10	0.8222
OG_5151	80	133	211	0.9894
OG_5152	7	9	9	0.7778
OG_5153	71	77	86	0.9737
OG_5154	16	33	37	0.9962
OG_5155	10	18	20	0.9346
OG_5156	37	120	126	0.7091
OG_5157	7	18	18	0.8627
OG_5158	6	6	6	0.8
OG_5159	9	13	13	0.8205
OG_5160	6	8	10	0.7857
OG_5161	16	18	23	0.5621
OG_5162	67	72	89	0.9648
OG_5163	78	392	425	0.3623
OG_5164	10	11	11	0.8727
OG_5165	70	89	102	0.5907
OG_5166	59	105	113	0.8231
OG_5167	7	7	11	1.0
OG_5168	8	15	17	1.0
OG_5169	64	72	82	0.7985
OG_5170	66	153	236	0.9254
OG_5171	7	8	9	0.6071
OG_5172	79	154	197	0.792
OG_5173	65	71	80	0.9996
OG_5174	29	50	52	0.9869
OG_5175	70	98	111	0.871
OG_5176	73	91	115	0.9705
OG_5177	49	61	69	0.9852
OG_5178	19	28	33	0.7857
OG_5179	72	119	132	0.9651
OG_5180	77	93	132	0.9998
OG_5181	61	71	73	0.9449
OG_5182	6	6	6	1.0
OG_5183	71	96	111	0.9355
OG_5184	72	77	82	0.9727
OG_5185	5	7	8	0.9524
OG_5186	7	7	7	1.0
OG_5187	41	68	76	0.6716
OG_5188	45	53	56	0.9347
OG_5189	77	98	109	0.9998
OG_5190	7	7	7	1.0
OG_5191	65	97	103	0.817
OG_5192	42	169	182	0.6219
OG_5193	2	16	16	0.4667
OG_5194	75	93	102	0.9998
OG_5195	4	6	6	0.7333
OG_5196	35	54	62	0.6136
OG_5197	36	61	69	0.3995
OG_5198	77	86	112	0.9981
OG_5199	81	307	356	0.9072
OG_5200	4	6	8	1.0
OG_5201	5	9	11	0.9444
OG_5202	74	87	96	0.8888
OG_5203	56	65	74	0.9216
OG_5204	5	5	6	1.0
OG_5205	7	7	7	0.9048
OG_5206	6	7	7	1.0
OG_5207	49	51	53	0.9624
OG_5208	18	24	26	0.5109
OG_5209	3	47	50	0.1489
OG_5210	79	93	106	0.9965
OG_5211	50	55	72	0.967
OG_5212	24	37	38	0.9985
OG_5213	11	18	22	0.8431
OG_5214	37	198	215	0.7441
OG_5215	78	95	148	0.9776
OG_5216	20	50	55	0.7698
OG_5217	28	123	157	0.4202
OG_5218	74	85	104	0.998
OG_5219	80	140	165	0.9544
OG_5220	68	82	96	0.9524
OG_5221	15	25	25	0.6233
OG_5222	60	67	72	1.0
OG_5223	53	155	184	0.1548
OG_5224	19	19	21	0.8947
OG_5225	29	83	132	0.7264
OG_5226	5	7	7	1.0
OG_5227	62	71	83	0.9915
OG_5228	64	83	98	0.9653
OG_5229	76	112	131	0.6438
OG_5230	59	82	96	0.9732
OG_5231	77	98	118	0.9522
OG_5232	15	17	19	0.6397
OG_5233	75	83	102	0.9342
OG_5234	76	266	297	0.6971
OG_5235	79	90	105	0.9998
OG_5236	15	29	38	0.9557
OG_5237	4	4	5	1.0
OG_5238	48	57	61	0.8396
OG_5239	19	20	20	1.0
OG_5240	52	116	124	0.8514
OG_5241	46	51	53	0.942
OG_5242	30	32	35	0.996
OG_5243	80	213	256	0.9497
OG_5244	10	15	15	0.981
OG_5245	33	34	38	0.7344
OG_5246	5	5	5	1.0
OG_5247	7	7	7	1.0
OG_5248	28	28	30	0.9312
OG_5249	62	79	114	0.9977
OG_5250	7	7	7	1.0
OG_5251	62	70	74	0.966
OG_5252	5	5	5	1.0
OG_5253	6	6	6	1.0
OG_5254	7	7	8	1.0
OG_5255	56	126	143	0.8603
OG_5256	6	6	6	1.0
OG_5257	77	86	104	0.9352
OG_5258	6	6	6	1.0
OG_5259	7	13	13	1.0
OG_5260	10	10	10	0.8444
OG_5261	7	8	8	1.0
OG_5262	6	13	13	0.8846
OG_5263	7	13	13	1.0
OG_5264	4	4	4	1.0
OG_5265	4	4	4	1.0
OG_5266	32	34	35	1.0
OG_5267	6	6	6	1.0
OG_5268	3	3	3	1.0
OG_5269	42	42	45	0.9663
OG_5270	33	55	59	0.6505
OG_5271	5	5	5	1.0
OG_5272	7	8	8	0.9286
OG_5273	25	25	25	0.7767
OG_5274	75	77	101	0.9289
OG_5275	32	79	86	0.9864
OG_5276	62	83	97	0.9897
OG_5277	25	28	35	0.8201
OG_5278	4	4	4	1.0
OG_5279	16	17	17	0.6765
OG_5280	6	6	6	1.0
OG_5281	7	7	7	0.8571
OG_5282	4	4	4	1.0
