#OG_name	Emue.fasta	Lcom.fasta	Aque.fasta	Bralan.fasta	Tetwil.fasta	Spur.fasta	Morvir.fasta	Spis.fasta	Gasp.fasta	Acagra.fasta	Fspp.fasta	Hsap.fasta	Cgig.fasta	Dgig.fasta	Hvul.fasta	Bolinf.fasta	Horcal.fasta	Amil.fasta	Pbac.fasta	Exapal.fasta	Cscu.fasta	Pocdam.fasta	Adig.fasta	Xesp.fasta	Nemnom.fasta	Skow.fasta	Opea.fasta	Spolac.fasta	Gfas.fasta	Nvec.fasta	Sanmal.fasta	Mertsp.fasta	Codhol.fasta	Coeast.fasta	Rhoesc.fasta	Stycar.fasta	Ctel.fasta	Xestes.fasta	Acaspe.fasta	Eupdun.fasta	Salurc.fasta	Stedip.fasta	Beraby.fasta	Plajan.fasta	Saldol.fasta	Chem.fasta	Helnan.fasta	Halamb.fasta	Gracom.fasta	Aaur.fasta	Tcas.fasta	HoiH23.fasta	TrH2.fasta	Salkve.fasta	Hhon.fasta	Drygla.fasta	Diagra.fasta	Didcos.fasta	Salmac.fasta	Dpul.fasta	Scil.fasta	HoiH04.fasta	Mylflu.fasta	Coemet.fasta	Leuniv.fasta	Salinf.fasta	Mlei.fasta	Microa.fasta	Sros.fasta	Chofle.fasta	Plespi.fasta	Choper.fasta	Vmul.fasta	Tadh.fasta	HoiH06.fasta	Lampan.fasta	Salpun.fasta	Mbre.fasta	Ocar.fasta	Clacor.fasta	HoiH11.fasta
OG_5068	0	2	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OG_5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0
OG_5070	1	4	1	1	1	1	0	1	1	2	1	1	1	1	1	0	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	0	3	2	1	1	0	2	1	0	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
OG_5071	1	1	0	0	2	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0
OG_5072	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	0	1	2	1	1	1	1	1	1	1	0	3	0	4	1	1	1	0	0	0	0	0	1	2	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	2	1	0	2	0	1	2	1	1	0	0	0	1	1
OG_5073	3	1	4	1	2	2	1	1	1	1	1	2	2	1	1	14	2	1	2	1	0	1	1	1	1	1	1	0	1	1	1	9	1	3	1	2	0	2	1	5	1	1	5	0	1	1	1	1	1	1	0	1	1	0	1	2	2	1	1	0	2	1	1	2	1	1	2	1	1	1	1	0	1	1	1	2	1	0	0	1	1
OG_5074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG_5075	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG_5076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
OG_5077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0
OG_5078	2	3	1	1	3	1	2	1	3	1	1	1	1	1	1	0	0	1	0	1	1	1	1	4	1	1	1	2	3	1	2	0	1	0	1	0	1	1	1	0	2	1	4	1	2	1	1	1	2	3	1	1	1	1	1	0	1	1	1	0	1	1	1	0	3	1	0	1	1	1	2	1	0	1	1	0	2	1	2	2	0
OG_5079	0	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	3	1	0	1	2	1	3	1	0	1	0	2	2	3	2	2	1	1	2	1	1	1	1	1	1	5	0	1	1	3	1	1	2	1	1	1	1	1	0	0	1	3	1	1	3	2	1	1	0	1	1	1
OG_5080	0	1	2	2	1	1	2	1	1	0	1	1	1	1	1	1	1	2	0	2	0	1	3	1	1	1	1	1	1	2	1	3	2	0	1	0	1	1	1	0	1	1	0	1	1	1	1	2	1	1	0	1	1	1	1	0	1	1	2	0	1	1	1	1	0	1	1	1	1	0	1	0	0	2	1	1	0	0	1	1	0
OG_5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
OG_5082	0	0	0	1	0	6	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	3	1	2	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG_5083	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5084	2	0	0	0	0	1	1	2	2	0	2	0	1	1	1	0	0	1	0	1	0	1	1	1	2	0	1	1	1	3	1	0	0	0	2	0	1	0	0	16	0	0	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG_5085	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OG_5086	0	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	3	3	1	1	3	0	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG_5087	1	2	5	1	1	1	1	1	1	2	1	2	1	1	1	0	4	1	2	1	4	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	4	1	0	1	0	3	1	1	1	1	1	0	1	4	0	0	0	1	1	1	0	1	2	0	1	0	0	0	1	0	3	1	1	1	0	0	1	2	0
OG_5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	0	0	0	0	1	0	0	0
OG_5089	1	1	0	1	1	1	1	1	1	0	1	0	1	1	2	0	0	1	2	1	0	1	2	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	2	0	1	0	0	1	0	1	0	2	1	0	1	1	2	1	0	1	1	0	0	0	1	1	0	0	0	0
OG_5090	3	4	1	1	1	1	1	1	1	1	1	2	1	1	1	7	3	1	2	1	2	1	1	1	2	1	2	3	1	1	1	2	4	4	1	1	1	1	1	1	1	1	2	5	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	2	2	1	2	5	3	1	1	1	1	1	0	1	2	1	1	1	3	1	2	1	1
OG_5091	0	4	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	2	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	3	1	0	1	0	1	0	0	0	1	3	1	1	1	0	1	2	0	1	0	1	1	1	1	2	1	0	1	0	0	0	0	0	2	1	1	2	0	0	0	1	1
OG_5092	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0
OG_5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	1	0	3	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0
OG_5094	1	2	1	2	1	1	1	2	2	2	3	1	1	1	2	0	3	2	1	2	1	2	4	0	2	0	1	2	2	3	1	0	1	0	1	1	1	0	1	0	0	0	0	1	2	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	2	2	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1
OG_5095	3	16	3	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	6	1	0	0	0	0	11	0	0	7	0	0	37	0	17	37	0	8	23	0	31	1	9	0	0	0	0	4	0	0	38	30	12	0	5	0	14	0	11	2	0	7	2	9	1	14	0	0	0	0	3	5	4	7	0
OG_5096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG_5097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5098	0	5	0	1	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	1	0	0	2	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	3	1	2	0	5	0	1	1	0	1	1	0	0	1
OG_5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
OG_5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5101	2	4	1	1	2	2	2	2	2	3	2	2	4	0	2	0	0	1	1	2	2	2	2	1	5	4	2	0	1	2	2	0	1	0	2	2	2	4	2	8	1	1	2	2	3	3	1	0	1	2	2	1	1	2	1	0	1	3	4	2	2	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	0	1	0	1	1
OG_5102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG_5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0
OG_5104	1	4	1	4	2	1	1	1	1	1	1	1	1	7	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	3	2	1	1	1	1	1	1	1	0
OG_5105	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	2	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0
OG_5106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5107	0	1	20	1	3	3	1	3	2	3	2	1	1	1	1	0	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	3	0	1	15	1	11	0	1	1	1	0	2	4	1	0	6	1	1	3	1	1	1	1	0	1	2	6	1	1	1	1	1	1	5	1	4	2	2	0	2	0	1	1	1	1	2	1	0	0
OG_5108	2	5	1	1	1	2	1	1	1	1	1	2	1	1	1	0	3	1	5	1	1	1	2	1	1	1	1	1	1	2	1	0	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	2	2	1	1	1	1	1	4	1	1	3	3	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	0	1
OG_5109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0
OG_5110	1	0	1	1	1	2	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	0	2	1	1	2	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	3	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0
OG_5111	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	5	1	1	2	1	1	1	1	1	1	1	1	2	1	2	0	3	0	0	1	1	1	1	1	0	1	2	1	0	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	2	1	1	1	1	0	1	1	1
OG_5112	0	6	1	0	0	1	0	1	4	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	5	0	2	0	0	3	0	0	1	0	2	1	0	0	1	0	1	0	1	1	1	2	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
OG_5113	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
OG_5114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG_5115	0	4	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	2	1	1	1	2	0	1	2	1	0	2	6	1	4	1	2	2	2	0	1	1	1	4	1	2	3	2	0	1	1	1	2	1	2	3	1	4	1	1	1	5	1	3	3	1	2	2	3	1	3	2	1	1	1	4	2	1	1	1
OG_5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	3	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG_5118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	1	1	0	0	0
OG_5119	0	0	0	2	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	3	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG_5120	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1
OG_5121	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0
OG_5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5123	1	4	1	1	1	2	0	1	1	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0
OG_5124	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	2	1	0	0	1	0	0	0	1	0	0	2	2	0	1	0	0	1	0	0	1	0	1	1	1	0	2	0	0	0	0	1	1	0	0	0
OG_5125	0	1	0	0	1	0	0	1	0	0	1	3	1	3	1	0	2	0	1	1	2	1	0	1	2	1	0	2	1	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	1	1	0	0	0	1	0	2	2	0	2	0	1	0	0	0	0	2	4	1	0	1	1	0	0	0	0	0	2	3	2	1	0	0	0	1	2
OG_5126	1	2	1	1	1	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	2	1	1	0	0	0	1	1	0	3	2	0	0	3	0	0	0	0	2	1	2	0	0
OG_5127	0	4	1	1	1	1	1	2	2	4	2	1	1	1	0	0	0	2	0	1	2	2	2	1	1	0	1	2	1	0	1	0	0	0	1	1	1	1	0	0	3	0	0	1	1	0	0	1	1	0	0	1	2	0	2	0	0	0	0	0	1	1	1	0	2	0	0	0	0	2	1	1	0	1	1	0	0	0	0	1	0
OG_5128	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	1	1	0	0	6	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	1	0	2	2	1	0	1	0	1	0	0	1	1	0	2	0
OG_5129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	2	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
OG_5130	3	7	1	1	1	1	3	2	1	2	1	4	1	1	1	3	2	2	1	1	2	1	1	1	2	2	1	7	1	1	1	5	1	1	1	1	4	1	1	3	1	2	3	1	2	4	1	2	1	2	1	1	1	1	1	0	1	1	1	4	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1
OG_5131	2	3	1	1	0	1	1	1	1	3	1	1	1	1	2	0	2	1	1	2	2	1	0	1	3	1	1	1	2	1	1	0	5	0	2	1	1	1	1	0	1	1	1	1	1	2	4	1	2	3	1	1	1	2	1	0	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
OG_5132	0	3	1	1	1	1	1	0	1	1	1	0	2	0	1	0	0	0	0	2	1	1	2	0	1	1	2	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	2	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1
OG_5133	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	0	2	1	5	1	1	1	1	1	1	1	1	1	2	2	1	0	1	1	1	1	1	0	1	0	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG_5134	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OG_5135	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5136	2	2	4	1	0	1	2	1	1	5	1	1	1	1	2	0	2	1	2	1	0	1	1	2	2	1	4	0	1	1	1	0	2	0	1	2	1	1	1	0	1	1	0	2	3	4	1	3	2	2	1	1	1	0	1	1	3	1	0	1	1	1	4	1	0	8	0	0	1	0	2	3	2	1	1	1	2	1	1	0	0
OG_5137	0	0	0	0	0	0	0	2	2	0	2	0	0	1	0	0	0	2	0	1	0	2	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG_5138	0	2	0	1	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5139	1	1	26	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	4	1	2	1	2	1	1	3	1	5	1	3	1	4	1	3	2	2	1	1	2	1	1	1	1	8	1	1	2	2	1	1	1	8	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	4	1	1	1	1	0	2	1	1
OG_5140	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	2	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OG_5141	0	0	0	0	0	0	0	0	5	0	1	0	0	2	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5142	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5143	0	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_5144	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	0	3	1	1	1	1	0	1	2	2	1	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
OG_5145	0	1	1	2	1	2	1	1	1	1	1	1	1	2	2	0	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	6	1	1	0	1	1	2	0	2	3	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	3	0	1	3	1	2	3	1	4	2	3	1	2	1	1	1	1	2	2	0	1	1
