#OG_name	Aque.fasta	Spis.fasta	Mmus.fasta	Hvul.fasta	Nvec.fasta	Spolac.fasta	Dmel.fasta	Mlei.fasta	HoiH23.fasta	TrH2.fasta	Hhon.fasta	Tadh.fasta
OG_6088	1	1	1	1	1	1	1	1	1	1	1	1
OG_6089	0	1	1	1	1	0	0	0	1	1	0	1
OG_6090	0	1	1	0	1	0	0	0	0	0	0	0
OG_6091	3	1	1	1	1	0	0	0	1	1	1	1
OG_6092	3	1	1	0	2	3	0	0	1	1	1	1
OG_6093	1	1	1	1	1	1	1	1	1	1	1	1
OG_6094	0	1	1	0	0	0	1	1	0	0	0	0
OG_6095	0	1	1	0	2	7	0	0	0	0	0	0
OG_6096	0	0	1	0	0	0	0	0	1	1	1	1
OG_6097	0	1	0	0	1	0	0	0	0	0	0	0
OG_6098	1	1	1	2	1	2	0	0	1	1	1	2
OG_6099	1	1	1	1	1	1	1	1	1	1	1	1
OG_6100	1	1	1	1	1	1	1	1	1	1	1	1
OG_6101	1	2	2	1	2	4	1	2	1	1	1	1
OG_6102	1	1	1	1	1	1	1	0	1	1	1	1
OG_6103	0	1	1	0	1	0	0	0	1	1	1	1
OG_6104	0	1	1	0	1	0	0	0	0	1	1	0
OG_6105	2	1	1	3	1	2	1	1	1	1	1	1
OG_6106	1	1	1	0	1	0	0	0	0	0	0	0
OG_6107	1	1	1	1	1	1	1	0	1	1	1	1
OG_6108	0	1	1	0	1	0	0	0	0	0	0	0
OG_6109	0	1	1	1	1	1	1	1	1	1	1	1
OG_6110	0	1	1	1	1	0	1	1	0	0	0	0
OG_6111	1	1	1	0	0	1	1	0	0	1	0	1
OG_6112	1	1	1	1	1	1	1	1	1	1	1	1
OG_6113	1	1	1	0	1	2	0	0	0	0	0	0
OG_6114	1	1	1	1	1	1	1	0	1	1	1	1
OG_6115	1	1	1	1	1	4	1	1	1	1	1	1
OG_6116	0	1	1	1	1	0	0	0	1	1	1	1
OG_6117	1	1	1	0	1	1	1	1	1	1	1	1
OG_6118	0	1	2	0	0	0	1	0	0	0	0	0
OG_6119	0	0	1	0	0	0	0	0	1	1	0	1
OG_6120	0	1	1	0	0	0	1	0	1	2	1	1
OG_6121	1	1	1	1	1	1	1	1	1	1	1	1
OG_6122	0	1	1	1	1	0	0	0	1	1	1	1
OG_6123	1	1	1	0	2	1	1	0	0	0	0	0
OG_6124	0	1	1	1	0	1	0	0	1	1	1	1
OG_6125	0	1	1	2	1	0	1	1	1	0	0	1
OG_6126	0	1	1	0	0	0	0	0	0	0	0	0
OG_6127	1	1	1	1	1	0	0	0	1	1	1	1
OG_6128	0	1	1	1	2	0	0	0	0	1	1	0
OG_6129	1	1	1	1	1	1	0	0	1	1	1	1
OG_6130	0	1	2	1	1	0	0	0	0	0	0	0
OG_6131	2	1	2	1	1	1	1	1	0	1	1	1
OG_6132	0	1	1	1	1	1	0	1	0	0	0	0
OG_6133	4	1	1	0	2	1	0	0	1	1	1	1
OG_6134	0	1	1	0	1	0	1	0	1	1	1	0
OG_6135	1	1	1	1	1	1	1	1	1	1	1	1
OG_6136	0	1	1	0	0	0	0	0	1	1	1	1
OG_6137	1	1	1	1	1	1	1	1	1	1	1	1
OG_6138	1	1	1	0	1	0	0	0	1	1	1	1
OG_6139	0	1	1	1	1	0	1	0	1	1	1	1
OG_6140	1	1	1	1	1	1	0	1	1	1	1	1
OG_6141	1	1	1	1	1	0	1	1	1	1	1	1
OG_6142	1	0	1	1	1	3	2	1	1	1	1	1
OG_6143	2	1	1	1	2	1	0	0	1	1	1	1
OG_6144	1	2	3	0	1	0	0	1	0	0	0	0
OG_6145	1	1	1	1	1	1	0	1	0	0	0	0
OG_6146	0	1	1	0	1	0	0	0	0	0	0	0
OG_6147	0	0	2	1	0	1	1	2	0	0	0	0
OG_6148	2	1	2	2	1	0	1	2	1	1	1	1
OG_6149	0	0	0	0	1	4	0	1	0	0	0	0
OG_6150	1	1	1	0	0	0	0	0	1	1	1	1
OG_6151	0	1	1	1	1	0	1	1	1	1	0	1
OG_6152	1	25	4	14	25	4	24	1	9	6	6	7
OG_6153	1	1	1	0	1	2	1	0	0	0	0	0
OG_6154	0	1	1	0	1	0	0	0	0	1	1	1
OG_6155	0	0	0	0	0	0	0	0	1	1	1	1
OG_6156	1	1	1	1	1	1	0	0	0	0	0	0
OG_6157	1	1	1	0	1	0	0	1	1	1	0	1
OG_6158	1	1	1	1	1	0	1	0	1	1	1	1
OG_6159	0	1	1	0	1	0	0	0	0	0	0	0
OG_6160	1	0	0	0	0	2	0	0	0	0	0	0
OG_6161	1	1	1	1	1	1	1	0	1	1	1	1
OG_6162	2	2	3	1	2	5	1	2	2	2	2	2
OG_6163	1	1	1	1	2	2	1	2	1	1	1	2
OG_6164	0	1	1	0	1	0	1	1	1	1	1	1
OG_6165	1	1	1	1	1	1	0	0	1	1	1	1
OG_6166	1	1	1	1	1	1	1	0	2	1	3	1
OG_6167	2	2	1	0	2	0	0	1	1	1	1	1
OG_6168	0	1	1	0	1	0	0	0	0	0	0	0
OG_6169	1	1	1	1	1	1	1	1	1	1	1	1
OG_6170	1	1	1	1	0	1	1	1	1	1	1	1
OG_6171	1	1	2	0	1	0	0	2	1	1	1	1
OG_6172	1	1	1	1	1	1	0	1	1	1	0	1
OG_6173	0	1	1	2	1	0	0	0	1	1	1	1
OG_6174	0	1	1	0	0	0	0	0	1	1	1	1
OG_6175	1	1	1	1	1	1	1	1	1	1	1	1
OG_6176	1	1	1	1	1	1	1	1	1	1	1	1
OG_6177	1	1	1	1	0	0	0	0	1	1	1	0
OG_6178	0	1	1	0	1	0	0	0	0	0	0	0
OG_6179	1	1	1	1	1	0	1	1	1	1	1	1
OG_6180	0	1	1	1	2	0	0	0	1	1	1	1
OG_6181	1	1	1	1	1	1	1	0	1	1	1	1
OG_6182	2	1	1	1	1	2	1	0	1	2	0	1
OG_6183	1	1	1	2	3	2	2	1	1	1	1	1
OG_6184	0	1	1	1	1	0	1	1	0	0	0	0
OG_6185	1	1	1	1	0	1	1	1	1	1	1	1
OG_6186	1	1	1	1	1	3	0	1	1	1	1	0
OG_6187	1	1	1	1	1	1	1	1	1	1	1	1
OG_6188	0	1	1	0	1	0	0	0	1	1	1	1
OG_6189	1	1	1	1	1	0	1	0	0	1	1	1
OG_6190	1	1	1	1	1	0	1	1	1	1	1	1
OG_6191	1	1	1	1	2	1	0	1	1	1	1	1
OG_6192	0	1	1	0	1	0	0	0	0	0	0	0
OG_6193	0	1	1	0	1	0	0	0	1	1	1	1
OG_6194	1	2	1	2	2	0	1	1	1	1	1	1
OG_6195	1	1	1	1	1	0	1	1	0	0	0	0
OG_6196	1	1	1	1	1	1	1	0	1	1	1	1
OG_6197	1	1	1	1	1	1	1	1	1	1	1	1
OG_6198	1	1	1	1	1	1	1	1	1	1	1	1
OG_6199	1	1	1	1	1	1	0	0	0	0	0	0
OG_6200	0	1	1	0	1	0	0	0	1	1	1	1
OG_6201	1	1	1	1	1	1	1	1	1	1	1	1
OG_6202	1	1	1	1	1	1	0	1	1	1	1	1
OG_6203	0	1	1	1	1	0	1	1	1	1	1	1
OG_6204	1	1	1	0	1	1	1	1	1	1	1	1
OG_6205	1	1	2	1	1	3	4	1	1	1	1	1
OG_6206	1	1	1	1	1	2	1	1	1	1	1	1
OG_6207	1	1	1	1	1	1	1	0	1	1	1	1
OG_6208	1	1	1	0	2	2	0	1	1	1	1	1
OG_6209	1	1	1	1	1	1	1	1	1	1	1	1
OG_6210	0	1	1	0	0	0	1	0	1	1	1	1
OG_6211	1	1	1	1	1	1	0	0	1	1	1	1
OG_6212	1	2	1	2	1	6	0	2	1	1	1	1
OG_6213	1	2	1	2	5	7	0	1	1	1	1	1
OG_6214	1	1	1	1	1	1	0	0	1	1	1	1
OG_6215	6	1	1	2	1	3	1	0	1	1	1	1
OG_6216	1	1	1	0	1	1	1	1	1	1	1	1
OG_6217	1	1	1	1	1	0	0	1	1	1	1	1
OG_6218	0	1	1	0	1	0	0	0	0	0	0	0
OG_6219	0	1	1	1	1	0	0	0	1	1	1	1
OG_6220	0	1	1	1	1	0	0	0	0	0	0	0
OG_6221	1	1	1	0	1	3	0	0	1	1	1	1
OG_6222	1	1	1	1	1	0	1	0	1	1	1	1
OG_6223	1	1	1	1	1	1	1	1	1	1	0	1
OG_6224	0	1	1	0	1	0	0	0	1	1	1	1
OG_6225	1	1	1	1	1	1	1	0	0	0	0	0
OG_6226	1	1	1	1	1	3	0	0	1	1	1	1
OG_6227	0	1	1	0	1	0	0	0	0	0	0	0
OG_6228	2	1	1	1	2	1	1	1	1	1	0	1
OG_6229	1	2	1	0	1	1	1	0	1	1	1	1
OG_6230	1	2	0	2	2	1	0	0	0	0	0	0
OG_6231	0	1	1	1	1	1	1	0	1	1	1	1
OG_6232	1	1	1	1	1	1	1	1	1	1	1	1
OG_6233	1	1	1	1	1	1	1	0	1	1	1	1
OG_6234	0	1	1	1	1	0	0	0	1	1	1	1
OG_6235	0	1	1	0	1	0	0	0	0	0	0	0
OG_6236	0	1	1	0	1	0	0	0	0	0	0	0
OG_6237	1	1	1	1	1	0	1	0	1	1	1	1
OG_6238	1	1	1	0	1	1	0	0	1	1	1	1
OG_6239	0	1	1	1	1	0	0	2	1	1	1	1
OG_6240	0	1	1	0	0	0	0	0	0	0	0	0
OG_6241	1	1	1	1	1	1	1	1	1	1	1	1
OG_6242	0	1	1	0	1	0	0	0	0	0	0	0
OG_6243	1	1	1	1	1	0	0	0	1	1	1	1
OG_6244	1	1	1	1	1	1	0	0	0	0	0	0
OG_6245	0	1	1	0	1	0	0	0	0	0	0	0
OG_6246	0	1	1	0	2	0	0	0	0	0	0	0
OG_6247	1	1	1	1	1	1	0	0	0	0	0	0
OG_6248	1	1	1	2	1	0	1	1	1	1	1	1
OG_6249	1	1	1	1	1	1	1	1	1	1	1	1
OG_6250	1	1	1	1	1	1	1	1	1	1	1	1
OG_6251	1	1	1	1	1	0	1	1	1	1	1	1
OG_6252	0	1	1	0	1	0	0	0	1	1	1	0
OG_6253	0	1	1	0	1	0	0	0	1	1	1	1
OG_6254	0	1	1	0	1	0	0	0	0	0	0	0
OG_6255	1	1	1	0	0	0	0	0	1	1	1	1
OG_6256	2	1	1	1	1	1	1	0	1	1	1	1
OG_6257	0	1	1	0	2	0	0	0	1	1	1	1
OG_6258	0	1	1	0	1	0	0	0	0	0	0	0
OG_6259	1	1	1	1	1	1	1	1	1	1	1	1
OG_6260	0	1	1	0	0	0	0	0	1	1	1	1
OG_6261	2	1	1	0	1	1	0	0	1	1	1	1
OG_6262	1	1	1	0	0	1	0	0	1	1	1	1
OG_6263	0	1	1	1	1	0	0	1	0	0	0	0
OG_6264	1	1	1	2	1	2	1	1	1	1	1	1
OG_6265	1	1	1	1	1	1	1	1	1	1	1	1
OG_6266	1	1	1	1	1	1	1	0	0	0	0	0
OG_6267	1	1	1	1	0	1	1	1	1	1	1	1
OG_6268	2	1	1	1	2	1	1	1	1	1	1	1
OG_6269	1	1	1	1	1	2	1	1	1	1	1	1
OG_6270	1	1	1	1	1	1	1	0	1	1	1	1
OG_6271	0	0	0	1	0	0	1	0	0	0	1	1
OG_6272	0	1	1	1	1	0	0	0	1	1	1	1
OG_6273	1	2	1	1	1	2	0	1	1	1	1	2
OG_6274	1	1	1	0	1	0	0	0	1	1	1	1
OG_6275	1	1	1	2	1	0	0	1	1	1	1	1
OG_6276	1	1	1	1	1	1	1	1	1	1	1	1
OG_6277	0	2	1	0	1	0	0	0	0	0	0	0
OG_6278	0	1	1	0	1	0	1	1	1	1	1	1
OG_6279	0	0	1	0	1	0	1	1	0	0	0	0
OG_6280	1	1	1	1	1	1	1	1	1	1	1	1
OG_6281	1	1	3	1	1	1	0	1	1	1	1	1
OG_6282	1	1	1	1	3	1	1	0	1	1	1	2
OG_6283	1	1	1	0	1	1	0	1	1	1	1	1
OG_6284	1	1	1	1	1	1	1	0	1	1	1	1
OG_6285	0	1	1	0	1	0	0	0	0	0	0	0
OG_6286	1	1	1	1	1	0	0	0	1	1	1	1
OG_6287	0	1	1	0	0	0	0	0	0	0	0	0
OG_6288	0	1	1	0	0	0	0	1	0	0	0	0
OG_6289	0	1	1	1	1	0	0	0	0	0	0	0
OG_6290	1	1	1	1	0	1	1	1	1	1	1	2
OG_6291	1	1	1	1	1	1	1	1	1	1	1	1
OG_6292	0	1	1	0	1	0	1	0	1	1	1	1
OG_6293	1	1	1	1	2	0	0	0	0	0	0	0
OG_6294	0	1	1	1	0	0	1	1	1	1	1	1
OG_6295	1	1	1	1	1	0	1	0	0	1	1	1
OG_6296	1	1	1	1	1	1	1	1	1	1	1	1
OG_6297	0	1	1	1	1	0	0	0	1	1	1	1
OG_6298	1	1	1	1	1	1	1	1	1	1	1	1
OG_6299	1	1	1	1	1	1	1	1	1	1	1	1
OG_6300	0	0	0	0	0	0	0	0	3	1	2	2
OG_6301	1	1	1	1	1	0	0	0	0	0	0	0
OG_6302	0	1	1	0	1	0	0	0	0	0	0	0
OG_6303	1	1	1	1	1	0	1	2	1	1	1	1
OG_6304	1	1	1	1	2	2	1	1	1	1	1	1
OG_6305	1	1	1	0	1	1	1	1	1	1	1	1
OG_6306	0	1	1	1	1	0	0	0	1	1	1	1
OG_6307	0	2	1	1	1	1	0	0	0	0	0	0
OG_6308	2	1	1	0	1	1	0	1	1	1	1	1
OG_6309	0	0	0	0	0	0	0	0	1	1	1	1
OG_6310	2	1	1	0	1	0	0	0	0	0	0	0
OG_6311	1	1	1	1	1	1	1	1	1	1	1	1
OG_6312	1	1	1	2	1	1	1	1	1	1	1	0
OG_6313	1	1	1	0	1	1	1	0	0	0	0	0
OG_6314	1	1	1	1	1	1	1	1	1	1	1	1
OG_6315	0	1	1	1	1	4	0	0	1	2	2	2
OG_6316	1	1	1	1	1	0	0	1	1	1	1	0
OG_6317	1	1	1	1	1	1	0	0	1	1	1	1
OG_6318	1	1	2	1	1	1	2	1	1	1	1	0
OG_6319	0	1	1	1	1	0	0	0	1	1	1	1
OG_6320	2	1	1	1	1	2	1	0	1	1	1	2
OG_6321	1	1	1	1	1	1	1	1	1	1	1	1
OG_6322	0	1	1	0	1	0	0	0	0	1	1	0
OG_6323	0	1	1	0	1	1	1	1	1	1	1	1
OG_6324	1	1	1	1	1	2	0	1	1	1	1	1
OG_6325	0	1	1	1	1	0	0	0	1	1	1	1
OG_6326	1	1	1	1	1	1	1	1	1	1	1	1
OG_6327	0	1	1	1	1	1	0	1	1	1	1	1
OG_6328	0	1	1	0	1	0	1	0	0	0	0	0
OG_6329	1	1	1	1	1	1	1	1	1	1	1	1
OG_6330	0	1	1	1	1	0	1	0	1	1	0	1
OG_6331	1	1	1	0	1	2	0	1	1	1	1	1
OG_6332	1	1	2	1	1	1	0	0	1	1	1	1
OG_6333	1	1	1	1	2	3	1	1	1	1	1	1
OG_6334	1	1	1	1	0	1	1	1	1	1	1	1
OG_6335	1	1	1	0	1	0	0	1	1	1	1	1
OG_6336	1	1	1	1	1	1	1	1	1	1	1	1
OG_6337	1	1	1	1	1	1	1	1	1	1	0	1
OG_6338	1	1	1	1	1	0	1	1	1	1	1	1
OG_6339	0	1	1	0	2	0	1	0	1	1	1	1
OG_6340	1	1	1	1	1	1	1	1	1	1	1	1
OG_6341	1	1	1	1	1	1	0	0	0	1	1	1
OG_6342	1	1	1	0	1	0	0	0	1	1	2	1
OG_6343	0	1	1	1	1	0	0	0	0	0	0	0
OG_6344	1	1	1	1	1	1	1	1	1	1	1	1
OG_6345	1	1	1	1	1	1	1	1	1	1	1	1
OG_6346	1	1	1	1	1	0	1	1	1	1	1	1
OG_6347	0	1	1	0	1	0	0	1	0	0	0	0
OG_6348	0	1	1	1	1	0	0	0	1	1	1	1
OG_6349	1	1	1	1	2	1	1	1	1	1	1	1
OG_6350	1	1	1	1	1	2	1	1	1	1	1	1
OG_6351	1	1	1	1	1	1	1	1	1	1	1	1
OG_6352	0	1	1	1	1	0	1	0	0	0	0	0
OG_6353	0	2	1	1	1	0	0	1	1	1	1	1
OG_6354	2	1	1	1	1	0	1	0	1	1	1	1
OG_6355	1	1	1	1	0	1	1	1	1	1	1	1
OG_6356	1	1	2	1	2	5	1	0	1	1	1	1
OG_6357	0	1	1	1	1	0	0	0	1	1	1	1
OG_6358	1	1	1	1	1	1	1	0	1	2	1	2
OG_6359	1	1	1	0	1	3	0	1	1	1	1	1
OG_6360	1	1	1	1	1	1	1	0	1	1	1	1
OG_6361	2	1	1	1	1	1	1	1	1	1	1	1
OG_6362	1	3	1	3	4	0	0	4	4	4	3	5
OG_6363	0	0	0	0	0	0	0	0	1	1	1	1
OG_6364	2	1	1	0	1	0	0	0	1	0	0	1
OG_6365	1	1	1	1	1	1	1	1	1	1	1	1
OG_6366	1	1	1	1	1	1	1	0	1	1	1	1
OG_6367	1	1	1	0	1	1	0	1	1	1	1	2
OG_6368	0	1	1	0	1	0	0	0	0	0	0	0
OG_6369	0	1	1	1	1	0	0	1	1	1	1	1
OG_6370	1	1	1	1	1	1	1	1	1	1	1	1
OG_6371	0	1	1	1	1	0	0	0	0	0	0	0
OG_6372	0	1	1	0	1	0	0	0	1	1	1	1
OG_6373	1	1	1	1	1	1	0	1	0	0	0	0
OG_6374	1	1	1	1	1	0	1	1	1	1	1	1
OG_6375	1	1	1	1	1	1	1	1	1	1	1	1
OG_6376	1	1	1	1	1	1	1	0	1	1	1	1
OG_6377	1	1	1	1	2	2	0	1	1	1	1	1
OG_6378	1	1	1	1	1	3	2	1	1	1	1	1
OG_6379	1	1	0	0	2	2	0	1	1	1	1	1
OG_6380	1	1	1	0	1	1	0	0	1	1	1	1
OG_6381	1	1	1	1	1	4	0	0	1	1	1	1
OG_6382	0	1	1	0	1	0	0	0	0	0	0	0
OG_6383	0	0	0	0	0	0	0	0	1	1	0	1
OG_6384	0	1	1	0	1	0	1	0	0	0	0	0
OG_6385	0	1	1	1	1	0	0	0	0	0	0	0
OG_6386	0	1	1	0	1	0	1	0	1	1	1	1
OG_6387	0	1	1	1	1	0	1	0	0	1	1	1
OG_6388	1	1	1	0	1	0	0	1	1	1	1	1
OG_6389	1	1	1	0	1	1	1	1	1	1	1	1
OG_6390	1	1	1	1	1	0	1	1	1	1	1	1
OG_6391	1	1	1	0	1	1	0	1	1	1	1	0
OG_6392	1	1	1	1	1	1	0	1	1	1	1	1
OG_6393	1	1	1	1	1	1	1	0	1	1	1	1
OG_6394	1	1	1	1	1	1	1	1	1	1	1	1
OG_6395	1	1	1	1	1	0	1	1	1	1	0	1
OG_6396	0	1	1	0	1	0	1	1	1	1	1	1
OG_6397	1	1	1	1	1	1	0	1	1	1	1	1
OG_6398	1	1	1	1	1	1	1	0	0	0	0	0
OG_6399	0	1	1	1	1	0	0	0	1	1	1	1
OG_6400	1	0	0	0	0	0	0	0	1	1	2	1
OG_6401	0	1	1	1	1	0	0	0	1	1	1	1
OG_6402	0	1	1	0	1	1	0	0	1	1	1	1
OG_6403	1	1	1	1	1	1	0	0	0	1	0	1
OG_6404	2	3	10	8	8	9	2	0	2	2	2	2
OG_6405	1	1	1	0	0	0	1	0	0	0	0	0
OG_6406	0	1	1	0	1	0	1	0	0	0	0	0
OG_6407	1	1	1	1	1	0	1	0	1	1	1	1
OG_6408	1	0	1	1	1	0	1	1	1	1	1	1
OG_6409	0	0	0	0	1	0	0	0	0	1	1	0
OG_6410	0	0	1	1	0	0	1	0	1	1	1	1
OG_6411	1	1	1	1	1	0	0	1	1	1	1	1
OG_6412	0	1	1	2	1	0	0	1	1	1	1	1
OG_6413	1	1	1	1	1	0	0	3	0	0	0	0
OG_6414	0	0	1	1	1	0	1	0	1	1	0	1
OG_6415	1	0	1	0	1	0	1	0	1	1	0	1
OG_6416	1	0	1	1	1	0	1	1	1	1	1	1
OG_6417	0	0	0	0	1	0	1	0	0	0	1	0
OG_6418	1	1	1	1	2	1	1	1	1	1	1	1
OG_6419	1	1	1	1	2	2	1	1	1	1	1	1
OG_6420	0	0	1	0	1	0	0	0	1	1	1	1
OG_6421	0	0	1	0	0	0	0	0	1	0	1	1
OG_6422	0	1	0	1	0	1	0	0	2	6	8	8
OG_6423	1	0	1	0	1	1	0	0	1	1	1	1
OG_6424	1	0	1	0	1	1	1	0	1	1	1	1
OG_6425	0	0	1	0	0	0	0	0	1	1	0	1
OG_6426	0	0	1	0	1	0	1	0	0	1	1	1
OG_6427	1	1	1	0	1	0	1	1	1	1	1	1
OG_6428	1	0	1	1	1	0	0	0	0	1	1	0
OG_6429	0	1	1	0	1	0	0	0	0	0	0	0
OG_6430	0	0	1	0	1	0	1	0	0	1	0	0
OG_6431	0	1	1	0	1	0	1	0	1	1	1	1
OG_6432	1	0	1	1	1	1	1	1	1	1	1	1
OG_6433	0	0	0	0	0	0	0	0	1	1	2	1
OG_6434	1	1	1	1	1	0	1	0	1	1	1	1
OG_6435	0	0	1	1	1	0	0	0	1	1	1	1
OG_6436	1	0	1	0	1	1	0	0	1	1	1	1
OG_6437	1	1	1	1	1	1	1	0	1	1	1	1
OG_6438	1	0	1	0	0	1	0	0	1	1	1	1
OG_6439	1	0	1	1	0	1	0	0	1	1	1	1
OG_6440	1	0	1	1	1	0	1	0	1	1	1	1
OG_6441	0	0	1	0	0	0	1	0	0	1	0	0
OG_6442	1	1	1	1	0	0	1	0	0	1	1	1
OG_6443	1	0	1	1	1	0	1	1	1	1	1	1
OG_6444	0	0	0	0	0	0	0	0	1	1	1	1
OG_6445	1	0	1	1	1	0	0	0	1	1	1	1
OG_6446	1	0	1	1	1	0	1	1	1	1	1	1
OG_6447	0	1	1	0	1	0	0	1	1	1	1	1
OG_6448	0	0	1	0	1	0	1	0	1	1	0	1
OG_6449	1	0	1	1	1	1	1	0	1	1	1	1
OG_6450	0	1	1	0	1	0	0	0	1	1	1	1
OG_6451	0	0	0	0	0	0	0	0	1	1	1	1
OG_6452	0	2	2	0	3	0	0	1	1	1	1	2
OG_6453	1	0	1	1	1	1	1	1	1	1	1	1
OG_6454	1	0	1	1	1	0	1	0	1	1	0	0
OG_6455	1	0	1	1	1	0	1	0	1	1	0	1
OG_6456	1	0	1	0	1	1	1	1	1	1	1	1
OG_6457	0	1	1	1	1	0	1	1	1	0	1	1
OG_6458	0	0	1	0	0	0	0	0	1	1	1	1
OG_6459	1	2	1	0	1	1	0	1	1	1	1	1
OG_6460	1	1	1	0	2	1	0	1	1	1	0	1
OG_6461	1	0	1	1	1	0	1	0	1	1	1	1
OG_6462	1	0	1	0	0	1	0	0	2	1	1	1
OG_6463	1	0	1	0	0	0	1	0	1	1	0	1
OG_6464	1	0	1	0	0	0	0	0	1	1	1	1
OG_6465	0	2	1	1	2	0	0	0	1	1	1	1
OG_6466	0	0	1	0	0	0	0	0	1	1	0	1
OG_6467	1	0	1	0	1	0	0	0	1	1	1	1
OG_6468	1	0	1	0	1	0	1	0	1	1	1	1
OG_6469	1	0	1	0	1	1	1	1	1	1	1	1
OG_6470	0	0	1	0	1	0	0	0	1	1	1	1
OG_6471	0	1	1	0	0	0	0	0	1	1	1	1
OG_6472	0	0	0	1	1	0	0	0	0	0	0	0
OG_6473	1	0	1	0	0	0	0	0	1	1	1	1
OG_6474	1	0	1	0	1	1	0	1	1	1	1	1
OG_6475	0	0	1	0	0	1	0	0	1	1	1	1
OG_6476	0	0	1	1	1	0	1	0	0	0	1	1
OG_6477	0	0	1	0	0	0	0	0	0	0	0	1
OG_6478	1	1	1	1	1	1	0	0	0	0	0	0
OG_6479	0	0	0	0	0	0	0	0	1	1	1	1
OG_6480	1	0	1	0	1	0	1	0	0	0	0	1
OG_6481	1	0	1	1	0	1	1	0	1	1	1	1
OG_6482	0	0	1	1	1	0	0	1	0	0	0	1
OG_6483	0	0	0	0	0	0	0	0	0	1	0	1
OG_6484	1	1	2	1	1	1	1	1	1	1	1	2
OG_6485	0	0	1	0	0	0	0	0	0	0	0	1
OG_6486	1	0	1	1	1	0	1	0	1	0	1	1
OG_6487	1	1	1	1	1	1	0	1	0	0	0	0
OG_6488	1	0	1	1	1	0	1	0	0	0	1	0
OG_6489	0	0	1	0	0	0	1	0	0	0	0	0
OG_6490	0	0	1	1	0	0	1	1	0	0	0	0
OG_6491	1	0	1	1	1	0	1	0	1	0	0	0
OG_6492	1	1	1	1	1	2	0	0	1	1	1	1
OG_6493	0	0	0	0	1	3	0	0	0	0	0	0
OG_6494	0	0	1	1	0	0	0	0	0	0	0	0
OG_6495	1	1	0	1	1	1	0	0	0	0	0	0
OG_6496	0	0	1	0	1	0	0	1	0	0	0	0
OG_6497	1	0	1	0	0	0	0	0	0	0	0	0
OG_6498	2	2	0	1	2	1	0	2	1	1	1	1
OG_6499	1	1	0	0	1	0	0	0	0	0	0	0
OG_6500	2	1	3	1	2	1	2	2	1	1	1	1
OG_6501	1	4	1	1	1	1	1	1	1	1	1	1
OG_6502	0	0	1	0	1	0	0	0	0	0	0	0
OG_6503	1	0	1	0	0	1	0	1	0	0	0	0
OG_6504	0	0	1	1	0	0	0	1	0	0	0	0
OG_6505	0	0	0	1	0	0	0	0	1	1	1	1
OG_6506	2	0	1	0	1	0	0	0	0	0	1	0
OG_6507	1	2	1	1	1	1	1	0	1	1	1	1
OG_6508	1	1	1	0	1	1	0	0	1	1	1	1
OG_6509	0	0	1	0	1	0	0	0	0	0	1	0
OG_6510	1	2	1	1	3	0	1	0	1	1	1	1
OG_6511	1	0	1	0	0	0	0	0	0	0	0	0
OG_6512	1	0	1	0	0	0	1	0	0	0	0	0
OG_6513	1	0	1	0	0	1	0	0	0	0	0	0
OG_6514	1	0	1	0	0	0	1	0	0	0	0	0
OG_6515	1	0	1	0	0	0	1	0	0	0	0	0
OG_6516	0	0	1	0	2	0	1	0	0	0	0	0
OG_6517	1	0	1	0	0	0	0	0	0	0	0	0
OG_6518	1	0	1	0	0	1	0	0	0	0	0	0
OG_6519	3	0	0	1	0	0	0	0	0	0	0	0
OG_6520	1	1	1	1	1	1	1	0	0	0	0	0
OG_6521	3	1	1	0	1	1	1	1	1	1	1	1
OG_6522	1	0	1	1	1	0	3	0	0	0	0	0
OG_6523	0	0	1	0	0	0	1	0	0	0	0	0
OG_6524	0	0	1	0	0	0	1	0	0	0	0	0
OG_6525	0	0	1	0	0	0	1	0	0	0	0	0
OG_6526	0	0	1	0	0	1	0	0	0	0	0	0
OG_6527	0	0	1	0	1	0	1	0	0	0	0	0
OG_6528	0	0	1	0	0	0	1	0	0	0	0	0
OG_6529	0	0	1	0	0	1	1	0	0	0	0	0
OG_6530	0	0	1	0	1	0	1	0	0	0	0	0
OG_6531	0	0	1	0	0	0	1	0	0	0	0	0
OG_6532	0	0	1	0	1	0	1	0	0	0	0	0
OG_6533	0	0	1	0	0	0	1	0	0	0	0	0
OG_6534	0	1	1	0	1	0	1	0	1	1	1	1
OG_6535	4	1	1	2	1	2	2	1	1	1	1	1
OG_6536	0	0	1	0	0	0	1	0	0	0	0	0
OG_6537	0	0	1	0	0	0	1	0	0	0	0	0
OG_6538	0	0	1	0	0	0	1	0	0	0	0	0
OG_6539	0	0	1	0	0	0	1	0	0	0	0	0
OG_6540	0	0	1	0	0	0	1	0	0	0	0	0
OG_6541	0	0	1	0	0	0	1	0	0	0	0	0
OG_6542	0	0	1	0	0	0	1	0	0	0	0	0
OG_6543	0	0	1	0	0	0	1	0	0	0	0	0
OG_6544	0	0	1	0	0	0	1	0	0	0	0	0
OG_6545	0	0	1	0	1	0	1	0	0	0	0	0
OG_6546	0	0	1	0	0	0	1	0	0	0	0	0
OG_6547	0	0	1	0	0	0	2	0	0	0	0	0
OG_6548	0	0	1	0	0	0	1	0	0	0	0	0
OG_6549	0	0	1	0	0	0	1	0	0	0	0	0
