#OG_name	protein_names
OG_10422	Dmel_FBtr0071600 Aque_Aqu2.1.24119_001 Aque_Aqu2.1.05558_001 Hvul_g14538_1 Spolac_c104728_g2_i4_m.42833c104728-g2 Hvul_g14539_1 Nvec_NVE20512 Nvec_NVE20513 Spis_XP_022796910_1 Mmus_ENSMUST00000040603 Mlei_ML3274.g45.i1 TrH2_TrispH2_007714-RA Mlei_ML0353.g2.i1 HoiH23_PlH23_004150-RA Spolac_c104728_g2_i2_m.42827c104728-g2 Spolac_c104728_g2_i3_m.42830c104728-g2
OG_10423	Hhon_g04259.t1 Aque_Aqu2.1.24120_001 Mmus_ENSMUST00000067760 Spolac_c103098_g3_i2_m.32473c103098-g3 Spolac_c103098_g3_i3_m.32474c103098-g3 Spolac_c103098_g3_i4_m.32476c103098-g3 Dmel_FBtr0088633 HoiH23_PlH23_004145-RA TrH2_TrispH2_007719-RA
OG_10424	Spolac_c97730_g2_i1_m.15658c97730-g1NA Spis_XP_022799026_1 Spis_XP_022799034_1 Hhon_g00489.t1 Nvec_v1g242795 Nvec_v1g242796 HoiH23_PlH23_006582-RA Tadh_TriadT53807 Mmus_ENSMUST00000031852 Mlei_ML2576.g30.i1 TrH2_TrispH2_002709-RA Aque_Aqu2.1.36400_001 Spolac_c97730_g1_i1_m.15657c97730-g1NA
OG_10425	Dmel_FBtr0082968 Nvec_v1g202514 Spis_XP_022787195_1 Mmus_ENSMUST00000053063 Spis_XP_022782643_1 Aque_Aqu2.1.36412_001 Hhon_g07022.t1 TrH2_TrispH2_009493-RA Hvul_g10170_1 HoiH23_PlH23_009897-RA Tadh_TriadT60587 Spolac_c104215_g3_i1_m.38929c104215-g3 Mlei_ML4635.g16.i1 Spolac_c104215_g3_i3_m.38931c104215-g3 Mmus_ENSMUST00000062530 Nvec_v1g212845
OG_10426	Spis_XP_022785666_1 HoiH23_PlH23_002403-RA Hhon_g08999.t1 Spolac_c94324_g1_i1_m.9923c94324-g1 Tadh_TriadT20374 Aque_Aqu2.1.36424_001 Mmus_ENSMUST00000073316 TrH2_TrispH2_009888-RA
OG_10427	TrH2_TrispH2_003474-RA Mlei_ML2371.g2.i1 Hhon_g03786.t1 HoiH23_PlH23_000096-RA Spis_XP_022784179_1 Tadh_TriadT17444 Aque_Aqu2.1.38491_001 Mmus_ENSMUST00000036215 Hvul_g8279_1 Nvec_v1g65438
OG_10428	Mmus_ENSMUST00000096265 Mmus_ENSMUST00000108294 Mmus_ENSMUST00000215375 Aque_Aqu2.1.33416_001 Aque_Aqu2.1.33417_001 Spis_XP_022799620_1 TrH2_TrispH2_003390-RA Nvec_v1g121754 Dmel_FBtr0082237 Tadh_TriadT51743 Mmus_ENSMUST00000044790 Hhon_g07678.t1 HoiH23_PlH23_009830-RA Hvul_g25835_1
OG_10429	Dmel_FBtr0304869 Nvec_v1g161006 Mlei_ML0486.g12.i1 Mmus_ENSMUST00000115474 Mmus_ENSMUST00000113324 HoiH23_PlH23_002591-RA Tadh_TriadT24515 Hvul_g3075_1 TrH2_TrispH2_001809-RA Spolac_c102786_g2_i2_m.30964c102786-g2 Spis_XP_022801164_1 Mmus_ENSMUST00000045566 Mmus_ENSMUST00000097311 Hhon_g02158.t1 Aque_Aqu2.1.42704_001 Spolac_c102786_g2_i3_m.30965c102786-g2
OG_10430	Spolac_c87667_g1_i1_m.4395c87667-g1NA TrH2_TrispH2_000773-RA Spis_XP_022793330_1 Spolac_c97666_g3_i1_m.15513c97666-g2 Nvec_v1g233521 Hhon_g04959.t1 Spolac_c97666_g3_i2_m.15514c97666-g2 HoiH23_PlH23_007720-RA Aque_Aqu2.1.36425_001 Tadh_TriadT60209 Spolac_c87667_g3_i1_m.4397c87667-g1NA Hvul_g32917_1
OG_10431	Mlei_ML3570.g3.i1 Aque_Aqu2.1.36435_001 Hhon_g05130.t1 Spolac_c103962_g2_i1_m.37285c103962-g2 Dmel_FBtr0081001 Hvul_g14614_1 HoiH23_PlH23_010539-RA Tadh_TriadT62351 Nvec_v1g148626 TrH2_TrispH2_010174-RA Mmus_ENSMUST00000028617 Spis_XP_022781756_1 Aque_Aqu2.1.06548_001 Nvec_v1g133978
OG_10432	Mlei_ML2068.g5.i1 Aque_Aqu2.1.36438_001 TrH2_TrispH2_002276-RA Spis_XP_022787484_1 Hvul_g13473_1 Spolac_c99588_g1_i1_m.20053c99588-g1 Nvec_v1g200761 Dmel_FBtr0085173 Mmus_ENSMUST00000017945 Nvec_v1g45212 HoiH23_PlH23_001017-RA Hhon_g08504.t1 Nvec_v1g195880 Tadh_TriadT53573
OG_10433	Nvec_v1g203646 Hhon_g04774.t1 Spis_XP_022804478_1 Spis_XP_022803353_1 Tadh_TriadT20435 HoiH23_PlH23_001568-RA TrH2_TrispH2_006259-RA Spolac_c100535_g1_i1_m.22760c100535-g1 Spolac_c100535_g1_i2_m.22762c100535-g1 Aque_Aqu2.1.36462_001
OG_10434	Mlei_ML0760.g24.i1 Hhon_g04585.t1 Dmel_FBtr0088450 Aque_Aqu2.1.16070_001 Mmus_ENSMUST00000194478 Spolac_c100316_g1_i1_m.22094c100316-g1 Hvul_g29505_1 Hvul_g29507_1 HoiH23_PlH23_004118-RA Spis_XP_022793290_1 Nvec_v1g213187 TrH2_TrispH2_007690-RA
OG_10435	Aque_Aqu2.1.36466_001 Hhon_g11148.t1 Hvul_g8673_1 Spis_XP_022793727_1 Mmus_ENSMUST00000070218 Spolac_c102679_g1_i1_m.30497c102618-g2 Nvec_v1g244887 Dmel_FBtr0333208 Tadh_TriadT34077 HoiH23_PlH23_008954-RA TrH2_TrispH2_011386-RA Mmus_ENSMUST00000077046 Mmus_ENSMUST00000036288
OG_10436	Nvec_NVE22997 Hvul_g23595_1 Nvec_v1g206740 HoiH23_PlH23_000661-RA Spis_XP_022781546_1 Hhon_g02641.t1 Mmus_ENSMUST00000000925 Spolac_c99167_g1_i1_m.18993c99167-g1 TrH2_TrispH2_005965-RA Aque_Aqu2.1.06197_001 Dmel_FBtr0078682 Aque_Aqu2.1.32378_001 Mlei_ML0051.g27.i1 Mlei_ML0051.g28.i1 Tadh_wf_g7976.t1
OG_10437	Spis_XP_022801542_1 Spis_XP_022805005_1 Aque_Aqu2.1.01406_001 Nvec_v1g191532 Mmus_ENSMUST00000115663 Aque_Aqu2.1.04284_001 Aque_Aqu2.1.37431_001 Hvul_g30879_1 Nvec_v1g23755 Mlei_ML0935.g4.i1 Spolac_c95136_g1_i1_m.11015c95136-g1 Nvec_v1g96678
OG_10438	Spolac_c101172_g1_i1_m.24749c101172-g1 Spolac_c101172_g1_i2_m.24751c101172-g1 Aque_Aqu2.1.11055_001 Dmel_FBtr0073441 Hhon_g06183.t1 Hvul_g16561_1 Spis_XP_022806649_1 Mmus_ENSMUST00000041769 Aque_Aqu2.1.17963_001 Aque_Aqu2.1.15578_001 Aque_Aqu2.1.08517_001 Nvec_v1g40628 TrH2_TrispH2_000145-RA Mlei_ML0347.g4.i1 Mlei_ML0177.g4.i1 HoiH23_PlH23_001872-RA Mmus_ENSMUST00000047404 Tadh_TriadT52490
OG_10439	Spolac_c98766_g1_i1_m.17979c98766-g1 Hvul_g18812_1 Dmel_FBtr0082534 Aque_Aqu2.1.26576_001 Mlei_ML1541.g51.i1 Nvec_v1g93027 Mmus_ENSMUST00000200082 Mlei_ML0371.g1.i1 Spis_XP_022782174_1 Mmus_ENSMUST00000019677
OG_10440	Tadh_TriadT6927 Dmel_FBtr0091510 Spolac_c97830_g1_i1_m.15864c97830-g1 Aque_Aqu2.1.20505_001 HoiH23_PlH23_005370-RA Nvec_v1g230451 TrH2_TrispH2_006378-RA Spis_XP_022792128_1 Nvec_v1g97343 Hhon_g02037.t1 Spolac_c97161_g1_i3_m.14413c97161-g1 Mmus_ENSMUST00000126662 Mmus_ENSMUST00000033074 Mmus_ENSMUST00000051758
OG_10441	Nvec_v1g188893 HoiH23_PlH23_008155-RA Hvul_g3778_1 Spis_XP_022786234_1 Mlei_ML3372.g4.i1 Hhon_g10032.t1 Dmel_FBtr0077770 Mmus_ENSMUST00000036382 Nvec_v1g49256 Tadh_TriadT25450 TrH2_TrispH2_003745-RA Aque_Aqu2.1.14424_001 Spolac_c88089_g1_i1_m.4749c88089-g1 Spolac_c88089_g1_i2_m.4750c88089-g1
OG_10442	TrH2_TrispH2_004320-RA Nvec_v1g223819 Mmus_ENSMUST00000021958 Aque_Aqu2.1.01495_001 Spis_XP_022790293_1 Aque_Aqu2.1.32704_001 Spolac_c96026_g1_i2_m.12440c96026-g1 Hvul_g13361_1 Nvec_v1g238606 Mlei_ML0163.g9.i1 HoiH23_PlH23_008797-RA Mmus_ENSMUST00000020298 Tadh_TriadT63912 Hhon_g06267.t1 Dmel_FBtr0085458 Spis_XP_022784331_1 Nvec_v1g108939 Aque_Aqu2.1.14426_001
OG_10443	Mmus_ENSMUST00000147148 Aque_Aqu2.1.41283_001 Nvec_NVE21970 TrH2_TrispH2_011008-RA Aque_Aqu2.1.02787_001 Hvul_g15400_1
OG_10444	Aque_Aqu2.1.02788_001 Mmus_ENSMUST00000039541 Spolac_c77995_g1_i1_m.1989c77995-g1 Spolac_c77995_g1_i2_m.1991c77995-g1 TrH2_TrispH2_001352-RA Spis_XP_022798723_1 Nvec_v1g211860 Tadh_wf_g12008.t1 Tadh_TriadT23331 Hhon_g01206.t1 Aque_Aqu2.1.41284_001 Hvul_g23404_1 Hvul_g23405_1 Dmel_FBtr0080033 HoiH23_PlH23_000500-RA
OG_10445	Spolac_c104539_g1_i7_m.41281c104539-g1 Tadh_TriadT8175 Tadh_TriadT61140 Spolac_c104539_g1_i1_m.41274c104539-g1 Spolac_c104539_g1_i2_m.41275c104539-g1 Spolac_c104539_g1_i3_m.41276c104539-g1 Spolac_c104539_g1_i4_m.41277c104539-g1 Spolac_c104539_g1_i5_m.41278c104539-g1 Spolac_c104539_g1_i8_m.41282c104539-g1 Mlei_ML0953.g6.i1 Spis_XP_022786335_1 Aque_Aqu2.1.23310_001 HoiH23_PlH23_009798-RA Mmus_ENSMUST00000131252 Hvul_g8157_1 TrH2_TrispH2_007947-RA Dmel_FBtr0083456 Hhon_g01137.t1 Nvec_v1g162319 Spolac_c104539_g1_i6_m.41279c104539-g1 Nvec_v1g223981
OG_10446	Mmus_ENSMUST00000005714 TrH2_TrispH2_008058-RA Tadh_TriadT32811 Mlei_ML2085.g2.i1 Dmel_FBtr0076722 Hhon_g04880.t1 Nvec_v1g171977 Aque_Aqu2.1.23767_001 Spis_XP_022781709_1 Hvul_g17498_1 HoiH23_PlH23_004292-RA Spolac_c97283_g1_i1_m.14666c97283-g1
OG_10447	HoiH23_PlH23_008457-RA TrH2_TrispH2_005227-RA Mmus_ENSMUST00000165743 Hhon_g08133.t1 Hvul_g31971_1 Spolac_c96802_g1_i1_m.13761c96802-g1 Spolac_c96802_g1_i2_m.13762c96802-g1 Spis_XP_022781754_1 Dmel_FBtr0086974 Nvec_v1g85813 Aque_Aqu2.1.23776_001 Tadh_TriadT51482
OG_10448	Hvul_g31311_1 Mmus_ENSMUST00000106008 Hvul_g31313_1 Spolac_c101476_g1_i1_m.25732c101476-g1 TrH2_TrispH2_006447-RA Hhon_g05158.t1 HoiH23_PlH23_001236-RA Nvec_v1g27388 Tadh_TriadT63511 Spis_XP_022781762_1 Aque_Aqu2.1.23779_001
OG_10449	Dmel_FBtr0087579 Nvec_v1g192238 TrH2_TrispH2_010902-RA Hhon_g01994.t1 Aque_Aqu2.1.23796_001 Mlei_ML0191.g5.i1 Hvul_g27631_1 Spolac_c103843_g1_i1_m.36506c103843-g1 Spolac_c103843_g1_i2_m.36507c103843-g1 Spis_XP_022779993_1 Mmus_ENSMUST00000028592 Tadh_TriadT63476 HoiH23_PlH23_003669-RA TrH2_TrispH2_006423-RA
OG_10450	Nvec_v1g100017 Spis_XP_022781978_1
OG_10451	HoiH23_PlH23_003645-RA Aque_Aqu2.1.23797_001 Tadh_TriadT13187 Hhon_g05272.t1 TrH2_TrispH2_008167-RA
OG_10452	Dmel_FBtr0339773 Nvec_v1g100191 Spis_XP_022786208_1 Dmel_FBtr0331270 Dmel_FBtr0083148 Hvul_g9692_1
OG_10453	Tadh_TriadT57402 Mlei_ML0430.g6.i1 TrH2_TrispH2_004865-RA Hhon_g06313.t1 TrH2_TrispH2_005424-RA HoiH23_PlH23_001321-RA Hhon_g05084.t1 Spolac_c93616_g1_i1_m.9064c93616-g1 HoiH23_PlH23_008619-RA Tadh_TriadT55000 Hvul_g19652_1 Hvul_g16251_1
OG_10454	Mlei_ML1356.g20.i1 Hvul_g19653_1 Tadh_TriadT28658 Dmel_FBtr0070091 Dmel_FBtr0073712 Spis_XP_022787020_1 Nvec_v1g214798 Aque_Aqu2.1.16507_001 Mmus_ENSMUST00000003501 Mmus_ENSMUST00000107116 Mmus_ENSMUST00000106597 HoiH23_PlH23_009672-RA TrH2_TrispH2_010789-RA Spolac_c99163_g1_i5_m.18982c99163-g1 Spolac_c99163_g1_i6_m.18983c99163-g1 Hhon_g10841.t1 Mmus_ENSMUST00000098950 Dmel_FBtr0330213 Hvul_g21720_1 Hvul_g19470_1 Mlei_ML1117.g21.i1 Hvul_g16251_1 Mlei_ML1117.g24.i1 Mlei_ML2207.g20.i1
OG_10455	TrH2_TrispH2_003818-RA Nvec_v1g185634 Hvul_g15204_1 Hhon_g02475.t1 Mmus_ENSMUST00000022522 Dmel_FBtr0078197 Spolac_c99448_g1_i1_m.19687c99448-g1 Spolac_c99448_g2_i1_m.19688c99448-g1 Spolac_c99448_g2_i2_m.19689c99448-g1 Mlei_ML1293.g25.i1 Tadh_TriadT24631 Aque_Aqu2.1.41358_001 HoiH23_PlH23_001690-RA Spis_XP_022787687_1
OG_10456	Nvec_v1g94717 Aque_Aqu2.1.41364_001 Spolac_c98113_g1_i1_m.16464c98113-g1 Hvul_g24320_1 Spolac_c98113_g1_i2_m.16465c98113-g1 Dmel_FBtr0078227 Tadh_TriadT21981 Mlei_ML2190.g9.i1 HoiH23_PlH23_000545-RA Hhon_g05902.t1 Mmus_ENSMUST00000156816 TrH2_TrispH2_001309-RA Spis_XP_022790716_1
OG_10457	Hhon_g06916.t1 Spis_XP_022799574_1 Tadh_TriadT26627 Spolac_c101025_g1_i2_m.24272c101025-g1 Spolac_c101025_g1_i1_m.24270c101025-g1 Nvec_v1g110119 Aque_Aqu2.1.41372_001 TrH2_TrispH2_004561-RA Hvul_g29691_1 HoiH23_PlH23_010290-RA Mmus_ENSMUST00000027534 Aque_Aqu2.1.06170_001 Aque_Aqu2.1.10740_001
OG_10458	Dmel_FBtr0079778 Spolac_c95137_g1_i2_m.11017c95137-g1 Mmus_ENSMUST00000110680 Dmel_FBtr0070134 Aque_Aqu2.1.41373_001 Aque_Aqu2.1.00410_001 Aque_Aqu2.1.10740_001
OG_10459	Spolac_c100177_g1_i1_m.21714c100177-g1 Spolac_c100177_g1_i2_m.21715c100177-g1 Spolac_c100177_g1_i3_m.21716c100177-g1 Spolac_c100177_g1_i4_m.21717c100177-g1 Spolac_c100177_g1_i5_m.21718c100177-g1 Hhon_g04618.t1 HoiH23_PlH23_004443-RA Nvec_v1g230282 TrH2_TrispH2_003266-RA Mmus_ENSMUST00000028914 Nvec_v1g224937 Mlei_ML1043.g19.i1 Spis_XP_022788053_1 Aque_Aqu2.1.41379_001 Tadh_TriadT26289 Dmel_FBtr0084236 Hvul_g30665_1
OG_10460	Hhon_g08483.t1 HoiH23_PlH23_001038-RA Tadh_TriadT53594 Spolac_c102164_g1_i1_m.28184c102164-g1 Spolac_c102164_g1_i2_m.28186c102164-g1 Spolac_c102164_g1_i3_m.28188c102164-g1 Spolac_c102164_g1_i4_m.28189c102164-g1 Aque_Aqu2.1.41382_001 TrH2_TrispH2_002297-RA
OG_10461	Spis_XP_022803111_1 Spis_XP_022790923_1 Spis_XP_022784532_1 Spis_XP_022801175_1 Hhon_g08894.t1 TrH2_TrispH2_008407-RA Tadh_TriadT61995 HoiH23_PlH23_008092-RA Hvul_g5147_1 Spis_XP_022801535_1 Spis_XP_022792738_1 Spis_XP_022803116_1 Spis_XP_022807638_1 Hhon_g01535.t1 TrH2_TrispH2_002305-RA Spis_XP_022807635_1 HoiH23_PlH23_001046-RA Tadh_wf_g2364.t1 Aque_Aqu2.1.41383_001 Nvec_v1g220623 Nvec_v1g218942 Nvec_v1g218943 Spis_XP_022808540_1 Spis_XP_022784876_1 Spis_XP_022808189_1 Spis_XP_022808190_1
OG_10462	Spis_XP_022799564_1 Nvec_v1g93714 Mmus_ENSMUST00000141116 Mlei_ML0028.g8.i1 TrH2_TrispH2_005449-RA Tadh_TriadT26945 HoiH23_PlH23_007893-RA Aque_Aqu2.1.41385_001 Hvul_g24895_1 Dmel_FBtr0077735 Dmel_FBtr0077717 Spolac_c91360_g1_i1_m.6808c91360-g1 Hhon_g01951.t1
OG_10463	Dmel_FBtr0342991 Dmel_FBtr0071861 Mlei_ML3422.g8.i1 TrH2_TrispH2_001444-RA Dmel_FBtr0290254 Dmel_FBtr0071843 Dmel_FBtr0071828 Mmus_ENSMUST00000027226 Dmel_FBtr0071853 Spis_XP_022780896_1 Tadh_TriadT57903 Nvec_v1g96060 Mmus_ENSMUST00000066257 Dmel_FBtr0071716 Aque_Aqu2.1.41390_001 Hvul_g31820_1 Hhon_g03552.t1 Mmus_ENSMUST00000022954 Spolac_c98178_g1_i1_m.16638c98178-g1 Dmel_FBtr0331464 HoiH23_PlH23_001070-RA
OG_10464	Hvul_g18523_1 Nvec_v1g191320 Mmus_ENSMUST00000031103 Tadh_TriadT57391 Dmel_FBtr0076938 TrH2_TrispH2_005414-RA Spis_XP_022799583_1 Hhon_g05074.t1 Spolac_c109463_g1_i1_m.45495c109463-g1 Spolac_c69623_g1_i1_m.1769c69623-g1 Aque_Aqu2.1.41391_001 HoiH23_PlH23_008628-RA Tadh_TriadT57393 TrH2_TrispH2_005415-RA Hhon_g05075.t1
OG_10465	Mmus_ENSMUST00000030535 Dmel_FBtr0089935 Dmel_FBtr0079593 Dmel_FBtr0079594 Spolac_c61311_g1_i1_m.1636c61311-g1 Aque_Aqu2.1.41408_001 Hvul_g13697_1 HoiH23_PlH23_011485-RA Nvec_v1g211508 Tadh_TriadT27098 TrH2_TrispH2_005431-RA
OG_10466	Nvec_v1g216404 Mmus_ENSMUST00000213891 Aque_Aqu2.1.41436_001 Aque_Aqu2.1.41437_001 Tadh_TriadT56006 HoiH23_PlH23_006148-RA Hhon_g07987.t1 TrH2_TrispH2_004373-RA Spolac_c98917_g1_i1_m.18331c98917-g1 Spolac_c98917_g1_i2_m.18333c98917-g1 Spis_XP_022807620_1 Mlei_ML0317.g19.i1
OG_10467	Nvec_v1g234527 Spis_XP_022781643_1 HoiH23_PlH23_010224-RA Mmus_ENSMUST00000112529 Tadh_TriadT31833 TrH2_TrispH2_009004-RA Spis_XP_022796002_1 Dmel_FBtr0346393 Spis_XP_022795921_1 Nvec_v1g205902 Nvec_v1g102324 Hhon_g05474.t1
OG_10468	HoiH23_PlH23_009171-RA Hvul_g21529_1 Spolac_c94065_g1_i1_m.9584c94065-g1 Mlei_ML0490.g25.i1 Hhon_g01802.t1 Tadh_TriadT50431 Nvec_v1g189251 Spis_XP_022793934_1 Dmel_FBtr0074751 Spis_XP_022793936_1 Mmus_ENSMUST00000030417 TrH2_TrispH2_004659-RA Aque_Aqu2.1.41482_001
OG_10469	HoiH23_PlH23_005770-RA Hhon_g06919.t1 TrH2_TrispH2_004558-RA Aque_Aqu2.1.41501_001 Nvec_v1g104138 Nvec_v1g104071 Dmel_FBtr0082528 Mlei_ML1303.g1.i1 Spis_XP_022789546_1 Mmus_ENSMUST00000042617 Mmus_ENSMUST00000006378 Tadh_TriadT26270 Mmus_ENSMUST00000007207 Mmus_ENSMUST00000031894
OG_10470	Spis_XP_022780382_1 Spolac_c102275_g1_i1_m.28651c102275-g1 Mlei_ML0343.g13.i1 Mmus_ENSMUST00000078090 Hvul_g25568_1 Dmel_FBtr0330039 HoiH23_PlH23_000549-RA Aque_Aqu2.1.31338_001 Hhon_g05906.t1 Nvec_v1g91924 TrH2_TrispH2_001306-RA Mmus_ENSMUST00000025053 Tadh_TriadT54575
OG_10471	Spis_XP_022799330_1 Spolac_c100957_g1_i1_m.24056c100957-g1 Mmus_ENSMUST00000052556 Tadh_TriadT23301 Mmus_ENSMUST00000003436 HoiH23_PlH23_000547-RA Hhon_g05904.t1 Aque_Aqu2.1.31340_001 Hvul_g20648_1 Mmus_ENSMUST00000117085 Nvec_v1g181382 Mlei_ML0087.g20.i1 TrH2_TrispH2_001308-RA Dmel_FBtr0474230
OG_10472	Mmus_ENSMUST00000002171 Spolac_c103218_g3_i1_m.33058c103218-g3 Spolac_c107328_g1_i1_m.45262c107328-g1 Nvec_v1g244951 Mlei_ML4583.g5.i1 HoiH23_PlH23_002258-RA Hhon_g05709.t1 Aque_Aqu2.1.31369_001 Spis_XP_022792651_1 TrH2_TrispH2_006349-RA Dmel_FBtr0084452 Hvul_g23411_1 Tadh_TriadT49668
OG_10473	Spolac_c93380_g1_i1_m.8795c93380-g1 Tadh_TriadT54106 TrH2_TrispH2_002484-RA Dmel_FBtr0334146 Aque_Aqu2.1.31370_001 HoiH23_PlH23_006212-RA Spis_XP_022783714_1 Nvec_v1g91756 Hvul_g33126_1 Hhon_g02783.t1 Mmus_ENSMUST00000059468
OG_10474	TrH2_TrispH2_011418-RA Dmel_FBtr0306084 Nvec_NVE12161 Tadh_wf_g2876.t1 TrH2_TrispH2_002482-RA Mmus_ENSMUST00000020372 Dmel_FBtr0086905 HoiH23_PlH23_006210-RA Aque_Aqu2.1.31371_001 Hvul_g12640_1 Hhon_g02785.t1
OG_10475	TrH2_TrispH2_001285-RA HoiH23_PlH23_000569-RA Hhon_g05926.t1 Nvec_v1g111107 Spolac_c98470_g1_i2_m.17285c98470-g1 Tadh_TriadT63103 Aque_Aqu2.1.22044_001 Aque_Aqu2.1.09615_001 Mlei_ML1043.g30.i1 Nvec_v1g242015 Dmel_FBtr0089395 Aque_Aqu2.1.31406_001 Mmus_ENSMUST00000034570 Hvul_g32563_1 Spis_XP_022786424_1
OG_10476	Spolac_c101190_g2_i1_m.24809c101190-g2 Hvul_g16074_1 Mlei_ML0649.g44.i1 Spis_XP_022781095_1 Mmus_ENSMUST00000077194 Nvec_v1g87652
OG_10477	Mmus_ENSMUST00000034862 Spis_XP_022795192_1 Tadh_TriadT54340 Spolac_c97920_g1_i1_m.16018c97920-g1 Nvec_v1g246569 TrH2_TrispH2_003902-RA Mmus_ENSMUST00000072602 HoiH23_PlH23_009360-RA HoiH23_PlH23_009361-RA Spis_XP_022795194_1 Hhon_g02371.t1 Tadh_TriadT54341 Tadh_TriadT54343 Hhon_g02370.t1 Spolac_c94348_g1_i2_m.9956c34938-g1 Mlei_ML0249.g15.i1 TrH2_TrispH2_003903-RA TrH2_TrispH2_003905-RA Hhon_g02369.t1 Hvul_g16714_1 Aque_Aqu2.1.31409_001 Nvec_v1g211269 Spis_XP_022808524_1
OG_10478	Aque_Aqu2.1.25304_001 Dmel_FBtr0305561 HoiH23_PlH23_001699-RA Hvul_g14185_1 Nvec_v1g128041 Tadh_TriadT15757 Mmus_ENSMUST00000108023 Spolac_c102309_g1_i1_m.28790c102309-g1 Spis_XP_022798976_1 Spolac_c102309_g1_i3_m.28791c102309-g1 Mlei_ML2467.g1.i1 Mmus_ENSMUST00000108324 TrH2_TrispH2_003810-RA Hhon_g02466.t1
OG_10479	Hhon_g02468.t1 HoiH23_PlH23_001697-RA Aque_Aqu2.1.25307_001 Nvec_v1g175458 Tadh_TriadT55554 Dmel_FBtr0076837 Spolac_c95593_g1_i3_m.11720c95593-g1 Spolac_c95593_g1_i1_m.11718c95593-g1 Spolac_c95593_g1_i2_m.11719c95593-g1 TrH2_TrispH2_003812-RA Spis_XP_022798946_1
OG_10480	Hvul_g14141_1 Mmus_ENSMUST00000099173 Tadh_TriadT23922 Aque_Aqu2.1.25308_001 Mlei_ML0732.g69.i1 Dmel_FBtr0075968 TrH2_TrispH2_003828-RA HoiH23_PlH23_001681-RA Spolac_c104925_g4_i1_m.44346c104925-g4 Spolac_c104925_g4_i2_m.44347c104925-g4 Hhon_g02485.t1 Nvec_v1g229337 Spis_XP_022796367_1
OG_10481	Spis_XP_022803465_1 Mmus_ENSMUST00000029147 Dmel_FBtr0080288 Dmel_FBtr0080290 Nvec_v1g174585 Spolac_c103186_g1_i1_m.32888c103186-g1 Spolac_c103186_g1_i2_m.32891c103186-g1 HoiH23_PlH23_000712-RA Hhon_g05303.t1 TrH2_TrispH2_005628-RA Aque_Aqu2.1.40887_001 Tadh_TriadT18881 Nvec_NVE5925 Hvul_g32895_1 Mlei_ML1860.g1.i1
OG_10482	Tadh_TriadT26208 Mmus_ENSMUST00000027491 Spolac_c102252_g3_i3_m.28549c102252-g3 HoiH23_PlH23_001471-RA Spis_XP_022785524_1 Spis_XP_022785583_1 Nvec_v1g112567 Hhon_g01907.t1 Spolac_c102252_g2_i1_m.28540c102252-g1 Spolac_c102252_g2_i2_m.28545c102252-g1 Spolac_c102252_g3_i1_m.28544c102252-g3 Aque_Aqu2.1.41461_001 Aque_Aqu2.1.41462_001 Dmel_FBtr0070913 Spolac_c102252_g1_i1_m.28534c102252-g1 Spolac_c102252_g1_i2_m.28537c102252-g1 Tadh_TriadT35011 Hvul_g32174_1 Spis_XP_022795644_1 Nvec_v1g170730 Spis_XP_022777668_1
OG_10483	Nvec_v1g189883 Dmel_FBtr0082892 Spis_XP_022778986_1 Mlei_ML0061.g23.i1 Hhon_g02251.t1 Hvul_g22806_1 Spis_XP_022808079_1 Spolac_c81103_g1_i1_m.2777c103100-g1 HoiH23_PlH23_003282-RA Aque_Aqu2.1.01111_001 Aque_Aqu2.1.19194_001 Spolac_c103100_g1_i1_m.32480c103100-g1 TrH2_TrispH2_005160-RA Tadh_TriadT58512 Spolac_c103100_g2_i1_m.32481c103100-g1 Mmus_ENSMUST00000031167
OG_10484	Nvec_v1g177567 Dmel_FBtr0088781 Spolac_c96506_g1_i1_m.13204c77829-g1 HoiH23_PlH23_009500-RA Mlei_ML0083.g21.i1 Mmus_ENSMUST00000110187 Mmus_ENSMUST00000113523 Spolac_c77829_g1_i1_m.1955c77829-g1 Aque_Aqu2.1.36235_001 Mmus_ENSMUST00000027800 Aque_Aqu2.1.07497_001 Spis_XP_022793408_1 Hhon_g02934.t1 Aque_Aqu2.1.01990_001 Tadh_TriadT52212 TrH2_TrispH2_000985-RA
OG_10485	Nvec_v1g80906 Spolac_c91165_g1_i1_m.6701c37798-g1 Spolac_c91165_g2_i1_m.6702c37798-g1 Spis_XP_022800577_1 Dmel_FBtr0076647 HoiH23_PlH23_011326-RA Mmus_ENSMUST00000093937 Mlei_ML0975.g13.i1 Hvul_g7279_1 Aque_Aqu2.1.27831_001 Hhon_g04098.t1 TrH2_TrispH2_007280-RA Tadh_TriadT22362
OG_10486	HoiH23_PlH23_000243-RA Spolac_c19426_g1_i1_m.492c19426-g1 Spolac_c19426_g1_i2_m.493c19426-g1 Hvul_g17368_1 Tadh_TriadT56402 Spolac_c96572_g1_i1_m.13340c19426-g1 Mlei_ML0380.g29.i1 Spolac_c96572_g2_i1_m.13341c19426-g1 Spolac_c96572_g2_i2_m.13342c19426-g1 Spis_XP_022778374_1 Mmus_ENSMUST00000030872 Hhon_g10211.t1 Nvec_v1g194038 Dmel_FBtr0080543 TrH2_TrispH2_001180-RA Aque_Aqu2.1.44312_001 Aque_Aqu2.1.27599_001
