metacell	cell_type	color	broad_cell_type
1148	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1149	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1150	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1151	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1152	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1153	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1154	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1155	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1156	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1157	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1158	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1159	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1160	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1161	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1162	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1163	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1164	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1165	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1166	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1167	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1168	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1169	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1170	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1171	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1172	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1173	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1174	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1175	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1176	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1177	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1178	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1179	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1180	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1181	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1182	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1183	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1184	Telencephalon_projecting_excitatory_neurons	royalblue1	neuron
1185	Olfactory_inhibitory_neurons	royalblue1	neuron
1186	Olfactory_inhibitory_neurons	royalblue1	neuron
1187	Olfactory_inhibitory_neurons	royalblue1	neuron
1188	Olfactory_inhibitory_neurons	royalblue1	neuron
1189	Olfactory_inhibitory_neurons	royalblue1	neuron
1190	Olfactory_inhibitory_neurons	royalblue1	neuron
1191	Olfactory_inhibitory_neurons	royalblue1	neuron
1192	Olfactory_inhibitory_neurons	royalblue1	neuron
1193	Olfactory_inhibitory_neurons	royalblue1	neuron
1194	Olfactory_inhibitory_neurons	royalblue1	neuron
1195	Olfactory_inhibitory_neurons	royalblue1	neuron
1196	Olfactory_inhibitory_neurons	royalblue1	neuron
1197	Olfactory_inhibitory_neurons	royalblue1	neuron
1198	Olfactory_inhibitory_neurons	royalblue1	neuron
1199	Olfactory_inhibitory_neurons	royalblue1	neuron
1200	Olfactory_inhibitory_neurons	royalblue1	neuron
1201	Olfactory_inhibitory_neurons	royalblue1	neuron
1202	Olfactory_inhibitory_neurons	royalblue1	neuron
1203	Olfactory_inhibitory_neurons	royalblue1	neuron
1204	Olfactory_inhibitory_neurons	royalblue1	neuron
1205	Olfactory_inhibitory_neurons	royalblue1	neuron
1206	Olfactory_inhibitory_neurons	royalblue1	neuron
1207	Olfactory_inhibitory_neurons	royalblue1	neuron
1208	Olfactory_inhibitory_neurons	royalblue1	neuron
1209	Olfactory_inhibitory_neurons	royalblue1	neuron
1210	Olfactory_inhibitory_neurons	royalblue1	neuron
1211	Olfactory_inhibitory_neurons	royalblue1	neuron
1212	Olfactory_inhibitory_neurons	royalblue1	neuron
1213	Olfactory_inhibitory_neurons	royalblue1	neuron
1214	Olfactory_inhibitory_neurons	royalblue1	neuron
1215	Olfactory_inhibitory_neurons	royalblue1	neuron
1216	Olfactory_inhibitory_neurons	royalblue1	neuron
1217	Olfactory_inhibitory_neurons	royalblue1	neuron
1218	Olfactory_inhibitory_neurons	royalblue1	neuron
1219	Hindbrain_neurons	royalblue1	neuron
1220	Hindbrain_neurons	royalblue1	neuron
1221	Hindbrain_neurons	royalblue1	neuron
1222	Hindbrain_neurons	royalblue1	neuron
1223	Hindbrain_neurons	royalblue1	neuron
1224	Hindbrain_neurons	royalblue1	neuron
1225	Hindbrain_neurons	royalblue1	neuron
1226	Hindbrain_neurons	royalblue1	neuron
1227	Hindbrain_neurons	royalblue1	neuron
1228	Cholinergic_and_monoaminergic_neurons	royalblue1	neuron
1229	Cholinergic_and_monoaminergic_neurons	royalblue1	neuron
1230	Cholinergic_and_monoaminergic_neurons	royalblue1	neuron
1231	Cholinergic_and_monoaminergic_neurons	royalblue1	neuron
1232	Cholinergic_and_monoaminergic_neurons	royalblue1	neuron
1233	Cholinergic_and_monoaminergic_neurons	royalblue1	neuron
1234	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1235	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1236	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1237	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1238	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1239	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1240	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1241	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1242	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1243	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1244	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1245	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1246	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1247	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1248	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1249	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1250	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1251	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1252	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1253	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1254	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1255	Di-_and_mesencephalon_inhibitory_neurons	royalblue1	neuron
1256	Spinal_cord_inhibitory_neurons	royalblue1	neuron
1257	Spinal_cord_inhibitory_neurons	royalblue1	neuron
1258	Spinal_cord_inhibitory_neurons	royalblue1	neuron
1259	Spinal_cord_excitatory_neurons	royalblue1	neuron
1260	Spinal_cord_excitatory_neurons	royalblue1	neuron
1261	Spinal_cord_excitatory_neurons	royalblue1	neuron
1262	Spinal_cord_excitatory_neurons	royalblue1	neuron
1263	Spinal_cord_excitatory_neurons	royalblue1	neuron
1264	Spinal_cord_excitatory_neurons	royalblue1	neuron
1265	Spinal_cord_excitatory_neurons	royalblue1	neuron
1266	Spinal_cord_excitatory_neurons	royalblue1	neuron
1267	Spinal_cord_excitatory_neurons	royalblue1	neuron
1268	Enteric_neurons	royalblue1	neuron
1269	Enteric_neurons	royalblue1	neuron
1270	Enteric_neurons	royalblue1	neuron
1271	Enteric_neurons	royalblue1	neuron
1272	Enteric_neurons	royalblue1	neuron
1273	Enteric_neurons	royalblue1	neuron
1274	Enteric_neurons	royalblue1	neuron
1275	Enteric_neurons	royalblue1	neuron
1276	Dentate_gyrus_granule_neurons	royalblue1	neuron
1277	Dentate_gyrus_granule_neurons	royalblue1	neuron
1278	Dentate_gyrus_granule_neurons	royalblue1	neuron
1279	Dentate_gyrus_granule_neurons	royalblue1	neuron
1280	Dentate_gyrus_granule_neurons	royalblue1	neuron
1281	Dentate_gyrus_granule_neurons	royalblue1	neuron
1282	Dentate_gyrus_granule_neurons	royalblue1	neuron
1283	Dentate_gyrus_granule_neurons	royalblue1	neuron
1284	Dentate_gyrus_granule_neurons	royalblue1	neuron
1285	Dentate_gyrus_granule_neurons	royalblue1	neuron
1286	Dentate_gyrus_granule_neurons	royalblue1	neuron
1287	Dentate_gyrus_granule_neurons	royalblue1	neuron
1288	Dentate_gyrus_granule_neurons	royalblue1	neuron
1289	Dentate_gyrus_granule_neurons	royalblue1	neuron
1290	Dentate_gyrus_granule_neurons	royalblue1	neuron
1291	Dentate_gyrus_granule_neurons	royalblue1	neuron
1292	Dentate_gyrus_granule_neurons	royalblue1	neuron
1293	Dentate_gyrus_granule_neurons	royalblue1	neuron
1294	Dentate_gyrus_granule_neurons	royalblue1	neuron
1295	Dentate_gyrus_granule_neurons	royalblue1	neuron
1296	Dentate_gyrus_granule_neurons	royalblue1	neuron
1297	Dentate_gyrus_granule_neurons	royalblue1	neuron
1298	Dentate_gyrus_granule_neurons	royalblue1	neuron
1299	Non-glutamatergic_neuroblasts	royalblue1	neuron
1300	Non-glutamatergic_neuroblasts	royalblue1	neuron
1301	Non-glutamatergic_neuroblasts	royalblue1	neuron
1302	Non-glutamatergic_neuroblasts	royalblue1	neuron
1303	Non-glutamatergic_neuroblasts	royalblue1	neuron
1304	Non-glutamatergic_neuroblasts	royalblue1	neuron
1305	Non-glutamatergic_neuroblasts	royalblue1	neuron
1306	Non-glutamatergic_neuroblasts	royalblue1	neuron
1307	Non-glutamatergic_neuroblasts	royalblue1	neuron
1308	Non-glutamatergic_neuroblasts	royalblue1	neuron
1309	Non-glutamatergic_neuroblasts	royalblue1	neuron
1310	Non-glutamatergic_neuroblasts	royalblue1	neuron
1311	Non-glutamatergic_neuroblasts	royalblue1	neuron
1312	Non-glutamatergic_neuroblasts	royalblue1	neuron
1313	Non-glutamatergic_neuroblasts	royalblue1	neuron
1314	Non-glutamatergic_neuroblasts	royalblue1	neuron
1315	Non-glutamatergic_neuroblasts	royalblue1	neuron
1316	Non-glutamatergic_neuroblasts	royalblue1	neuron
1317	Non-glutamatergic_neuroblasts	royalblue1	neuron
1318	Non-glutamatergic_neuroblasts	royalblue1	neuron
1319	Non-glutamatergic_neuroblasts	royalblue1	neuron
1320	Non-glutamatergic_neuroblasts	royalblue1	neuron
1321	Non-glutamatergic_neuroblasts	royalblue1	neuron
1322	Non-glutamatergic_neuroblasts	royalblue1	neuron
1323	Non-glutamatergic_neuroblasts	royalblue1	neuron
1324	Non-glutamatergic_neuroblasts	royalblue1	neuron
1325	Non-glutamatergic_neuroblasts	royalblue1	neuron
1326	Non-glutamatergic_neuroblasts	royalblue1	neuron
1327	Non-glutamatergic_neuroblasts	royalblue1	neuron
1328	Non-glutamatergic_neuroblasts	royalblue1	neuron
1329	Sympathetic_noradrenergic_neurons	royalblue1	neuron
1330	Sympathetic_noradrenergic_neurons	royalblue1	neuron
1331	Sympathetic_noradrenergic_neurons	royalblue1	neuron
1332	Sympathetic_noradrenergic_neurons	royalblue1	neuron
1333	Sympathetic_noradrenergic_neurons	royalblue1	neuron
1334	Sympathetic_noradrenergic_neurons	royalblue1	neuron
1335	Sympathetic_cholinergic_neurons	royalblue1	neuron
1336	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1337	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1338	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1339	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1340	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1341	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1342	Peripheral_sensory_non-peptidergic_neurons	royalblue1	neuron
1343	Peripheral_sensory_peptidergic_neurons	royalblue1	neuron
1344	Peripheral_sensory_peptidergic_neurons	royalblue1	neuron
1345	Peripheral_sensory_peptidergic_neurons	royalblue1	neuron
1346	Peripheral_sensory_peptidergic_neurons	royalblue1	neuron
1347	Peripheral_sensory_peptidergic_neurons	royalblue1	neuron
1348	Peripheral_sensory_neurofilament_neurons	royalblue1	neuron
1349	spleen_natural_killer_cell	#7FFF00	spleen
1350	spleen_natural_killer_cell	#7FFF00	spleen
1351	spleen_B_cell	#5FEE1A	spleen
1352	spleen_B_cell	#5FEE1A	spleen
1353	spleen_B_cell	#5FEE1A	spleen
1354	spleen_B_cell	#5FEE1A	spleen
1355	spleen_B_cell	#5FEE1A	spleen
1356	spleen_B_cell	#5FEE1A	spleen
1357	spleen_B_cell	#5FEE1A	spleen
1358	spleen_B_cell	#5FEE1A	spleen
1359	spleen_B_cell	#5FEE1A	spleen
1360	spleen_B_cell	#5FEE1A	spleen
1361	spleen_B_cell	#5FEE1A	spleen
1362	spleen_B_cell	#5FEE1A	spleen
1363	spleen_B_cell	#5FEE1A	spleen
1364	spleen_B_cell	#5FEE1A	spleen
1365	spleen_B_cell	#5FEE1A	spleen
1366	spleen_B_cell	#5FEE1A	spleen
1367	spleen_B_cell	#5FEE1A	spleen
1368	spleen_B_cell	#5FEE1A	spleen
1369	spleen_B_cell	#5FEE1A	spleen
1370	spleen_B_cell	#5FEE1A	spleen
1371	spleen_B_cell	#5FEE1A	spleen
1372	spleen_B_cell	#5FEE1A	spleen
1373	spleen_B_cell	#5FEE1A	spleen
1374	spleen_B_cell	#5FEE1A	spleen
1375	spleen_B_cell	#5FEE1A	spleen
1376	spleen_B_cell	#5FEE1A	spleen
1377	spleen_B_cell	#5FEE1A	spleen
1378	spleen_B_cell	#5FEE1A	spleen
1379	spleen_B_cell	#5FEE1A	spleen
1380	spleen_B_cell	#5FEE1A	spleen
1381	spleen_B_cell	#5FEE1A	spleen
1382	spleen_B_cell	#5FEE1A	spleen
1383	spleen_B_cell	#5FEE1A	spleen
1384	spleen_B_cell	#5FEE1A	spleen
1385	spleen_B_cell	#5FEE1A	spleen
1386	spleen_B_cell	#5FEE1A	spleen
1387	spleen_B_cell	#5FEE1A	spleen
1388	spleen_B_cell	#5FEE1A	spleen
1389	spleen_B_cell	#5FEE1A	spleen
1390	spleen_B_cell	#5FEE1A	spleen
1391	spleen_B_cell	#5FEE1A	spleen
1392	spleen_B_cell	#5FEE1A	spleen
1393	spleen_B_cell	#5FEE1A	spleen
1394	spleen_B_cell	#5FEE1A	spleen
1395	spleen_B_cell	#5FEE1A	spleen
1396	spleen_B_cell	#5FEE1A	spleen
1397	spleen_B_cell	#5FEE1A	spleen
1398	spleen_B_cell	#5FEE1A	spleen
1399	spleen_B_cell	#5FEE1A	spleen
1400	spleen_B_cell	#5FEE1A	spleen
1401	spleen_B_cell	#5FEE1A	spleen
1402	spleen_B_cell	#5FEE1A	spleen
1403	spleen_B_cell	#5FEE1A	spleen
1404	spleen_B_cell	#5FEE1A	spleen
1405	spleen_B_cell	#5FEE1A	spleen
1406	spleen_B_cell	#5FEE1A	spleen
1407	spleen_B_cell	#5FEE1A	spleen
1408	spleen_macrophage	#3FDE34	spleen
1409	spleen_macrophage	#3FDE34	spleen
1410	spleen_macrophage	#3FDE34	spleen
1411	spleen_macrophage	#3FDE34	spleen
1412	spleen_T_cell	#1FCD4E	spleen
1413	spleen_T_cell	#1FCD4E	spleen
1414	spleen_T_cell	#1FCD4E	spleen
1415	spleen_T_cell	#1FCD4E	spleen
1416	spleen_T_cell	#1FCD4E	spleen
1417	spleen_T_cell	#1FCD4E	spleen
1418	spleen_T_cell	#1FCD4E	spleen
1419	spleen_T_cell	#1FCD4E	spleen
1420	spleen_T_cell	#1FCD4E	spleen
1421	spleen_T_cell	#1FCD4E	spleen
1422	spleen_T_cell	#1FCD4E	spleen
1423	spleen_T_cell	#1FCD4E	spleen
1424	spleen_T_cell	#1FCD4E	spleen
1425	spleen_T_cell	#1FCD4E	spleen
1426	spleen_T_cell	#1FCD4E	spleen
1427	dendritic_cell	#00BD68	spleen
1428	Perivascular_macrophages	#B1CD32	immune_cells
1429	Perivascular_macrophages	#B1CD32	immune_cells
1430	Perivascular_macrophages	#B1CD32	immune_cells
1431	Perivascular_macrophages	#B1CD32	immune_cells
1432	Perivascular_macrophages	#B1CD32	immune_cells
1433	Perivascular_macrophages	#B1CD32	immune_cells
1434	Perivascular_macrophages	#B1CD32	immune_cells
1435	Perivascular_macrophages	#B1CD32	immune_cells
1436	Perivascular_macrophages	#B1CD32	immune_cells
1437	Perivascular_macrophages	#B1CD32	immune_cells
1438	Perivascular_macrophages	#B1CD32	immune_cells
1439	Perivascular_macrophages	#B1CD32	immune_cells
1440	Microglia	#BFFF00	immune_cells
1441	Microglia	#BFFF00	immune_cells
1442	Microglia	#BFFF00	immune_cells
1443	Microglia	#BFFF00	immune_cells
1444	Microglia	#BFFF00	immune_cells
1445	Microglia	#BFFF00	immune_cells
1446	Microglia	#BFFF00	immune_cells
1447	Microglia	#BFFF00	immune_cells
1448	Microglia	#BFFF00	immune_cells
1449	Microglia	#BFFF00	immune_cells
1450	Microglia	#BFFF00	immune_cells
1451	Microglia	#BFFF00	immune_cells
1452	Microglia	#BFFF00	immune_cells
1453	Microglia	#BFFF00	immune_cells
1454	Microglia	#BFFF00	immune_cells
1455	Microglia	#BFFF00	immune_cells
1456	Microglia	#BFFF00	immune_cells
1457	Microglia	#BFFF00	immune_cells
1458	Microglia	#BFFF00	immune_cells
1459	Microglia	#BFFF00	immune_cells
1460	Microglia	#BFFF00	immune_cells
1461	Microglia	#BFFF00	immune_cells
1462	Microglia	#BFFF00	immune_cells
1463	Microglia	#BFFF00	immune_cells
1464	Microglia	#BFFF00	immune_cells
1465	Microglia	#BFFF00	immune_cells
1466	Microglia	#BFFF00	immune_cells
1467	Microglia	#BFFF00	immune_cells
1468	Microglia	#BFFF00	immune_cells
1469	Microglia	#BFFF00	immune_cells
1470	Microglia	#BFFF00	immune_cells
1471	immature_T_cell	#228B22	thymus
1472	immature_T_cell	#228B22	thymus
1473	immature_T_cell	#228B22	thymus
1474	immature_T_cell	#228B22	thymus
1475	immature_T_cell	#228B22	thymus
1476	immature_T_cell	#228B22	thymus
1477	immature_T_cell	#228B22	thymus
1478	immature_T_cell	#228B22	thymus
1479	immature_T_cell	#228B22	thymus
1480	immature_T_cell	#228B22	thymus
1481	immature_T_cell	#228B22	thymus
1482	immature_T_cell	#228B22	thymus
1483	immature_T_cell	#228B22	thymus
1484	immature_T_cell	#228B22	thymus
1485	immature_T_cell	#228B22	thymus
1486	DN1_thymic_pro-T_cell	#0D7040	thymus
