	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
TrH2_gland_1	0.0013333840504166855	0.03975805786756672	0.0	0.0024199492791477637	0.0020012159533711452	0.0024077205528579707	0.002211921823635004	0.9729451323813381	0.0012448353502226795	0.003737391584326225	0.00022874620609438775	0.0	0.0004978095437109271	0.0	0.0003291351894566264	0.002115428391841913	0.0	0.0	0.0	0.0	0.0735246853653447	0.0	0.0	0.0002710240327623735	0.0	0.0	0.0046149072770915985	0.005785658708467816	0.7593014324214418	0.0003962190861032833	0.10166522651004349	0.0	0.00036912982571320657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018577507005746252	0.05917433721190505	0.0017666770402810644	0.0027161281092579533	0.0026441753484407627	0.9536229425622464	0.0077967059345022596	0.0012853569080891322	0.0	3.222879593863016e-05	0.0004546383352469199	0.0	0.0	0.0	0.00031824254018284224	0.0	0.001142295923690527	0.0	0.0	0.0	0.0	0.0	0.0012182641124102705	0.0	0.0	0.00046572606607701443	9.991326888910602e-06	0.0	0.0	0.0	0.00021554094704733223	0.024196189217375624	0.38602251515231056	0.6183921815970511	0.0	0.16940225572976936	0.0	0.0	0.0014389641196706584	0.1412668798537141	0.0008804248984042608	0.0007992861458700265	0.0015777244433702112	0.004059822485480898	0.9640703301246767	0.0011417271254418131	0.00037915438590302507	0.0	0.0009229968810285296	0.0070894924835848555	0.00043922740031361287	0.0044186621150897176	0.02373535605004891	0.0	0.0	0.0	0.0007427650593807449	0.0	0.0	0.000989196290858956	0.00035246567488571106	0.0	0.0002643647510886728	0.007038327303462204	0.2407859059680122	0.41941775646419677	0.00021384645524573338	0.00023423900765140766	0.1570996892171591	0.0	0.00013180172471715022	0.03505470577068277	0.00016068194437464015
TrH2_lipophil	0.000550970915334723	0.0035435596477270525	0.0	0.0007882882229769681	0.00011787681753210104	1.9532225184421757e-05	0.002345520952649419	0.00019630111854361515	0.9863583771066811	0.0	0.0007283048118720156	0.0	0.0	0.0	0.0	0.0006682976219284885	0.0	0.0	0.0	0.0	0.004880032461223873	0.0	0.0	0.0	0.0	0.0	0.00014770200514242055	0.0	0.0	0.634561899422528	0.537461148528477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010523855801766306	0.004159275033742109	0.0	0.0001371317959100304	6.334865834088382e-06	0.0003973972471548778	0.0	0.9781422514162097	0.00022637912959099258	0.0	0.0014056780833180097	0.0	0.0	0.0	0.0	2.36797269560516e-05	0.0	0.0	0.0	0.0	0.0036093625050080437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02876191136064784	0.0003943921917009971	0.0	0.7115452018520465	0.3257656039333221	2.3178258132253498e-05	0.0031147979978019555	0.0	0.002980003264724772	0.0007373874261551373	0.00032635123580905653	4.657136352460146e-05	0.0	0.0003753968322228198	0.9799484569669819	0.0016488141029992326	0.0	0.0	0.0	0.0	2.684794093665294e-05	0.007853750135890528	0.0	0.0	0.0	1.540109423322351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008168506944126528	0.01809580237446819	0.5880079450380005	0.06018053612133856	0.4079096655891756	0.5186513915314994	0.0033153595752821036	0.008122608856524627	0.0003927467285641252
TrH2_peptidergic_alpha	0.0	0.0032792190754335664	0.0	0.0013070136389256681	0.0014958078527502361	0.01336050779944451	0.0	0.0	0.0	0.9537374912088898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01856038445038593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003972601323032644	0.0014482782527754977	0.0	0.0069302842539262005	0.0	0.0003180950931569254	0.0	0.0	0.0	0.9535969692877875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026341464435071543	0.0	0.0	0.0	0.00264454837246135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007218240159841674	4.7922936352907556e-05	0.0	0.0021909272734252213	0.0	0.0	0.0013726317842841658	0.0	0.0	0.9556405010802553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015216375309918326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014296662771288564	0.0	0.0	0.0	0.0
TrH2_peptidergic_beta	0.0003915752486335116	0.0	0.01513363193193764	0.0	0.0	0.0019711703478451775	0.0	0.0	0.0004907557160466499	0.0	0.9772297069287116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01900614304576964	0.0	0.0	0.0029015558374784985	0.0	0.01706566266424523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004433880686517836	0.0022116462421120186	0.001130457389641685	0.00990724953307229	0.0	0.00036630288880987833	0.0	0.0015453237832474373	0.0	0.0	0.9323789512719329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009941262195213997	0.0	0.0	0.0	0.0	0.0022133366764686218	0.0	0.0	0.0	0.0014255574198559023	0.0	0.0	0.0211594486185369	0.0	0.0	0.0020271076442231386	0.0	0.0	0.0	0.00045905161891156266	0.0	0.0046350970842681345	0.0	0.0007962775688799929	0.0	0.0	0.0	0.9745234969620851	0.0	0.0	0.013496781002981776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027931169437552814	0.0	0.0	0.0050266137097823	0.0	0.015753045639342527	0.0	0.0	0.0	0.03733956887926665	0.0
TrH2_peptidergic_delta	0.006119328499910548	0.0	0.0	0.0	0.008448783463986509	0.0	0.0	0.0	0.0	0.0	0.0	0.9324480230896671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014119743223611852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018730724136999193	0.0	0.0010896246357244548	0.0016787380117612633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9621571732146048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010382144874406711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6663416667616957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_epsilon	0.0	0.008202953848369787	0.0	0.0	0.0	0.0244178477089967	0.0	0.0	0.0	0.0	0.012996155695799944	0.00025274518680573	0.861276715317971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005191915805155034	0.01958781706742768	0.0	0.08381108640333781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010721523682523859	0.00039965742993298416	0.0	0.005200357929375292	0.0	0.0	0.0	0.0	0.0	0.0	6.806579495649408e-05	0.0	0.8095660870939652	0.8777149867753729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012305236964331348	0.6579484602526919	0.34283909919497046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044190523206638875	0.0	0.0	0.0	0.0	0.0	0.0	0.046376197497655494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8385304895155689	0.0	0.0	0.0	0.0	0.0053043922172489434	0.0028081291585143496	0.0	0.0	0.01795221848983193	0.000591757874388387	0.0	0.0	0.009424616027567015	0.0	0.0	0.005340169207610892	0.0	0.0	0.0	0.0	0.0006225110931046339	0.0	0.0
TrH2_peptidergic_eta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9321719056708638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1854634690358133	0.022423049993673047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015770371285257843	0.0007655946357251189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9401656378661564	0.0	0.0	0.009605247134920614	0.0	0.0	0.0	0.0	0.0	0.0	0.0009184671782248886	0.0	0.001811322008515776	0.0	0.09616945524164958	0.0	0.0	0.0	0.0	0.00021878420446746596	0.0	0.0	0.0002550329283024447	0.0	0.0	0.0	0.006018412570661257	0.000762168126696016	0.0	0.0	5.267981168373395e-05	0.0	0.0	0.0	0.0	0.0	0.9648716267704776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092371876819693	0.0	0.0	0.22895530548299212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00845635265120337	0.0	0.0
TrH2_peptidergic_gamma	0.0	0.009102605873414295	0.0	0.004417000087693613	0.0	0.017835848175262493	0.0	0.026430307242872778	0.0	0.006781110887440139	0.0	0.0	0.0	0.0	0.9830737938135774	0.032681135810411224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00908198235434382	0.0	0.0	0.0	0.0	0.0	0.0	0.005131217441801061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017451659308813563	0.0	0.014856853559617019	0.014008555375093911	0.012521658782006895	0.0	0.0	0.0	0.009083660077193124	0.0	0.0	0.0	0.0	0.0	0.9666749703381308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006553276734629592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008995821727851419	0.01245492773657921	0.000840772737779847	0.008712592034364433	0.0136937920726653	0.0	0.018644967227025154	0.012288124134466505	0.0	0.006975416775422516	0.0	0.0	0.0	0.834225478875374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004708837345313976	0.0	0.0	0.0	0.0
TrH2_peptidergic_gamma_like	0.011147225072532733	0.008735241846234643	0.01611393628659975	0.0	0.0	0.0	0.0	0.0011525364428232395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9898854405880552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001864477659796162	0.0	0.0	0.009135568685986816	0.03279725575934327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03998344359701719	0.0	0.0032803648265504687	0.0	0.0	0.0031814918905678814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9337616541484584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.461838349914088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_iota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9957290982620678	0.0	0.0	0.0	0.0	0.0	0.0	0.005087503851576907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029573342542388434	0.0	0.0	0.00045634199323496625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9898313869094234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001968250962353169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008245315990032557	0.0	0.0	0.0	0.0016482299488524443	0.0003881717241343249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005411933338586493	0.0	0.0	0.9903387646173316	0.0	0.0	0.0	0.0	0.0	0.010097983232173417	0.0	0.0	0.06297262106980507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_iota_like	0.0	0.0012617201918143097	0.0	0.0	0.0	0.0009906340328107955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006976759972670157	0.0	0.0	0.0	0.0	0.0	0.0	0.2497053292205273	0.6861003578103189	0.0	0.01361543276660422	0.0	0.0	0.0	0.0	0.003928297429028348	0.0	0.014457097375665194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3385646500803025e-05	0.0007384342600605094	0.001271915907745966	0.0007003563271647947	0.0006470317972788114	0.0026576138327988005	0.0	0.0007661609173704016	0.0	0.0	0.0	0.0	0.0	0.0	0.008209928538667187	0.0	0.0	0.007279914323787068	0.7213137002999682	0.0	0.0	0.0	0.354540582116018	0.0	0.0	0.0	0.0018471719783636365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010392776570942647	0.010410743206812095	0.00010270630570014826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008607194374267981	0.0	0.19369912669530934	0.006676660405586905	0.0	0.0	0.5819876261021699	0.0	0.0	0.0	0.0	0.0	0.012229360022589623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.18548994120301e-05	0.0	0.0
TrH2_peptidergic_kappa	0.0	0.003572842461945934	0.0	0.0015687703292631794	0.0	0.0	0.004236959848537741	0.0	0.0	0.0	0.0	0.011536675447226903	0.0	0.0	0.0	0.0	0.0	0.9863570873020039	0.0	0.0	0.0	0.0	0.0	0.0031297591560559305	0.0	0.0	0.0	0.00022327081573603086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021135422872489509	0.0009972300043729263	0.0	0.000830917474155992	0.005205867616276398	0.0	0.0	0.0	0.0	0.0	0.0	0.05077221208021522	0.012941976705894476	0.0	0.019109553548931183	0.0	0.0	0.0002446083846418251	0.0006306025991265935	0.7480996157827138	0.0006161589475946617	0.0	0.005117582484908653	0.0	0.0	0.01873056233883181	0.0	0.0	0.0	0.0	0.007296152819601014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022871254755096127	0.0022801420382481683	0.0	0.0010419568094474259	0.004165630542709383	0.0	0.00015418393753309539	0.0	0.0	0.0	0.0	0.0	0.01024436132625573	0.0	0.0	0.0	0.9331634751035258	0.0	0.0	0.0	0.0	0.005547275978552362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_lambda	0.0013110046978015463	0.0	0.0	0.0	0.00032158523751268524	0.0014393468501862376	0.005114041828479487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9320684925230822	0.0	0.0	0.0	0.0	0.008482792075371497	0.0	0.0	0.00258899616608981	0.0002714043035495318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028386433662284938	0.0	0.0018184263620548465	0.00016833274102584175	0.005784328806490093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9516950886310099	0.0	0.0	0.0	0.0	0.0	0.010290414110961054	0.0	0.0	0.0	0.009866799254279664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003104425280318953	0.0005661803998067885	0.0608475259643366	0.0	0.0005267065676920899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8880614365285643	0.0	0.0	0.0	0.036144051129862166	0.0	0.0	0.0025138503085319064	0.0	0.0	0.00024180539417117036	0.0	0.0	0.0	0.0	0.00825559981979433	0.0	0.0
TrH2_peptidergic_mu	0.0	0.0	0.014008625238766946	0.0014479330352289946	0.0	0.0027107041184017836	0.0	0.0	0.0	0.0	0.042198253207339234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9881659366014868	0.017135348138858413	0.0	0.0	0.018933098615762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003445188149862388	0.0	0.01355654276757046	0.016776332544045418	0.0	0.0	0.0	0.0	0.0	0.0	0.04295621806314448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9588515081953191	0.0	0.0	0.0	0.0	0.0006091408703266035	0.0	0.0	0.0	0.004717041973752466	0.0	0.0	0.0	0.0	0.0	0.0014993362915749272	0.0	0.0	0.0	0.018585419260840227	0.004926669446620065	0.0	0.0	0.0	0.0	0.0	0.0	0.04447368617971175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9016487995032633	0.0	0.0	0.021363085592397125	0.0	0.0	0.0	0.0	0.0	0.004902457761995274	0.0	0.0	0.0	0.0	0.0022748695292163675	0.0	0.0
TrH2_peptidergic_mu_like	0.0	0.0	0.0	0.0	0.0	0.0005380375969271379	0.0	0.017054022855016157	0.0	0.0	0.0	0.0	0.011099882692498774	0.0	0.0	0.0	0.004028033078513183	0.0	0.0	0.0	0.8999388556560506	0.0006715940789266342	0.0	0.017188766382686196	0.0	0.0	0.0	0.0	0.003291471135862363	0.0	0.0008538902713339277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002220802499151198	0.001114133243402173	0.005993135960687741	0.0	0.03698660295464036	0.0	0.0	0.0	0.0	0.0	0.0	0.002051129736863031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020478344411791656	0.867380713177956	0.0	0.0	0.04357758993179414	0.007869936398602192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006647521105806719	0.0	0.0	0.0	0.004344203483965857	0.002465815187293886	0.0007296951307778214	0.0	0.0	0.02944110298898416	0.0	0.0	0.0	0.0	0.010686002737072299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9281514296778219	0.0	0.013158061993488393	0.0	0.0	0.0	0.0	0.0	0.005860635747665828	0.0	0.0	0.0006332309407095241	0.0	0.002327629723128999	0.016366379394677832	0.0
TrH2_peptidergic_nu	0.0	0.0012005868400877953	0.013385508416425817	0.0	0.0	0.0	0.0	0.0	0.010065741580085576	0.0	0.01759782669745913	0.03746304785890456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016736645025948748	0.8357386181453259	0.0	0.028115095971797125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.363261836991709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516406255976149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06450427966537747	0.0	0.0	0.0007695402071254038	0.0	0.0	0.0	0.9105256786495124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039188760911353115	0.0	0.0	0.0	0.012679039243230276	0.0	0.0	0.01479335012739694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251846609591627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
