	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
TrH2_gland_1	0.02448093116565035	0.22526582165848003	0.0	0.016600852054953662	0.01411104601630279	0.04420574935047235	0.040610884681938665	0.9998850137958966	0.0228551770300884	0.005867704787392174	0.004199780343892959	0.0	0.0004978095437109271	0.0	0.006042922078423661	0.038839265274217515	0.0	0.0	0.0	0.0	0.1749887511695204	0.0	0.0	0.0002954161957109872	0.0	0.0	0.0239513687681054	0.008458442200363334	0.9666248251461182	0.00041603004040844754	0.19011397357378135	0.0	0.006777223600094473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034108302862550116	0.5308279969934602	0.013303078113316411	0.049868112085976024	0.0485470593973724	0.9998824206347461	0.0077967059345022596	0.02359915283251647	0.0	0.00013697238273917815	0.00834715983513345	0.0	0.0	0.0	0.005842933037756983	0.0	0.013877432596932762	0.0	0.0	0.0	0.0	0.0	0.008593718402427872	0.0	0.0	0.00046572606607701443	0.0001834407616803986	0.0	0.0	0.0	0.0007651703620180294	0.024196189217375617	0.3860225151523107	0.6616796343088447	0.0	0.16940225572976936	0.0	0.0	0.035326569137914654	0.8803554640662699	0.009878367360095805	0.014674893638173689	0.028967020780277082	0.008207764694348266	0.9997519609600454	0.020962110023111692	0.00151282599975307	0.0	0.00888000187695112	0.007160387408420704	0.008064215069757932	0.005540382099513353	0.02373535605004891	0.0	0.0	0.0	0.0008690351194754717	0.0	0.0	0.000989196290858956	0.00035951498838342525	0.0	0.0009537896183253504	0.012868584583830493	0.24078590596801222	0.6291266346962954	0.00021384645524573338	0.0043006281804798445	0.3299093473560341	0.0	0.0005113906919025429	0.03505470577068277	0.0004386617081427676
TrH2_lipophil	0.009057961848102843	0.024911224323521185	0.0	0.005407657209622002	0.002968138265458304	0.00049182143014374	0.01691120606860231	0.00494286216492823	0.9998129650431151	0.0	0.01833871516293735	0.0	0.0	0.0	0.0	0.01682773412015934	0.0	0.0	0.0	0.0	0.011614477257712818	0.0	0.0	0.0	0.0	0.0	0.0037191364894861496	0.0	0.0	0.6662899943936544	0.9145680348272471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0182694136718663	0.050535191659966616	0.0	0.0034529786210145655	0.00015951192170234543	0.010006462683359824	0.0	0.9994752500695636	0.0024951724327852017	0.0	0.03539497413794749	0.0	0.0	0.0	0.0	0.0005962555247533793	0.0	0.0	0.0	0.0	0.004944826631861019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02876191136064784	0.0003943921917009971	0.0	0.7115452018520465	0.325765603933322	0.0005836285397701432	0.018004010068632965	0.0	0.04014064397584267	0.008273486921460642	0.00785527424592399	0.0011726669335494649	0.0	0.009452492235370601	0.9997166417735508	0.006578768270966938	0.0	0.0	0.0	0.0	0.000676031152784921	0.007853750135890528	0.0	0.0	0.0	0.00038779955279256805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008168506944126528	0.027143703561702287	0.5880079450380008	0.06018053612133854	0.8456441832781152	0.518651391531499	0.012863595152094561	0.008122608856524627	0.009889362625244674
TrH2_peptidergic_alpha	0.0	0.023052910100297974	0.0	0.008966113563030082	0.006357183374188504	0.0260529902089168	0.0	0.0	0.0	0.9903534714185928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020230819050920664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068964358967846685	0.01714841170388991	0.0	0.09448876962755126	0.0	0.009329729082292619	0.0	0.0	0.0	0.9988720462284413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029502440167280132	0.0	0.0	0.0	0.009388146722237792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014075568311691263	0.0006455219526736648	0.0	0.05273561947134508	0.0	0.0	0.014028931196576517	0.0	0.0	0.995492739578883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015216375309918326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003002299181970599	0.0	0.0	0.0	0.0
TrH2_peptidergic_beta	0.006437497087534931	0.0	0.01513363193193764	0.0	0.0	0.02741127166281098	0.0	0.0	0.008048393743165056	0.0	0.9962446442272528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02071669591988891	0.0	0.0	0.01505907479651341	0.0	0.03805642774126686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019425748960271758	0.01827370583101078	0.008512344144001888	0.11315341603640208	0.0	0.008229748147060595	0.0	0.017616691129020784	0.0	0.0	0.9648369311789997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012327165122065355	0.0	0.0	0.0	0.0	0.002478937077644856	0.0	0.0	0.0	0.005060728840488453	0.0	0.0	0.022640610021834477	0.0	0.0	0.0050677691105578465	0.0	0.0	0.0	0.005150559164187732	0.0	0.029340164543417285	0.0	0.009877086996390779	0.0	0.0	0.0	0.9945708452995079	0.0	0.0	0.013496781002981776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009999358658643905	0.0	0.0	0.00753992056467345	0.0	0.015753045639342527	0.0	0.0	0.0	0.03733956887926665	0.0
TrH2_peptidergic_delta	0.009983061660312533	0.0	0.0	0.0	0.008700510607275998	0.0	0.0	0.0	0.0	0.0	0.0	0.9324480230896671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02609213993657187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0325165371018306	0.0	0.008204873507005146	0.025040811603324963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9763444027812342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010382144874406711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9076444698855801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_epsilon	0.0	0.008202953848369783	0.0	0.0	0.0	0.024417847708996698	0.0	0.0	0.0	0.0	0.012996155695799951	0.00025274518680573	0.861276715317971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005191915805155034	0.01958781706742768	0.0	0.09133101292159396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05389543802664079	0.004855837773685758	0.0	0.04129635026673872	0.0	0.0	0.0	0.0	0.0	0.0	0.00021168462231469662	0.0	0.809566087093965	0.8777149867753729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012305236964331348	0.6579484602526923	0.34283909919497046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047283859831103595	0.0	0.0	0.0	0.0	0.0	0.0	0.13584821483032566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8469157944107246	0.0	0.0	0.0	0.0	0.0053043922172489434	0.004521087945208103	0.0	0.0	0.01795221848983193	0.000591757874388387	0.0	0.0	0.009424616027567015	0.0	0.0	0.008010253811416337	0.0	0.0	0.0	0.0	0.002415343041245979	0.0	0.0
TrH2_peptidergic_eta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9896863557569905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20215518124903648	0.022423049993673047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2737736455120762	0.009301974824060194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9961639109658931	0.0	0.0	0.03765256876888882	0.0	0.0	0.0	0.0	0.0	0.0	0.0009184671782248886	0.0	0.002028680649537669	0.0	0.09616945524164963	0.0	0.0	0.0	0.0	0.0002340990987801886	0.0	0.0	0.0006375823207561118	0.0	0.0	0.0	0.06752658904281927	0.00985775705559	0.0	0.0	0.0020128956044354737	0.0	0.0	0.0	0.0	0.0	0.9929832699140829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092371876819693	0.0	0.0	0.7879121467197123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03281064828666906	0.0	0.0
TrH2_peptidergic_gamma	0.0	0.009102605873414295	0.0	0.0194536400802777	0.0	0.017835848175262493	0.0	0.026430307242872778	0.0	0.006781110887440139	0.0	0.0	0.0	0.0	0.9830737938135776	0.032681135810411224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009899360766234764	0.0	0.0	0.0	0.0	0.0	0.0	0.008206276667605157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889412404245819	0.0	0.026908307968608422	0.014008555375093911	0.012521658782006895	0.0	0.0	0.0	0.009083660077193124	0.0	0.0	0.0	0.0	0.0	0.9666749703381308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008650325289711061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008995821727851419	0.012454927736579212	0.009433470117889881	0.008712592034364433	0.0136937920726653	0.0	0.018644967227025154	0.012288124134466505	0.0	0.006975416775422516	0.0	0.0	0.0	0.8342254788753745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004708837345313976	0.0	0.0	0.0	0.0
TrH2_peptidergic_gamma_like	0.011147225072532733	0.009688274210461513	0.01611393628659975	0.0	0.0	0.0	0.0	0.008482340683158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989885440588055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00967663905434208	0.0	0.0	0.009592347120286155	0.03279725575934327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03998344359701719	0.0	0.02514268550234982	0.0	0.0	0.00938540107717525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9337616541484588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.461838349914088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_iota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9991909821539389	0.0	0.0	0.0	0.0	0.0	0.0	0.005545379198218829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0513393226535863	0.0	0.0	0.020590150734761677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9986071042552197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002204441077835549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020613289975081397	0.0	0.0	0.0	0.01849314002612442	0.009343293399913202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008767332008510119	0.0	0.0	0.9991649483508125	0.0	0.0	0.0	0.0	0.0	0.010097983232173417	0.0	0.0	0.22544198342990215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_iota_like	0.0	0.008869892948454597	0.0	0.0	0.0	0.00889066558696822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006976759972670157	0.0	0.0	0.0	0.0	0.0	0.0	0.5469635105564825	0.6861003578103189	0.0	0.014840821715598598	0.0	0.0	0.0	0.0	0.008760103266733217	0.0	0.027034772092493907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007531748232539405	0.008971976259735188	0.009577526785327122	0.008773259672911336	0.009375490742569978	0.0779478137159888	0.0	0.008734234458022579	0.0	0.0	0.0	0.0	0.0	0.0	0.008209928538667187	0.0	0.0	0.007279914323787068	0.7213137002999682	0.0	0.0	0.0	0.8686244261842446	0.0	0.0	0.0	0.002068832615767273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010392776570942647	0.02160383198890579	0.0024721407782025686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008607194374267981	0.0	0.19369912669530934	0.006676660405586905	0.0	0.0	0.5819876261021699	0.0	0.0	0.0	0.0	0.0	0.012229360022589623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002787970097186767	0.0	0.0
TrH2_peptidergic_kappa	0.0	0.005823733212971873	0.0	0.0025570956366989823	0.0	0.0	0.006906244553116517	0.0	0.0	0.0	0.0	0.011536675447226903	0.0	0.0	0.0	0.0	0.0	0.9863570873020044	0.0	0.0	0.0	0.0	0.0	0.0034114374801009644	0.0	0.0	0.0	0.0003639314296497303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000344507392821579	0.0016254849071278702	0.0	0.001354395482874267	0.008485564214530528	0.0	0.0	0.0	0.0	0.0	0.0	0.08275870569075079	0.021095422030608	0.0	0.03114857228475782	0.0	0.0	0.00039871166696617483	0.0006456203245048685	0.7480996157827143	0.0008441377582046865	0.0	0.008341659450401103	0.0	0.0	0.03053081661229584	0.0	0.0	0.0	0.0	0.011892729095949649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013900223141098764	0.0037166315223445155	0.0	0.025079900403399545	0.006789977784616293	0.0	0.0002513198181789455	0.0	0.0	0.0	0.0	0.0	0.016698308961796835	0.0	0.0	0.0	0.961616218999605	0.0	0.0	0.0	0.0	0.005547275978552362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_lambda	0.02155291723185742	0.0	0.0	0.0	0.0013667372594289122	0.026253686547396973	0.005114041828479487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.932068492523082	0.0	0.0	0.0	0.0	0.009246243362154929	0.0	0.0	0.013436890102006114	0.0002714043035495318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04927884883772666	0.0	0.00663221474959896	0.0075951732750859785	0.005784328806490093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9516950886310094	0.0	0.0	0.0	0.0	0.0	0.011525263804276379	0.0	0.0	0.0	0.0350271373526928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00762136406318303	0.007626449985397439	0.4023092524847732	0.0	0.003334052573490929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9313807875503108	0.0	0.0	0.0	0.036144051129862166	0.0	0.0	0.008999584104544227	0.0	0.0	0.00024180539417117036	0.0	0.0	0.0	0.0	0.032031727300802004	0.0	0.0
TrH2_peptidergic_mu	0.0	0.0	0.014008625238766946	0.009932820621670904	0.0	0.0027107041184017836	0.0	0.0	0.0	0.0	0.042198253207339234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9881659366014868	0.01713534813885842	0.0	0.0	0.020637077491180572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010335277999075415	0.0	0.01355654276757046	0.03831323921659566	0.0	0.0	0.0	0.0	0.0	0.0	0.11669552753350236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9867999699267964	0.0	0.0	0.0	0.0	0.0006822377747657959	0.0	0.0	0.0	0.011087060519679812	0.0	0.0	0.0	0.0	0.0	0.0014993362915749272	0.0	0.0	0.0	0.018585419260840223	0.015963853340411067	0.0	0.0	0.0	0.0	0.0	0.0	0.04580292952714487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9016487995032632	0.0	0.0	0.021363085592397125	0.0	0.0	0.0	0.0	0.0	0.00735368664299291	0.0	0.0	0.0	0.0	0.008826493773359506	0.0	0.0
TrH2_peptidergic_mu_like	0.0	0.0	0.0	0.0	0.0	0.008900363880131016	0.0	0.017054022855016157	0.0	0.0	0.0	0.0	0.011099882692498774	0.0	0.0	0.0	0.009103354757439794	0.0	0.0	0.0	0.9850917001544248	0.0006715940789266342	0.0	0.018735755357127955	0.0	0.0	0.0	0.0	0.003291471135862361	0.0	0.0008538902713339277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026982750364687048	0.008389423322818362	0.07988320148798933	0.0	0.03698660295464036	0.0	0.0	0.0	0.0	0.0	0.0	0.002051129736863031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034813185500045824	0.9790172109888519	0.0	0.0	0.04357758993179414	0.008814328766434454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006647521105806719	0.0	0.0	0.0	0.016193302303415792	0.002465815187293886	0.0007296951307778214	0.0	0.0	0.02944110298898416	0.0	0.0	0.0	0.0	0.010686002737072299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9681271692238587	0.0	0.013158061993488393	0.0	0.0	0.0	0.0	0.0	0.008790953621498744	0.0	0.0	0.0006332309407095241	0.0	0.009031203325740514	0.016366379394677832	0.0
TrH2_peptidergic_nu	0.0	0.008440125485817202	0.013385508416425817	0.0	0.0	0.0	0.0	0.0	0.010065741580085576	0.0	0.01759782669745913	0.03746304785890456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02506304842793191	0.8357386181453259	0.0	0.028115095971797142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041026225490176067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516406255976149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06450427966537747	0.0	0.0	0.0007695402071254038	0.0	0.0	0.0	0.9105256786495126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039188760911353115	0.0	0.0	0.0	0.012679039243230276	0.0	0.0	0.01479335012739694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251846609591627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
