	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1
Hhon_peptidergic_other_2	0.0	0.0	0.013951698457203615	0.021239769519086297	0.045127112888716826	0.007277040994721029	0.00030426763343401503	0.0004970089688041846	0.0	0.0	0.0	0.34968250857767214	0.0	0.0	0.0	0.0	0.0	0.006319496925550619	0.0	0.0	0.04516656753372194	0.9053948266661406	0.0	0.0	0.0	0.0	0.0	0.027272252596653956	0.0	0.0	0.03577589894604098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_progenitors	0.0010632726448963452	0.00018272807465105295	0.006966312709676244	0.0003491097808131059	0.1600751818903124	0.0007986430430923085	0.00030064095459181794	0.00014954773638358758	0.028533282922691815	0.0029323461216140064	0.0	0.0	0.0013294093197195344	0.00019659438921733	0.0	0.00238788972814641	0.003362177280323185	0.001118802512040397	0.01291241368717758	0.000845990436936379	0.008755284718553824	0.0	0.0	0.42136862546246645	0.0	0.0	0.0005688507642337377	0.004192649955013206	0.0	0.0	0.0	0.0	0.0	0.0008236343323209563	0.0	0.004834442564648511	0.0	0.021886028872734463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_theta	0.0004685489681484446	0.00020826494217510632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008908940961213068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9569907766426713	0.0	0.00020254902552224795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_theta_like	0.0	0.012011972381563681	0.0	0.0	0.028057328339144864	0.0	0.0	0.0	0.0	0.0	0.0012916827704417594	0.0	0.15493632523175463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6451438629507118	0.0	0.029498966298616813	0.02299929865602925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_peptidergic_zeta	0.019975654127540238	0.11224343714543669	0.009910064342463994	0.0	0.03146521778475136	0.009606295636964083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9941887860762251	0.019911981256596576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_epithelia_dorsal_ventral	0.8651976581039669	0.09412874912903937	0.10630300433556672	0.0011491542742118077	0.7591255401362401	0.0006664287244239591	0.0012641461025927414	0.0	0.009252990196942661	0.005147940700877809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01981847129056418	0.03372565434887932	0.010901898033086032	0.0	0.0	0.00033184671835722023	0.005235072960974581	0.0	0.008224953489797685	0.15637477852204956	0.002908511568625726	0.0	0.0	0.0	0.0	0.0	0.016447429246090647	0.006454767082496449	0.017329724645002174	0.0	0.004383356403345045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_fibre_gland	0.007087988105852266	0.008196672859166138	0.0	0.0	0.009829739319834345	0.5081460424422573	0.01589456057902134	0.02683966192440921	0.0	0.00020124128742389605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14761374491794452	0.0	0.05331508484551913	0.0006952017674328935	0.0004206936585414029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_gland_epithelia_dorsal	0.0005024037329446316	0.05854469087351246	0.00782746548774199	0.0	0.0007902888301807023	0.0	0.370722130110372	0.00039065372635705786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003019207272877563	0.0	0.000426961963515569	0.0	0.0	0.0	0.00809511844134747	0.011575300430865573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_gland_epithelia_ventral	0.004446111730629387	0.0	0.021918308471171703	0.0001588348382725415	0.03821228483456728	0.0	0.6483800802544173	0.00041054102607658864	0.0	0.021384297765429622	0.0	0.00485297388833179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020217892436211028	0.0	0.0	0.0	0.0003673710517678216	0.000328177700657224	0.0	0.0	0.0	0.0	0.019872813273106502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_lipophil_1_epithelia	0.0	0.0016378232518994076	0.0009987841280157117	0.0	0.00968368285675025	0.0	0.0	0.7123776166083371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036067400976572364	0.0009282009544100049	0.0006962078094552456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_lipophil_1_gland	0.0	0.0	0.0008220983782776233	0.0	0.00020669742562754419	0.0	0.15937990817647357	0.33295530755341013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012478991093886503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006284174643501754	0.0	0.19237494692164023	0.007677591226303089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_trans_lipophil_2_epithelia	0.07662761887994154	0.9707310058549805	0.006770889091374396	0.001118369374893723	0.029502481210921146	0.0	0.0	0.0007534555807516481	0.0	0.0050677995164046565	0.0	0.0	0.001884628808966797	0.0	0.0	0.01972157446969004	0.0	0.0	0.0	0.001495720553556952	0.0	0.0	0.003835984777832954	0.0	0.0	0.019949800813699285	0.1979323045673309	0.002350373939433499	0.005399518680071605	0.0	0.0	0.0	0.0	0.044700283927464265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_unknown_1	0.0	0.05698364688050313	0.01724901418120369	0.0	0.008433702939269835	0.0	0.0	0.02860686318536796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9927160325391284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
